,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t5,8.680061,2.5519786,1.699247,5.5901823,5.9793797,7.2170544,6.359318,4.8129706,2.3861635,4.9124303,4.2356305,8.507057,6.0311604,7.2623477,4.4190493,3.8914363
t7,8.673812,2.658893,1.6356617,5.7345753,5.9423056,7.36252,6.5747066,4.8264956,2.3659294,5.0461555,4.192932,8.55927,6.019317,7.169095,4.409333,3.7881448
t15,8.553838,2.798288,1.8727868,5.57832,5.887629,7.3742805,6.513974,4.6923795,2.4623475,4.9233785,4.3322635,8.554632,6.1066093,7.2232833,4.4650335,3.9428184
t19,9.712922,9.859794,5.766888,2.4384415,8.620647,10.721739,10.750169,6.13706,3.4367852,7.829605,8.403063,6.1067924,2.4736047,7.416187,4.850461,5.3009024
t134,11.691775,11.348151,9.121855,9.402874,5.479069,9.061213,8.516688,9.456281,3.093191,5.0414257,7.615173,3.0519671,3.2569528,9.098417,5.1693854,2.7401419
t135,11.668338,11.334442,9.112562,9.430354,5.4746256,9.05912,8.558147,9.460029,3.1090844,5.0545936,7.612314,3.0442233,3.2519834,9.10423,5.130845,2.7180033
t120,11.626345,11.318841,9.159282,9.424527,5.4582763,9.109194,8.524925,9.467978,3.0900807,5.0247464,7.576501,3.0234416,3.2648282,9.139481,5.1027904,2.7155032
t88,11.437309,11.452819,9.200038,9.3943205,5.5614514,9.346569,8.604082,9.420372,3.1523728,5.0252347,7.398713,3.1073942,3.2186384,9.131899,5.0301604,2.767525
t89,11.486439,11.419118,9.166731,9.331221,5.4404187,9.324926,8.602614,9.522441,3.0912054,4.9167385,7.4071026,3.0035582,3.3607168,9.12106,5.115335,2.849653
t83,11.435691,11.481506,9.206754,9.33789,5.462194,9.401834,8.649186,9.498892,3.073815,4.946004,7.3070025,3.031166,3.3710005,9.120321,5.0519443,2.8747535
t152,11.516753,11.385915,9.225574,9.373042,5.5120535,9.230963,8.610216,9.528807,3.0724702,5.0487576,7.4985743,3.047873,3.3255577,9.181811,5.100345,2.8653417
t153,11.542897,11.422671,9.151367,9.372295,5.516962,9.237469,8.64832,9.506681,3.1318913,5.0180707,7.4982457,3.0522835,3.2977571,9.1188135,5.099991,2.8226995
t132,11.413139,11.470878,9.11135,9.403631,5.4777546,9.391046,8.656429,9.504303,3.1444058,4.923307,7.344128,3.0691662,3.3212748,9.060415,5.041244,2.7993658
t133,11.438074,11.490193,9.132578,9.394058,5.5325465,9.368292,8.652988,9.458519,3.16067,4.977147,7.373005,3.1008463,3.2622468,9.066674,5.0442185,2.7828698
t109,11.377397,11.428344,9.159473,9.405082,5.44562,9.434741,8.665388,9.517886,3.1250162,4.901202,7.3063216,3.004342,3.345836,9.139595,5.0146,2.8194532
t106,11.538322,11.313427,9.190459,9.483389,5.460452,9.156949,8.575351,9.530453,3.1019835,5.0044565,7.5786996,3.0314896,3.2918766,9.16211,5.069277,2.7091045
t107,11.492834,11.463437,9.117231,9.377826,5.4791603,9.320889,8.526579,9.411203,3.139942,4.931377,7.3923993,3.1024568,3.2320693,9.028352,5.099281,2.7290535
t93,9.717386,10.256571,5.457824,2.4415798,8.586791,10.540205,11.295323,6.4883113,3.6121695,8.103637,8.491196,6.437013,2.4219995,7.4727054,4.9008527,5.6365304
t126,9.776853,10.167435,5.572525,2.4139533,8.617083,10.588993,11.138769,6.392403,3.5274687,8.049942,8.498687,6.3447504,2.4317822,7.460836,4.9032435,5.5703864
t127,9.7731905,10.35456,5.5261645,2.3050117,8.727873,10.57444,11.329989,6.520951,3.6349444,8.121032,8.527031,6.350308,2.410747,7.464202,4.8662314,5.7577105
t59,9.777744,10.335136,5.4407215,2.3824964,8.651352,10.584916,11.209577,6.408037,3.5454788,8.141539,8.532182,6.430185,2.322347,7.5492625,4.851914,5.6877084
t154,9.852867,10.348908,5.5476065,2.3566396,8.649087,10.596158,11.381382,6.5699224,3.5829396,8.189228,8.574196,6.4747543,2.4320312,7.4707813,4.973339,5.8421173
t155,9.972859,10.361431,5.6401277,2.2490106,8.71213,10.6462555,11.378258,6.630634,3.4815352,8.187285,8.500351,6.4629893,2.3460846,7.4606586,5.029157,5.965845
t102,9.955996,10.37875,5.587255,2.2999299,8.664546,10.604375,11.410888,6.616713,3.4796274,8.236652,8.5353775,6.5048237,2.3335872,7.4847784,5.043452,5.94261
t48,9.967181,10.375172,5.5791593,2.3990943,8.598724,10.727022,11.297864,6.5066338,3.5128348,8.262095,8.664146,6.3851686,2.2783394,7.595896,5.080792,5.856089
t74,10.356483,10.451363,5.8595524,2.3602781,8.615157,10.981636,11.288761,6.497092,3.40529,8.536959,8.968137,6.232606,2.2139013,7.682727,5.3790746,6.070939
t139,10.590927,10.520203,5.9614553,2.3430414,8.608085,11.212518,11.260945,6.465989,3.3637872,8.73135,9.164599,6.1717997,2.1275952,7.810849,5.646187,6.252409
t140,10.565964,10.548386,5.9782047,2.3437674,8.620951,11.120138,11.337389,6.5250053,3.370197,8.693214,9.155317,6.1434755,2.1824207,7.7419415,5.5577116,6.174877
t138,10.591492,10.581338,6.0240555,2.3834834,8.611181,11.100948,11.2994,6.508489,3.4365244,8.749782,9.189177,6.091363,2.1399887,7.799254,5.505715,6.228937
t160,10.611059,10.525769,6.0280924,2.3526826,8.616028,11.140329,11.320681,6.4949737,3.3241973,8.717001,9.204343,6.131147,2.1630664,7.7579117,5.5880923,6.178662
t161,10.637332,10.555657,6.0604777,2.3793128,8.591023,11.138924,11.328079,6.519158,3.346875,8.742025,9.230905,6.088468,2.1525278,7.757455,5.5788207,6.192419
t119,10.652511,10.641677,6.084627,2.4434054,8.527299,11.171835,11.244991,6.4898543,3.4643493,8.779369,9.245858,6.0548983,2.0914016,7.830767,5.581777,6.250451
t108,10.574174,10.609732,6.014117,2.4312654,8.542698,11.140353,11.287168,6.5601583,3.4715261,8.804106,9.165798,6.0155883,2.1076987,7.819545,5.541482,6.271054
t148,9.895868,10.367719,5.562733,2.2688735,8.736599,10.593223,11.278063,6.4464006,3.4802322,8.241564,8.613948,6.391394,2.336042,7.477769,4.877445,5.817651
