"","t48","t98","t106","t107","t90","t91","t92","t42","t67","t74","t75","t56","t2","t1","t25","t134","t135","t59","t110","t111","t64","t43","t63","t101","t102","t81","t137","t138","t148","t149","t123","t112","t45","t46","t133","t142","t143","t47","t38","t53","t128","t129","t108","t95","t49","t10","t7","t15","t136","t154","t155","t105","t85","t86","t61","t58","t93","t94","t109","t139","t140","t152","t153","t65","t130","t156","t157","t141","t30","t31","t12","t20","t126","t127","t104","t18","t19","t82","t83","t11","t3","t21","t23","t36","t78","t84","t118","t119","t150","t151","t35","t71","t72","t26","t131","t132","t76","t44","t54","t55","t24","t32","t33","t14","t50","t51","t122","t158","t159","t66","t79","t88","t89","t40","t41","t80","t87","t146","t147","t27","t28","t39","t52","t144","t145","t113","t62","t4","t5","t60","t69","t70","t22","t114","t115","t73","t13","t8","t29","t103","t116","t117","t99","t120","t121","t100","t37","t57","t77","t124","t125","t96","t97","t68","t34","t9","t16","t17","t6"
"t48",0,2.34800216721,2.34800216716,2.34800216716,2.3480021672,2.3480021672,2.3480021672,1.75428158934,2.78037238764,2.18048783428,2.78037238764,2.23681225474,4.0142183381,4.40095128945,9.97192543943,9.97192543934,9.97192543934,9.97192543944,9.97192543914,9.97192543914,9.97192543914,8.19979529254,9.36024731943,9.97192543913,9.97192543913,9.97192543913,9.97192543923,9.97192543923,9.97192543923,9.97192543923,9.97192543926,9.97192543923,8.87056660563,9.97192543873,9.97192543953,9.97192543956,9.97192543956,9.97192543903,9.97192543923,9.00318074653,9.97192543913,9.97192543913,9.97192543913,9.97192543923,8.62030870273,7.71549096613,8.64534456109,7.23428250444,9.97192543912,9.97192543915,9.97192543915,9.72531899877,9.97192543912,9.93346789222,9.97192543872,9.97192543874,9.97192543904,9.97192543904,9.97192543934,9.97192543934,9.97192543934,9.97192543924,9.97192543924,9.97192543904,9.97192543894,9.971925439,9.971925439,9.97192543895,9.97192543914,9.85831360814,8.51201348833,7.55478556954,9.97192543874,9.80364641517,9.97192543874,7.5020828469,7.78343085643,9.97192543953,9.97192543953,8.98641623675,5.91969258353,9.97192543882,7.80374973755,8.94249281932,9.97192543952,9.97192543955,9.97192543955,9.97192543955,9.97192543959,9.97192543959,8.96967204189,9.97192543869,9.97192543869,8.92945861782,9.97192543892,9.97192543892,9.97192543892,9.97192543902,9.97192543902,8.83664967172,8.06794605912,8.24132300232,8.54665693302,7.64941350522,8.9140856433,8.9600895564,9.9719254395,9.971925439459,9.971925439459,9.97192543944,9.77486605214,9.81190599414,9.97192543944,8.7703853865,8.3061952086,9.971925439,9.97192543903,9.97192543901,9.97192543901,7.616013687,9.07206537497,8.4989226892,9.3132551117,9.97192543935,9.97192543935,9.9719254394,9.1719200979,7.4395206557,6.7667170118,9.97192543957,9.97192543977,9.62638187077,9.97192543907,9.97192543957,9.97192543957,9.78120716997,8.31150951017,6.83104318767,7.88892877167,9.97192543957,9.97192543966,9.97192543966,9.97192543887,9.971925438849,9.896998897849,9.971925438849,9.97192543957,9.97192544027,9.39195157434,9.97192543977,9.97192543977,9.97192543977,9.97192543977,9.35201071607,7.71780677808,7.42227309007,7.26295762838,8.55217283401,7.24889390081
"t98",2.34800216721,0,0.78638227555,0.78638227555,0.91258809681,1.48539660641,1.48539660641,2.89889230055,3.92498309885,3.32509854549,3.92498309885,3.38142296595,5.15882904931,5.54556200066,11.11653615064,11.11653615055,11.11653615055,11.11653615065,11.11653615035,11.11653615035,11.11653615035,9.34440600375,10.50485803064,11.11653615034,11.11653615034,11.11653615034,11.11653615044,11.11653615044,11.11653615044,11.11653615044,11.11653615047,11.11653615044,10.01517731684,11.11653614994,11.11653615074,11.11653615077,11.11653615077,11.11653615024,11.11653615044,10.14779145774,11.11653615034,11.11653615034,11.11653615034,11.11653615044,9.76491941394,8.86010167734,9.7899552723,8.37889321565,11.11653615033,11.11653615036,11.11653615036,10.86992970998,11.11653615033,11.07807860343,11.11653614993,11.11653614995,11.11653615025,11.11653615025,11.11653615055,11.11653615055,11.11653615055,11.11653615045,11.11653615045,11.11653615025,11.11653615015,11.11653615021,11.11653615021,11.11653615016,11.11653615035,11.00292431935,9.65662419954,8.69939628075,11.11653614995,10.94825712638,11.11653614995,8.64669355811,8.92804156764,11.11653615074,11.11653615074,10.13102694796,7.06430329474,11.11653615003,8.94836044876,10.08710353053,11.11653615073,11.11653615076,11.11653615076,11.11653615076,11.1165361508,11.1165361508,10.1142827531,11.1165361499,11.1165361499,10.07406932903,11.11653615013,11.11653615013,11.11653615013,11.11653615023,11.11653615023,9.98126038293,9.21255677033,9.38593371353,9.69126764423,8.79402421643,10.05869635451,10.10470026761,11.11653615071,11.116536150669,11.116536150669,11.11653615065,10.91947676335,10.95651670535,11.11653615065,9.91499609771,9.45080591981,11.11653615021,11.11653615024,11.11653615022,11.11653615022,8.76062439821,10.21667608618,9.64353340041,10.45786582291,11.11653615056,11.11653615056,11.11653615061,10.31653080911,8.58413136691,7.91132772301,11.11653615078,11.11653615098,10.77099258198,11.11653615028,11.11653615078,11.11653615078,10.92581788118,9.45612022138,7.97565389888,9.03353948288,11.11653615078,11.11653615087,11.11653615087,11.11653615008,11.116536150059,11.041609609059,11.116536150059,11.11653615078,11.11653615148,10.53656228555,11.11653615098,11.11653615098,11.11653615098,11.11653615098,10.49662142728,8.86241748929,8.56688380128,8.40756833959,9.69678354522,8.39350461202
"t106",2.34800216716,0.78638227555,0,0.6263841904,0.91258809676,1.48539660636,1.48539660636,2.8988923005,3.9249830988,3.32509854544,3.9249830988,3.3814229659,5.15882904926,5.54556200061,11.11653615059,11.1165361505,11.1165361505,11.1165361506,11.1165361503,11.1165361503,11.1165361503,9.3444060037,10.50485803059,11.11653615029,11.11653615029,11.11653615029,11.11653615039,11.11653615039,11.11653615039,11.11653615039,11.11653615042,11.11653615039,10.01517731679,11.11653614989,11.11653615069,11.11653615072,11.11653615072,11.11653615019,11.11653615039,10.14779145769,11.11653615029,11.11653615029,11.11653615029,11.11653615039,9.76491941389,8.86010167729,9.78995527225,8.3788932156,11.11653615028,11.11653615031,11.11653615031,10.86992970993,11.11653615028,11.07807860338,11.11653614988,11.1165361499,11.1165361502,11.1165361502,11.1165361505,11.1165361505,11.1165361505,11.1165361504,11.1165361504,11.1165361502,11.1165361501,11.11653615016,11.11653615016,11.11653615011,11.1165361503,11.0029243193,9.65662419949,8.6993962807,11.1165361499,10.94825712633,11.1165361499,8.64669355806,8.92804156759,11.11653615069,11.11653615069,10.13102694791,7.06430329469,11.11653614998,8.94836044871,10.08710353048,11.11653615068,11.11653615071,11.11653615071,11.11653615071,11.11653615075,11.11653615075,10.11428275305,11.11653614985,11.11653614985,10.07406932898,11.11653615008,11.11653615008,11.11653615008,11.11653615018,11.11653615018,9.98126038288,9.21255677028,9.38593371348,9.69126764418,8.79402421638,10.05869635446,10.10470026756,11.11653615066,11.116536150619,11.116536150619,11.1165361506,10.9194767633,10.9565167053,11.1165361506,9.91499609766,9.45080591976,11.11653615016,11.11653615019,11.11653615017,11.11653615017,8.76062439816,10.21667608613,9.64353340036,10.45786582286,11.11653615051,11.11653615051,11.11653615056,10.31653080906,8.58413136686,7.91132772296,11.11653615073,11.11653615093,10.77099258193,11.11653615023,11.11653615073,11.11653615073,10.92581788113,9.45612022133,7.97565389883,9.03353948283,11.11653615073,11.11653615082,11.11653615082,11.11653615003,11.116536150009,11.041609609009,11.116536150009,11.11653615073,11.11653615143,10.5365622855,11.11653615093,11.11653615093,11.11653615093,11.11653615093,10.49662142723,8.86241748924,8.56688380123,8.40756833954,9.69678354517,8.39350461197
"t107",2.34800216716,0.78638227555,0.6263841904,0,0.91258809676,1.48539660636,1.48539660636,2.8988923005,3.9249830988,3.32509854544,3.9249830988,3.3814229659,5.15882904926,5.54556200061,11.11653615059,11.1165361505,11.1165361505,11.1165361506,11.1165361503,11.1165361503,11.1165361503,9.3444060037,10.50485803059,11.11653615029,11.11653615029,11.11653615029,11.11653615039,11.11653615039,11.11653615039,11.11653615039,11.11653615042,11.11653615039,10.01517731679,11.11653614989,11.11653615069,11.11653615072,11.11653615072,11.11653615019,11.11653615039,10.14779145769,11.11653615029,11.11653615029,11.11653615029,11.11653615039,9.76491941389,8.86010167729,9.78995527225,8.3788932156,11.11653615028,11.11653615031,11.11653615031,10.86992970993,11.11653615028,11.07807860338,11.11653614988,11.1165361499,11.1165361502,11.1165361502,11.1165361505,11.1165361505,11.1165361505,11.1165361504,11.1165361504,11.1165361502,11.1165361501,11.11653615016,11.11653615016,11.11653615011,11.1165361503,11.0029243193,9.65662419949,8.6993962807,11.1165361499,10.94825712633,11.1165361499,8.64669355806,8.92804156759,11.11653615069,11.11653615069,10.13102694791,7.06430329469,11.11653614998,8.94836044871,10.08710353048,11.11653615068,11.11653615071,11.11653615071,11.11653615071,11.11653615075,11.11653615075,10.11428275305,11.11653614985,11.11653614985,10.07406932898,11.11653615008,11.11653615008,11.11653615008,11.11653615018,11.11653615018,9.98126038288,9.21255677028,9.38593371348,9.69126764418,8.79402421638,10.05869635446,10.10470026756,11.11653615066,11.116536150619,11.116536150619,11.1165361506,10.9194767633,10.9565167053,11.1165361506,9.91499609766,9.45080591976,11.11653615016,11.11653615019,11.11653615017,11.11653615017,8.76062439816,10.21667608613,9.64353340036,10.45786582286,11.11653615051,11.11653615051,11.11653615056,10.31653080906,8.58413136686,7.91132772296,11.11653615073,11.11653615093,10.77099258193,11.11653615023,11.11653615073,11.11653615073,10.92581788113,9.45612022133,7.97565389883,9.03353948283,11.11653615073,11.11653615082,11.11653615082,11.11653615003,11.116536150009,11.041609609009,11.116536150009,11.11653615073,11.11653615143,10.5365622855,11.11653615093,11.11653615093,11.11653615093,11.11653615093,10.49662142723,8.86241748924,8.56688380123,8.40756833954,9.69678354517,8.39350461197
"t90",2.3480021672,0.91258809681,0.91258809676,0.91258809676,0,1.4853966064,1.4853966064,2.89889230054,3.92498309884,3.32509854548,3.92498309884,3.38142296594,5.1588290493,5.54556200065,11.11653615063,11.11653615054,11.11653615054,11.11653615064,11.11653615034,11.11653615034,11.11653615034,9.34440600374,10.50485803063,11.11653615033,11.11653615033,11.11653615033,11.11653615043,11.11653615043,11.11653615043,11.11653615043,11.11653615046,11.11653615043,10.01517731683,11.11653614993,11.11653615073,11.11653615076,11.11653615076,11.11653615023,11.11653615043,10.14779145773,11.11653615033,11.11653615033,11.11653615033,11.11653615043,9.76491941393,8.86010167733,9.78995527229,8.37889321564,11.11653615032,11.11653615035,11.11653615035,10.86992970997,11.11653615032,11.07807860342,11.11653614992,11.11653614994,11.11653615024,11.11653615024,11.11653615054,11.11653615054,11.11653615054,11.11653615044,11.11653615044,11.11653615024,11.11653615014,11.1165361502,11.1165361502,11.11653615015,11.11653615034,11.00292431934,9.65662419953,8.69939628074,11.11653614994,10.94825712637,11.11653614994,8.6466935581,8.92804156763,11.11653615073,11.11653615073,10.13102694795,7.06430329473,11.11653615002,8.94836044875,10.08710353052,11.11653615072,11.11653615075,11.11653615075,11.11653615075,11.11653615079,11.11653615079,10.11428275309,11.11653614989,11.11653614989,10.07406932902,11.11653615012,11.11653615012,11.11653615012,11.11653615022,11.11653615022,9.98126038292,9.21255677032,9.38593371352,9.69126764422,8.79402421642,10.0586963545,10.1047002676,11.1165361507,11.116536150659,11.116536150659,11.11653615064,10.91947676334,10.95651670534,11.11653615064,9.9149960977,9.4508059198,11.1165361502,11.11653615023,11.11653615021,11.11653615021,8.7606243982,10.21667608617,9.6435334004,10.4578658229,11.11653615055,11.11653615055,11.1165361506,10.3165308091,8.5841313669,7.911327723,11.11653615077,11.11653615097,10.77099258197,11.11653615027,11.11653615077,11.11653615077,10.92581788117,9.45612022137,7.97565389887,9.03353948287,11.11653615077,11.11653615086,11.11653615086,11.11653615007,11.116536150049,11.041609609049,11.116536150049,11.11653615077,11.11653615147,10.53656228554,11.11653615097,11.11653615097,11.11653615097,11.11653615097,10.49662142727,8.86241748928,8.56688380127,8.40756833958,9.69678354521,8.39350461201
"t91",2.3480021672,1.48539660641,1.48539660636,1.48539660636,1.4853966064,0,0.85688423,2.89889230054,3.92498309884,3.32509854548,3.92498309884,3.38142296594,5.1588290493,5.54556200065,11.11653615063,11.11653615054,11.11653615054,11.11653615064,11.11653615034,11.11653615034,11.11653615034,9.34440600374,10.50485803063,11.11653615033,11.11653615033,11.11653615033,11.11653615043,11.11653615043,11.11653615043,11.11653615043,11.11653615046,11.11653615043,10.01517731683,11.11653614993,11.11653615073,11.11653615076,11.11653615076,11.11653615023,11.11653615043,10.14779145773,11.11653615033,11.11653615033,11.11653615033,11.11653615043,9.76491941393,8.86010167733,9.78995527229,8.37889321564,11.11653615032,11.11653615035,11.11653615035,10.86992970997,11.11653615032,11.07807860342,11.11653614992,11.11653614994,11.11653615024,11.11653615024,11.11653615054,11.11653615054,11.11653615054,11.11653615044,11.11653615044,11.11653615024,11.11653615014,11.1165361502,11.1165361502,11.11653615015,11.11653615034,11.00292431934,9.65662419953,8.69939628074,11.11653614994,10.94825712637,11.11653614994,8.6466935581,8.92804156763,11.11653615073,11.11653615073,10.13102694795,7.06430329473,11.11653615002,8.94836044875,10.08710353052,11.11653615072,11.11653615075,11.11653615075,11.11653615075,11.11653615079,11.11653615079,10.11428275309,11.11653614989,11.11653614989,10.07406932902,11.11653615012,11.11653615012,11.11653615012,11.11653615022,11.11653615022,9.98126038292,9.21255677032,9.38593371352,9.69126764422,8.79402421642,10.0586963545,10.1047002676,11.1165361507,11.116536150659,11.116536150659,11.11653615064,10.91947676334,10.95651670534,11.11653615064,9.9149960977,9.4508059198,11.1165361502,11.11653615023,11.11653615021,11.11653615021,8.7606243982,10.21667608617,9.6435334004,10.4578658229,11.11653615055,11.11653615055,11.1165361506,10.3165308091,8.5841313669,7.911327723,11.11653615077,11.11653615097,10.77099258197,11.11653615027,11.11653615077,11.11653615077,10.92581788117,9.45612022137,7.97565389887,9.03353948287,11.11653615077,11.11653615086,11.11653615086,11.11653615007,11.116536150049,11.041609609049,11.116536150049,11.11653615077,11.11653615147,10.53656228554,11.11653615097,11.11653615097,11.11653615097,11.11653615097,10.49662142727,8.86241748928,8.56688380127,8.40756833958,9.69678354521,8.39350461201
"t92",2.3480021672,1.48539660641,1.48539660636,1.48539660636,1.4853966064,0.85688423,0,2.89889230054,3.92498309884,3.32509854548,3.92498309884,3.38142296594,5.1588290493,5.54556200065,11.11653615063,11.11653615054,11.11653615054,11.11653615064,11.11653615034,11.11653615034,11.11653615034,9.34440600374,10.50485803063,11.11653615033,11.11653615033,11.11653615033,11.11653615043,11.11653615043,11.11653615043,11.11653615043,11.11653615046,11.11653615043,10.01517731683,11.11653614993,11.11653615073,11.11653615076,11.11653615076,11.11653615023,11.11653615043,10.14779145773,11.11653615033,11.11653615033,11.11653615033,11.11653615043,9.76491941393,8.86010167733,9.78995527229,8.37889321564,11.11653615032,11.11653615035,11.11653615035,10.86992970997,11.11653615032,11.07807860342,11.11653614992,11.11653614994,11.11653615024,11.11653615024,11.11653615054,11.11653615054,11.11653615054,11.11653615044,11.11653615044,11.11653615024,11.11653615014,11.1165361502,11.1165361502,11.11653615015,11.11653615034,11.00292431934,9.65662419953,8.69939628074,11.11653614994,10.94825712637,11.11653614994,8.6466935581,8.92804156763,11.11653615073,11.11653615073,10.13102694795,7.06430329473,11.11653615002,8.94836044875,10.08710353052,11.11653615072,11.11653615075,11.11653615075,11.11653615075,11.11653615079,11.11653615079,10.11428275309,11.11653614989,11.11653614989,10.07406932902,11.11653615012,11.11653615012,11.11653615012,11.11653615022,11.11653615022,9.98126038292,9.21255677032,9.38593371352,9.69126764422,8.79402421642,10.0586963545,10.1047002676,11.1165361507,11.116536150659,11.116536150659,11.11653615064,10.91947676334,10.95651670534,11.11653615064,9.9149960977,9.4508059198,11.1165361502,11.11653615023,11.11653615021,11.11653615021,8.7606243982,10.21667608617,9.6435334004,10.4578658229,11.11653615055,11.11653615055,11.1165361506,10.3165308091,8.5841313669,7.911327723,11.11653615077,11.11653615097,10.77099258197,11.11653615027,11.11653615077,11.11653615077,10.92581788117,9.45612022137,7.97565389887,9.03353948287,11.11653615077,11.11653615086,11.11653615086,11.11653615007,11.116536150049,11.041609609049,11.116536150049,11.11653615077,11.11653615147,10.53656228554,11.11653615097,11.11653615097,11.11653615097,11.11653615097,10.49662142727,8.86241748928,8.56688380127,8.40756833958,9.69678354521,8.39350461201
"t42",1.75428158934,2.89889230055,2.8988923005,2.8988923005,2.89889230054,2.89889230054,2.89889230054,0,2.7411274431,2.14124288974,2.7411274431,2.1975673102,4.13273825124,4.51947120259,10.09044535257,10.09044535248,10.09044535248,10.09044535258,10.09044535228,10.09044535228,10.09044535228,8.31831520568,9.47876723257,10.09044535227,10.09044535227,10.09044535227,10.09044535237,10.09044535237,10.09044535237,10.09044535237,10.0904453524,10.09044535237,8.98908651877,10.09044535187,10.09044535267,10.0904453527,10.0904453527,10.09044535217,10.09044535237,9.12170065967,10.09044535227,10.09044535227,10.09044535227,10.09044535237,8.73882861587,7.83401087927,8.76386447423,7.35280241758,10.09044535226,10.09044535229,10.09044535229,9.84383891191,10.09044535226,10.05198780536,10.09044535186,10.09044535188,10.09044535218,10.09044535218,10.09044535248,10.09044535248,10.09044535248,10.09044535238,10.09044535238,10.09044535218,10.09044535208,10.09044535214,10.09044535214,10.09044535209,10.09044535228,9.97683352128,8.63053340147,7.67330548268,10.09044535188,9.92216632831,10.09044535188,7.62060276004,7.90195076957,10.09044535267,10.09044535267,9.10493614989,6.03821249667,10.09044535196,7.92226965069,9.06101273246,10.09044535266,10.09044535269,10.09044535269,10.09044535269,10.09044535273,10.09044535273,9.08819195503,10.09044535183,10.09044535183,9.04797853096,10.09044535206,10.09044535206,10.09044535206,10.09044535216,10.09044535216,8.95516958486,8.18646597226,8.35984291546,8.66517684616,7.76793341836,9.03260555644,9.07860946954,10.09044535264,10.090445352599,10.090445352599,10.09044535258,9.89338596528,9.93042590728,10.09044535258,8.88890529964,8.42471512174,10.09044535214,10.09044535217,10.09044535215,10.09044535215,7.73453360014,9.19058528811,8.61744260234,9.43177502484,10.09044535249,10.09044535249,10.09044535254,9.29044001104,7.55804056884,6.88523692494,10.09044535271,10.09044535291,9.74490178391,10.09044535221,10.09044535271,10.09044535271,9.89972708311,8.43002942331,6.94956310081,8.00744868481,10.09044535271,10.0904453528,10.0904453528,10.09044535201,10.090445351989,10.015518810989,10.090445351989,10.09044535271,10.09044535341,9.51047148748,10.09044535291,10.09044535291,10.09044535291,10.09044535291,9.47053062921,7.83632669122,7.54079300321,7.38147754152,8.67069274715,7.36741381395
"t67",2.78037238764,3.92498309885,3.9249830988,3.9249830988,3.92498309884,3.92498309884,3.92498309884,2.7411274431,0,1.03610224384,1.6359867972,1.8679804753,5.15882904954,5.54556200089,11.11653615087,11.11653615078,11.11653615078,11.11653615088,11.11653615058,11.11653615058,11.11653615058,9.34440600398,10.50485803087,11.11653615057,11.11653615057,11.11653615057,11.11653615067,11.11653615067,11.11653615067,11.11653615067,11.1165361507,11.11653615067,10.01517731707,11.11653615017,11.11653615097,11.116536151,11.116536151,11.11653615047,11.11653615067,10.14779145797,11.11653615057,11.11653615057,11.11653615057,11.11653615067,9.76491941417,8.86010167757,9.78995527253,8.37889321588,11.11653615056,11.11653615059,11.11653615059,10.86992971021,11.11653615056,11.07807860366,11.11653615016,11.11653615018,11.11653615048,11.11653615048,11.11653615078,11.11653615078,11.11653615078,11.11653615068,11.11653615068,11.11653615048,11.11653615038,11.11653615044,11.11653615044,11.11653615039,11.11653615058,11.00292431958,9.65662419977,8.69939628098,11.11653615018,10.94825712661,11.11653615018,8.64669355834,8.92804156787,11.11653615097,11.11653615097,10.13102694819,7.06430329497,11.11653615026,8.94836044899,10.08710353076,11.11653615096,11.11653615099,11.11653615099,11.11653615099,11.11653615103,11.11653615103,10.11428275333,11.11653615013,11.11653615013,10.07406932926,11.11653615036,11.11653615036,11.11653615036,11.11653615046,11.11653615046,9.98126038316,9.21255677056,9.38593371376,9.69126764446,8.79402421666,10.05869635474,10.10470026784,11.11653615094,11.116536150899,11.116536150899,11.11653615088,10.91947676358,10.95651670558,11.11653615088,9.91499609794,9.45080592004,11.11653615044,11.11653615047,11.11653615045,11.11653615045,8.76062439844,10.21667608641,9.64353340064,10.45786582314,11.11653615079,11.11653615079,11.11653615084,10.31653080934,8.58413136714,7.91132772324,11.11653615101,11.11653615121,10.77099258221,11.11653615051,11.11653615101,11.11653615101,10.92581788141,9.45612022161,7.97565389911,9.03353948311,11.11653615101,11.1165361511,11.1165361511,11.11653615031,11.116536150289,11.041609609289,11.116536150289,11.11653615101,11.11653615171,10.53656228578,11.11653615121,11.11653615121,11.11653615121,11.11653615121,10.49662142751,8.86241748952,8.56688380151,8.40756833982,9.69678354545,8.39350461225
"t74",2.18048783428,3.32509854549,3.32509854544,3.32509854544,3.32509854548,3.32509854548,3.32509854548,2.14124288974,1.03610224384,0,0.67446868464,1.26809592194,4.55894449618,4.94567744753,10.51665159751,10.51665159742,10.51665159742,10.51665159752,10.51665159722,10.51665159722,10.51665159722,8.74452145062,9.90497347751,10.51665159721,10.51665159721,10.51665159721,10.51665159731,10.51665159731,10.51665159731,10.51665159731,10.51665159734,10.51665159731,9.41529276371,10.51665159681,10.51665159761,10.51665159764,10.51665159764,10.51665159711,10.51665159731,9.54790690461,10.51665159721,10.51665159721,10.51665159721,10.51665159731,9.16503486081,8.26021712421,9.19007071917,7.77900866252,10.5166515972,10.51665159723,10.51665159723,10.27004515685,10.5166515972,10.4781940503,10.5166515968,10.51665159682,10.51665159712,10.51665159712,10.51665159742,10.51665159742,10.51665159742,10.51665159732,10.51665159732,10.51665159712,10.51665159702,10.51665159708,10.51665159708,10.51665159703,10.51665159722,10.40303976622,9.05673964641,8.09951172762,10.51665159682,10.34837257325,10.51665159682,8.04680900498,8.32815701451,10.51665159761,10.51665159761,9.53114239483,6.46441874161,10.5166515969,8.34847589563,9.4872189774,10.5166515976,10.51665159763,10.51665159763,10.51665159763,10.51665159767,10.51665159767,9.51439819997,10.51665159677,10.51665159677,9.4741847759,10.516651597,10.516651597,10.516651597,10.5166515971,10.5166515971,9.3813758298,8.6126722172,8.7860491604,9.0913830911,8.1941396633,9.45881180138,9.50481571448,10.51665159758,10.516651597539,10.516651597539,10.51665159752,10.31959221022,10.35663215222,10.51665159752,9.31511154458,8.85092136668,10.51665159708,10.51665159711,10.51665159709,10.51665159709,8.16073984508,9.61679153305,9.04364884728,9.85798126978,10.51665159743,10.51665159743,10.51665159748,9.71664625598,7.98424681378,7.31144316988,10.51665159765,10.51665159785,10.17110802885,10.51665159715,10.51665159765,10.51665159765,10.32593332805,8.85623566825,7.37576934575,8.43365492975,10.51665159765,10.51665159774,10.51665159774,10.51665159695,10.516651596929,10.441725055929,10.516651596929,10.51665159765,10.51665159835,9.93667773242,10.51665159785,10.51665159785,10.51665159785,10.51665159785,9.89673687415,8.26253293616,7.96699924815,7.80768378646,9.09689899209,7.79362005889
