,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t5,2.9639554,1.3314861,5.7937956,6.6258173,7.3504205,5.925873,4.2223907,3.72203,7.332107,4.1523046,4.5514255,5.4370084,5.5213795,6.177678
t6,2.909977,1.3719696,5.770638,6.5592976,7.4092503,5.8900275,4.2405515,3.6600769,7.3406677,4.1211505,4.5294514,5.4892993,5.592094,6.152325
t32,-0.60725355,9.727264,11.104246,5.864211,7.921507,3.3970613,5.537984,6.438341,4.2769346,1.4916637,3.7547476,6.2962093,1.6389222,4.894533
t120,-0.6699265,9.784325,11.163613,5.8336134,7.907101,3.325004,5.5249434,6.352779,4.362811,1.429561,3.7513552,6.3777857,1.5683082,4.828907
t121,-0.67053956,9.787693,11.194527,5.877158,7.8815007,3.298524,5.4999137,6.406141,4.3846164,1.4072244,3.7750838,6.4010887,1.541211,4.8312755
t89,-0.683831,9.794295,11.115292,5.7167153,8.029488,3.4094768,5.646571,6.320571,4.3524275,1.427799,3.6401553,6.3605824,1.6515933,4.81537
t94,-0.6616559,9.780924,11.110773,5.794629,7.9723525,3.40072,5.5895276,6.4101634,4.3223495,1.4289577,3.7073965,6.335868,1.6430988,4.838337
t95,-0.6652601,9.781703,11.023603,5.826964,8.005398,3.5121267,5.6210237,6.4623137,4.242398,1.4486021,3.720433,6.249257,1.7525886,4.842804
t118,-0.74916565,9.870308,11.028286,5.8164473,7.999978,3.490739,5.616348,6.4451375,4.3000517,1.3465056,3.763331,6.2938356,1.7339677,4.755785
t119,-0.7810118,9.891092,11.027748,5.6956773,8.07929,3.5155475,5.6969724,6.3451276,4.369379,1.3161901,3.628463,6.331256,1.7575728,4.718696
t77,-0.75340056,9.877222,11.150385,5.7870855,7.9571924,3.3263373,5.5750403,6.330079,4.414688,1.3446186,3.789087,6.4270167,1.5730152,4.736285
t78,-0.69024694,9.818737,11.096064,5.929765,8.046845,3.3758664,5.6650286,6.488325,4.498532,1.3280962,3.8911955,6.469452,1.6249043,4.7925763
t3,2.9530466,1.346778,5.7935524,6.550424,7.389186,5.8726964,4.2151165,3.6516244,7.316672,4.1515183,4.521182,5.5058465,5.580527,6.1293054
t28,-1.2107592,0.16450982,3.367595,2.8041112,8.2120905,4.165286,3.4896886,2.8422534,6.3807735,2.8062034,4.5887675,6.909535,7.4388404,5.240674
t29,-1.001538,0.202032,3.5316043,3.0638218,8.292757,4.2287707,3.4440043,2.9011967,6.420937,2.8352778,4.598873,6.745218,7.3116016,5.2992215
t79,-1.2089427,0.30267653,3.3376715,2.9672122,8.1634865,4.109755,3.461451,2.8828106,6.251013,2.6351855,4.650328,6.9227595,7.406074,5.1117406
t80,-1.167568,0.24283731,3.3867373,2.9479146,8.201129,4.107174,3.445754,2.8336587,6.3328032,2.7341309,4.6233196,6.9346285,7.4624624,5.20463
t54,-1.1558663,0.26651177,3.3537543,2.9193883,8.03033,4.233459,3.5462265,2.877443,6.3291965,2.742095,4.6303196,6.9757533,7.446079,5.155018
t46,-1.1969541,0.19870614,3.3741663,2.8518648,8.20384,4.103329,3.4632297,2.7973785,6.3326325,2.7799828,4.6264095,6.971597,7.494533,5.2352448
t96,-1.2534826,0.16354065,3.3032632,2.83069,8.244661,4.263873,3.549943,2.9795825,6.437473,2.7788303,4.5230293,6.7928524,7.244641,5.196279
t131,-1.2098246,0.13436566,3.3750937,2.8727667,8.354107,4.2461777,3.4742343,3.0135493,6.4529552,2.795368,4.5480704,6.705032,7.2324767,5.2456717
t132,-1.3493321,0.16750148,3.2563143,2.765264,8.364185,4.132283,3.4572382,2.9918735,6.448776,2.710424,4.4939675,6.719987,7.240965,5.1678123
t83,-1.3041687,0.18788885,3.2930708,2.7874973,8.293291,4.1284275,3.4688106,2.9124274,6.385447,2.7269604,4.5520916,6.822024,7.345739,5.1835427
t14,2.6698792,1.3187091,5.725141,6.3565116,7.428438,5.9693537,4.1888657,3.5846212,7.2598114,4.115682,4.509897,5.4576964,5.652295,6.092821
t115,-1.0691879,-0.0829853,3.5735836,2.962158,8.6510935,4.16636,3.2205322,2.6682227,6.6078253,2.9979267,4.446463,6.5240316,7.5873613,5.576301
