,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t5,16.846619,-1.6009451,-4.983617,25.017159,5.4899864,-7.5561533,-6.1222258,-0.7380864,3.1041749,-8.015035,11.031525,60.847115,-0.87441796,-5.2214637
t6,15.257061,-1.4791102,-4.652762,23.687675,4.986752,-7.221748,-5.9835315,-0.69042104,3.1492865,-7.5024643,10.140125,56.76895,-0.75593764,-4.740713
t32,24.256145,-1.4066633,-6.6689196,30.325039,3.3548305,-11.969684,-10.322349,-0.34184465,3.637027,-11.170547,12.971668,80.17267,-0.18788245,-5.2692995
t120,23.37102,-1.2746419,-6.721785,30.810276,2.7689865,-12.038092,-10.601396,-0.20176135,3.9109185,-11.3026,12.308962,79.90872,-0.1411566,-5.071158
t121,23.355995,-1.2815098,-6.72438,30.835325,2.791251,-12.034181,-10.59771,-0.20459948,3.9400914,-11.304564,12.319141,79.933945,-0.14194334,-5.079154
t89,24.20216,-1.1191977,-6.712008,30.645779,2.4479768,-12.357919,-11.026724,-0.17437182,3.923154,-11.340134,12.05828,80.19143,-0.0714221,-4.8331037
t94,24.118507,-1.1062361,-6.6912994,30.732765,2.4555728,-12.39677,-11.031375,-0.15882082,4.0179515,-11.357965,12.168971,80.19627,-0.08468695,-4.840944
t95,24.15179,-1.0996584,-6.687996,30.70839,2.4885871,-12.42644,-11.0619335,-0.13898897,3.93555,-11.355141,12.17732,80.12264,-0.068284154,-4.8024344
t118,24.136463,-1.1092147,-6.711133,30.623575,2.374149,-12.408768,-11.078872,-0.15034227,4.0809875,-11.364067,12.182632,80.2992,-0.078516744,-4.790487
t119,24.08263,-1.1093962,-6.7048807,30.614494,2.3605697,-12.413761,-11.073927,-0.15835162,4.0593696,-11.36114,12.200661,80.302376,-0.08312833,-4.7959604
t77,24.626251,-1.5657278,-6.724768,32.04421,3.8025043,-11.354825,-9.695385,-0.52658814,4.1798434,-11.346374,13.727584,80.747536,-0.53596026,-5.861608
t78,24.409725,-1.5284384,-6.6448402,32.01581,3.8637016,-11.369453,-9.697795,-0.52390337,4.167358,-11.284638,13.694037,80.24835,-0.5308821,-5.7955933
t3,3.8137512,-2.2790296,-3.5157516,23.449463,9.628133,-5.445854,-4.0303836,-1.2340219,3.87941,-5.2955356,8.865006,45.64637,-0.9782586,-4.6251125
t28,8.841151,-4.151902,-5.465847,37.47264,21.87084,-7.1921935,-5.703343,-2.5476387,5.0409923,-7.332812,7.70761,65.99125,-1.1039402,-6.574144
t29,4.9178886,-3.6553273,-4.5852213,33.858917,20.050533,-6.34173,-5.117628,-2.3208408,5.1084113,-6.0528073,5.7595444,55.808865,-1.0070543,-5.560144
t79,7.3926973,-4.5910883,-5.3923035,38.088722,25.259594,-7.1569057,-5.580589,-3.0303571,4.8347106,-6.8376694,5.14911,63.40582,-0.95771754,-6.21285
t80,7.38883,-4.5790973,-5.412723,37.9802,25.053835,-7.185903,-5.582439,-3.0080647,4.863029,-6.8930254,5.299284,63.589153,-0.9643596,-6.216094
t54,7.6159506,-4.5168114,-5.3528743,37.968845,25.104767,-7.184533,-5.5708466,-2.99096,4.7019343,-6.8164763,5.3166485,63.326115,-0.9629486,-6.204278
t46,6.916316,-4.5855403,-5.3819504,38.118282,24.765669,-7.0833163,-5.6111937,-3.0290082,5.1356063,-6.9001803,5.194064,63.812496,-0.9679968,-6.236325
t96,6.9465175,-4.7743325,-5.330964,38.17254,25.999043,-7.005109,-5.361913,-3.2371166,4.7778316,-6.591532,4.5310297,63.025776,-0.91100025,-6.3579173
t131,6.6997213,-4.8258934,-5.338845,38.22809,26.02099,-6.9848146,-5.34557,-3.2727258,4.7986007,-6.596193,4.4832735,63.02204,-0.902392,-6.383718
t132,6.688047,-4.825865,-5.339428,38.223656,26.015545,-6.986267,-5.345567,-3.2715878,4.792888,-6.5958285,4.4975405,63.030827,-0.9037536,-6.3866305
t83,7.0594234,-4.7474027,-5.3424683,38.08819,25.718262,-7.037928,-5.399817,-3.2147198,4.8030963,-6.6329284,4.6133156,63.240273,-0.90436614,-6.3703895
t14,2.50152,-3.3471322,-3.9203813,30.361046,18.679014,-5.680694,-4.466132,-2.1947672,4.971065,-5.1321216,4.756642,48.312706,-0.9390049,-4.802398
t115,9.022969,-3.931482,-5.1010346,37.4187,24.145592,-7.006871,-5.1062727,-2.7915723,6.2731795,-7.0888085,6.088437,63.789,-1.3106136,-6.423317
t116,9.019677,-3.919949,-5.088435,37.403034,24.152721,-7.0209045,-5.1128345,-2.7897198,6.2542396,-7.079923,6.1142197,63.74945,-1.3113111,-6.414081
t47,8.526728,-3.976714,-5.126229,37.73371,24.097971,-7.109296,-5.261162,-2.8264682,6.63886,-7.095367,6.076105,63.91657,-1.3251376,-6.3967414
t76,8.627187,-4.058158,-5.1877785,37.59368,24.162508,-7.0482874,-5.2504687,-2.863995,6.6000514,-7.03708,5.8250875,64.02444,-1.2909651,-6.411466
t129,8.64801,-4.033191,-5.1434016,37.776176,24.55168,-7.0477266,-5.2343435,-2.909655,6.603477,-6.9401793,5.621441,63.80115,-1.3112345,-6.390022
t130,8.64353,-4.0332904,-5.1395183,37.76598,24.55073,-7.0491753,-5.2306733,-2.9091632,6.6120734,-6.9363513,5.635664,63.791874,-1.3132689,-6.390011
t23,0.060991395,-2.772592,-4.1000566,26.375776,10.713536,-7.5298753,-4.2662544,-1.7156833,1.5561974,-5.6526947,15.656971,59.717648,-1.8100338,-6.7873683
t53,3.3349242,-3.0337155,-4.8637476,29.244232,11.876666,-8.247374,-4.640017,-1.7574459,1.118314,-6.6795077,17.89972,68.60192,-2.0866694,-7.7707953
t69,3.728467,-3.1315424,-5.0131774,29.798233,12.270635,-8.305219,-4.600717,-1.8374237,1.0928929,-6.822119,18.378988,70.3343,-2.133124,-8.09527
t70,3.520043,-3.1025934,-4.961201,29.297115,12.074985,-8.303348,-4.5868344,-1.8013604,1.0096333,-6.713333,18.177485,69.49329,-2.0987613,-7.9566345
t30,-0.15100038,-2.791713,-3.8909264,26.53151,10.614806,-7.5092287,-4.238173,-1.7832192,2.0084965,-5.4896774,15.458812,58.552353,-1.7528414,-6.752623
t31,3.0077076,-3.464251,-4.9595895,30.430075,12.661507,-8.3654175,-4.7811522,-2.08104,2.620828,-6.840764,17.447634,69.927,-1.9263136,-7.940334
t20,-0.25460213,-2.6667025,-3.7474427,26.050163,10.29276,-7.356134,-4.19325,-1.721568,1.9201806,-5.319753,15.112238,56.876583,-1.7245066,-6.5565705
t35,-0.15437077,-2.5874648,-3.9765446,26.922878,10.632686,-7.961305,-4.021352,-1.8595768,0.87923175,-5.6832104,17.40688,63.003765,-2.0994334,-7.519729
t125,0.6448437,-2.8045156,-4.401998,28.5206,11.607155,-8.642102,-3.9983032,-2.1265705,-0.076761,-6.2347026,19.281313,70.33186,-2.3006535,-8.631705
t126,0.61675847,-2.806066,-4.4008255,28.548252,11.606437,-8.641349,-3.9989517,-2.1210353,-0.07423872,-6.23344,19.3138,70.31638,-2.303372,-8.634082
t113,0.8069097,-2.7587936,-4.390839,28.390144,11.468979,-8.666018,-3.9778936,-2.0606153,-0.08618368,-6.345625,19.391584,70.09519,-2.2976356,-8.573691
t114,0.8180157,-2.7595117,-4.394908,28.41774,11.47988,-8.661094,-3.9781225,-2.0570762,-0.08417028,-6.3512006,19.444853,70.157455,-2.2999625,-8.58655
t39,-0.24772595,-2.5401502,-3.8412445,26.646128,10.587255,-7.9871445,-3.910254,-1.896381,0.5065072,-5.5614505,17.511309,62.593468,-2.1183703,-7.5641184
t8,-1.008351,-2.627733,-3.2686856,27.414408,7.957135,-6.2628055,-5.237807,-1.1186719,8.317541,-5.73076,11.31295,46.71877,-0.926236,-4.5148654
t59,-0.67079365,-4.126247,-5.408167,37.39798,9.2257595,-8.333772,-7.683351,-0.99643147,13.469289,-9.015619,17.09503,69.00225,-1.0586778,-6.3176646
t60,-0.6942658,-4.094103,-5.3803816,37.23884,9.274596,-8.251565,-7.55507,-1.0062947,13.273156,-9.033653,17.13914,68.94532,-1.0635974,-6.3663917
t40,-0.63491106,-4.1458297,-5.375358,37.234245,9.524026,-8.219409,-7.5546327,-1.0750302,13.432087,-8.9917555,16.808195,68.63721,-1.026355,-6.317776
t37,-1.0646794,-4.001684,-4.9009776,35.68361,8.840985,-7.949266,-7.367026,-0.9948285,13.452053,-8.420769,16.10865,63.92326,-0.89881796,-5.7776747
t100,-0.47509193,-4.237287,-5.4570622,36.989708,9.786266,-8.421201,-7.728677,-1.0248555,14.043198,-9.017989,17.059921,68.91008,-0.8897692,-6.1556516
t101,-0.48777962,-4.2282953,-5.4576597,36.932705,9.7413225,-8.400624,-7.7026134,-1.0273309,13.993727,-9.004017,17.028442,68.79796,-0.89639515,-6.154591
t56,-0.4191349,-4.1394596,-5.3698807,36.623875,9.646716,-8.37527,-7.5651317,-1.0121454,13.8613205,-8.959358,17.210049,68.49253,-0.9681067,-6.151148
t81,-0.6250047,-3.9005344,-5.2723303,37.894573,9.187373,-8.324611,-7.4941354,-1.271681,13.013546,-9.100508,16.813553,69.19058,-1.1376019,-6.6177783
t82,-0.635973,-3.8812268,-5.2096114,37.574318,9.166913,-8.332435,-7.448929,-1.2625448,12.84345,-9.01327,16.844099,68.685555,-1.1299951,-6.5498557
t24,-1.3683691,-3.3929493,-4.1701846,33.21366,7.870209,-7.4293466,-6.792469,-1.0159128,12.371058,-7.5054765,14.541773,56.97707,-0.8840181,-5.2124333
t25,0.66616166,-3.752512,-5.416444,37.065067,9.761153,-8.2477255,-7.1881537,-1.1951016,12.3684025,-9.187031,16.871912,69.5219,-1.1103153,-6.5946703
t26,-0.8387684,-3.3342044,-4.396269,33.907227,8.36475,-7.6042747,-6.7123513,-1.0652826,11.849147,-7.941967,14.912887,59.62469,-0.9150133,-5.5605025
t13,-1.4785968,-3.0094595,-3.6130674,30.826618,7.2378197,-6.8231926,-6.2016845,-0.98077935,11.479215,-6.7097855,13.153393,51.087547,-0.83843213,-4.7137704
t41,-0.96873707,-3.987727,-4.8940387,39.59979,7.450345,-8.503385,-7.787929,-1.518187,15.286213,-9.643271,17.699438,69.154495,-0.84789544,-6.5767856
t74,-1.1899065,-4.005615,-4.769526,40.613735,7.230691,-8.38113,-7.9152117,-1.4652154,16.178051,-9.791564,17.713177,68.449745,-0.7642117,-6.5170665
t75,-1.1276239,-3.9861317,-4.8171873,40.467003,7.097576,-8.367757,-7.917412,-1.4304208,16.186607,-9.777417,17.734446,68.583435,-0.7600147,-6.5092607
t127,-1.1684741,-3.9376066,-4.747934,40.70049,6.6757746,-8.41303,-7.9382195,-1.3681436,16.554918,-10.006101,17.856024,68.30041,-0.7277774,-6.4563828
t128,-1.1675618,-3.9278164,-4.744196,40.69316,6.6856947,-8.416028,-7.9336276,-1.366282,16.533127,-10.001825,17.865,68.29757,-0.73185116,-6.461465
t99,-1.1708196,-3.9701917,-4.7685037,40.693695,6.8025646,-8.39149,-7.94445,-1.3935498,16.566298,-10.012302,17.704565,68.32379,-0.7050377,-6.441686
t86,-1.2191672,-3.993737,-4.7985835,40.88583,6.9187336,-8.441633,-8.02652,-1.391055,16.69315,-9.979469,17.729326,68.603065,-0.71855867,-6.429837
t87,-1.2058346,-4.0184503,-4.800812,40.958817,7.003813,-8.432432,-8.01774,-1.3887209,16.712597,-9.983423,17.79044,68.591896,-0.7297364,-6.4251785
t62,-1.2050594,-4.063684,-4.7929955,40.768627,7.2032757,-8.383769,-7.936171,-1.48042,16.42922,-9.899817,17.64595,68.50722,-0.7246452,-6.4906206
t92,48.765053,-0.82972354,-6.295041,16.359406,8.597262,-4.4107676,-0.67769986,-0.08465471,-1.5070322,-8.253611,22.504267,71.90289,-2.5337172,-9.779195
t93,48.79005,-0.8241715,-6.2724695,16.41372,8.691571,-4.433597,-0.6846564,-0.06543093,-1.4911828,-8.240116,22.492496,71.773186,-2.5149665,-9.761269
