"","turnover.rates","eps.values","transition.rates"
"1",0.369138128822669,0.00229912856593728,NA
"2",0.670714505482465,0.178852171404287,0.839848606381565
"3",0.787579343188554,0.28659043321386,0.0781038058921695
"4",0.22218371136114,0.39682526816614,0.248473468236625
"5",0.369138128822669,0.00229912856593728,0.484723988454789
"6",0.670714505482465,0.178852171404287,NA
"7",0.787579343188554,0.28659043321386,0.429272161563858
"8",0.22218371136114,0.39682526816614,0.353467108216137
"9",0.369138128822669,0.00229912856593728,0.068773701088503
"10",0.670714505482465,0.178852171404287,0.562919403426349
"11",0.787579343188554,0.28659043321386,NA
"12",0.22218371136114,0.39682526816614,0.159109649248421
"13",0.369138128822669,0.00229912856593728,0.300834962399676
"14",0.670714505482465,0.178852171404287,0.963308798382059
"15",0.787579343188554,0.28659043321386,0.0138302897103131
"16",0.22218371136114,0.39682526816614,NA
