accepted_species,estimate
t24,0.5413049
t53,0.28925228
t95,0.23334116
t81,-0.5936317
t7,-0.439437
t42,0.87526804
t68,-1.3162757
t44,-1.5722476
t70,-1.7352158
t20,1.3536686
