accepted_species,estimate
t10,-0.28482142
t69,-0.2156149
t2,-0.22257051
t75,-0.17611766
t22,-0.041043825
t42,-0.041043825
t67,0.38936174
t92,0.6410602
t48,0.6410602
t72,0.3203368
