"","t80","t81","t67","t68","t108","t109","t5","t19","t20","t24","t33","t100","t101","t127","t128","t25","t1","t2","t3","t4","t82","t83","t102","t103","t29","t63","t64","t26","t27","t28","t43","t90","t91","t61","t18","t92","t93","t55","t72","t73","t53","t10","t56","t57","t31","t32","t121","t122","t77","t14","t22","t23","t38","t39","t30","t13","t94","t95","t40","t41","t123","t124","t87","t88","t98","t99","t89","t96","t97","t69","t21","t34","t35","t17","t42","t58","t59","t7","t106","t107","t9","t6","t11","t12","t36","t45","t46","t37","t117","t118","t47","t48","t110","t111","t15","t16","t125","t126","t8","t51","t52","t62","t74","t86","t119","t120","t49","t84","t85","t78","t79","t65","t66","t70","t71","t113","t114","t54","t44","t50","t75","t76","t60","t104","t105","t112","t115","t116"
"t64",7.4131346911,7.4131346911,7.4131346912,7.4131346912,7.413134691,7.413134691,6.5698030021,7.4131346907,6.2383501833,7.4131346914,7.4131346909,7.4131346909,7.4131346909,7.413134690891,7.413134690891,6.25406996103,5.5040794076,3.6355766573,3.8397823986,3.5900092993,2.909785214,2.909785214,2.74107319751,2.9097852139,2.9097852139,0.873247434,0,4.49709711014,3.87785145791,3.49968163841,4.49709711041,4.49709711051,4.49709711051,4.49709711051,4.49709711041,4.49709711091,4.49709711091,4.49709711081,4.49709711081,4.49709711081,4.49709711091,6.68913809185,8.43929639422,8.43929639422,8.02514083897,8.18390279537,8.43929639374,8.43929639374,8.43929639372,7.04935564352,7.29649173472,8.43929639415,8.43929639365,8.43929639365,7.68542113225,6.78095630946,8.43929639375,8.43929639375,8.43929639374,8.43929639374,8.43929639429,8.43929639429,8.43929639375,8.43929639375,8.43929639375,8.43929639375,8.43929639368,8.43929639372,8.43929639372,8.43929639371,8.43929639361,8.43929639385,8.43929639385,7.30119473583,8.43929639373,8.43929639363,8.43929639363,8.43929639391,8.43929639421,8.43929639421,6.67774444456,6.49059455246,7.34072185817,8.35669737217,7.70913352346,8.43929639385,8.43929639385,8.43929639385,8.363543075905,8.43929639393,8.43929639399,8.43929639399,8.43929639403,8.43929639403,7.2510841299644,8.4392963941644,8.43929639359,8.43929639359,6.57091077701,8.43929639398,8.43929639398,8.03522019787,8.43929639358,8.43929639365,8.43929639364,8.43929639364,8.43929639368,8.43929639358,8.37076388298,8.43929639368,8.43929639368,8.43929639421,8.43929639421,8.43929639382,8.43929639382,8.43929639392,8.43929639392,8.43929639382,8.4392963938,8.4392963939,8.4392963939,8.4392963939,8.4392963938,8.4392963933,8.4392963933,8.4392963933,8.43929639331,8.43929639331
"t26",7.41313469084,7.41313469084,7.41313469094,7.41313469094,7.41313469074,7.41313469074,6.56980300184,7.41313469044,6.23835018304,7.41313469114,7.41313469064,7.41313469064,7.41313469064,7.413134690631,7.413134690631,6.25406996077,5.50407940734,3.63557665704,3.83978239834,3.59000929904,4.49709711014,4.49709711014,4.32838509365,4.49709711004,4.49709711004,4.49709711014,4.49709711014,0,1.80408034577,1.42591052627,2.55761615273,2.55761615283,2.55761615283,2.55761615283,2.94737182773,4.41125408023,4.41125408023,4.41125408013,4.41125408013,4.41125408013,4.41125408023,6.68913809159,8.43929639396,8.43929639396,8.02514083871,8.18390279511,8.43929639348,8.43929639348,8.43929639346,7.04935564326,7.29649173446,8.43929639389,8.43929639339,8.43929639339,7.68542113199,6.7809563092,8.43929639349,8.43929639349,8.43929639348,8.43929639348,8.43929639403,8.43929639403,8.43929639349,8.43929639349,8.43929639349,8.43929639349,8.43929639342,8.43929639346,8.43929639346,8.43929639345,8.43929639335,8.43929639359,8.43929639359,7.30119473557,8.43929639347,8.43929639337,8.43929639337,8.43929639365,8.43929639395,8.43929639395,6.6777444443,6.4905945522,7.34072185791,8.35669737191,7.7091335232,8.43929639359,8.43929639359,8.43929639359,8.363543075645,8.43929639367,8.43929639373,8.43929639373,8.43929639377,8.43929639377,7.2510841297044,8.4392963939044,8.43929639333,8.43929639333,6.57091077675,8.43929639372,8.43929639372,8.03522019761,8.43929639332,8.43929639339,8.43929639338,8.43929639338,8.43929639342,8.43929639332,8.37076388272,8.43929639342,8.43929639342,8.43929639395,8.43929639395,8.43929639356,8.43929639356,8.43929639366,8.43929639366,8.43929639356,8.43929639354,8.43929639364,8.43929639364,8.43929639364,8.43929639354,8.43929639304,8.43929639304,8.43929639304,8.43929639305,8.43929639305
"t27",6.79388903861,6.79388903861,6.79388903871,6.79388903871,6.79388903851,6.79388903851,5.95055734961,6.79388903821,5.61910453081,6.79388903891,6.79388903841,6.79388903841,6.79388903841,6.793889038401,6.793889038401,5.63482430854,4.88483375511,3.01633100481,3.22053674611,2.97076364681,3.87785145791,3.87785145791,3.70913944142,3.87785145781,3.87785145781,3.87785145791,3.87785145791,1.80408034577,0,0.7808536343,1.9383705005,1.9383705006,1.9383705006,1.9383705006,2.3281261755,3.792008428,3.792008428,3.7920084279,3.7920084279,3.7920084279,3.792008428,6.06989243936,7.82005074173,7.82005074173,7.40589518648,7.56465714288,7.82005074125,7.82005074125,7.82005074123,6.43010999103,6.67724608223,7.82005074166,7.82005074116,7.82005074116,7.06617547976,6.16171065697,7.82005074126,7.82005074126,7.82005074125,7.82005074125,7.8200507418,7.8200507418,7.82005074126,7.82005074126,7.82005074126,7.82005074126,7.82005074119,7.82005074123,7.82005074123,7.82005074122,7.82005074112,7.82005074136,7.82005074136,6.68194908334,7.82005074124,7.82005074114,7.82005074114,7.82005074142,7.82005074172,7.82005074172,6.05849879207,5.87134889997,6.72147620568,7.73745171968,7.08988787097,7.82005074136,7.82005074136,7.82005074136,7.744297423415,7.82005074144,7.8200507415,7.8200507415,7.82005074154,7.82005074154,6.6318384774744,7.8200507416744,7.8200507411,7.8200507411,5.95166512452,7.82005074149,7.82005074149,7.41597454538,7.82005074109,7.82005074116,7.82005074115,7.82005074115,7.82005074119,7.82005074109,7.75151823049,7.82005074119,7.82005074119,7.82005074172,7.82005074172,7.82005074133,7.82005074133,7.82005074143,7.82005074143,7.82005074133,7.82005074131,7.82005074141,7.82005074141,7.82005074141,7.82005074131,7.82005074081,7.82005074081,7.82005074081,7.82005074082,7.82005074082
"t28",6.41571921911,6.41571921911,6.41571921921,6.41571921921,6.41571921901,6.41571921901,5.57238753011,6.41571921871,5.24093471131,6.41571921941,6.41571921891,6.41571921891,6.41571921891,6.415719218901,6.415719218901,5.25665448904,4.50666393561,2.63816118531,2.84236692661,2.59259382731,3.49968163841,3.49968163841,3.33096962192,3.49968163831,3.49968163831,3.49968163841,3.49968163841,1.42591052627,0.7808536343,0,1.560200681,1.5602006811,1.5602006811,1.5602006811,1.949956356,3.4138386085,3.4138386085,3.4138386084,3.4138386084,3.4138386084,3.4138386085,5.69172261986,7.44188092223,7.44188092223,7.02772536698,7.18648732338,7.44188092175,7.44188092175,7.44188092173,6.05194017153,6.29907626273,7.44188092216,7.44188092166,7.44188092166,6.68800566026,5.78354083747,7.44188092176,7.44188092176,7.44188092175,7.44188092175,7.4418809223,7.4418809223,7.44188092176,7.44188092176,7.44188092176,7.44188092176,7.44188092169,7.44188092173,7.44188092173,7.44188092172,7.44188092162,7.44188092186,7.44188092186,6.30377926384,7.44188092174,7.44188092164,7.44188092164,7.44188092192,7.44188092222,7.44188092222,5.68032897257,5.49317908047,6.34330638618,7.35928190018,6.71171805147,7.44188092186,7.44188092186,7.44188092186,7.366127603915,7.44188092194,7.441880922,7.441880922,7.44188092204,7.44188092204,6.2536686579744,7.4418809221744,7.4418809216,7.4418809216,5.57349530502,7.44188092199,7.44188092199,7.03780472588,7.44188092159,7.44188092166,7.44188092165,7.44188092165,7.44188092169,7.44188092159,7.37334841099,7.44188092169,7.44188092169,7.44188092222,7.44188092222,7.44188092183,7.44188092183,7.44188092193,7.44188092193,7.44188092183,7.44188092181,7.44188092191,7.44188092191,7.44188092191,7.44188092181,7.44188092131,7.44188092131,7.44188092131,7.44188092132,7.44188092132
"t43",7.41313469111,7.41313469111,7.41313469121,7.41313469121,7.41313469101,7.41313469101,6.56980300211,7.41313469071,6.23835018331,7.41313469141,7.41313469091,7.41313469091,7.41313469091,7.413134690901,7.413134690901,6.25406996104,5.50407940761,3.63557665731,3.83978239861,3.59000929931,4.49709711041,4.49709711041,4.32838509392,4.49709711031,4.49709711031,4.49709711041,4.49709711041,2.55761615273,1.9383705005,1.560200681,0,1.4971402971,1.4971402971,1.4971402971,2.947371828,4.4112540805,4.4112540805,4.4112540804,4.4112540804,4.4112540804,4.4112540805,6.68913809186,8.43929639423,8.43929639423,8.02514083898,8.18390279538,8.43929639375,8.43929639375,8.43929639373,7.04935564353,7.29649173473,8.43929639416,8.43929639366,8.43929639366,7.68542113226,6.78095630947,8.43929639376,8.43929639376,8.43929639375,8.43929639375,8.4392963943,8.4392963943,8.43929639376,8.43929639376,8.43929639376,8.43929639376,8.43929639369,8.43929639373,8.43929639373,8.43929639372,8.43929639362,8.43929639386,8.43929639386,7.30119473584,8.43929639374,8.43929639364,8.43929639364,8.43929639392,8.43929639422,8.43929639422,6.67774444457,6.49059455247,7.34072185818,8.35669737218,7.70913352347,8.43929639386,8.43929639386,8.43929639386,8.363543075915,8.43929639394,8.439296394,8.439296394,8.43929639404,8.43929639404,7.2510841299744,8.4392963941744,8.4392963936,8.4392963936,6.57091077702,8.43929639399,8.43929639399,8.03522019788,8.43929639359,8.43929639366,8.43929639365,8.43929639365,8.43929639369,8.43929639359,8.37076388299,8.43929639369,8.43929639369,8.43929639422,8.43929639422,8.43929639383,8.43929639383,8.43929639393,8.43929639393,8.43929639383,8.43929639381,8.43929639391,8.43929639391,8.43929639391,8.43929639381,8.43929639331,8.43929639331,8.43929639331,8.43929639332,8.43929639332
"t90",7.41313469121,7.41313469121,7.41313469131,7.41313469131,7.41313469111,7.41313469111,6.56980300221,7.41313469081,6.23835018341,7.41313469151,7.41313469101,7.41313469101,7.41313469101,7.413134691001,7.413134691001,6.25406996114,5.50407940771,3.63557665741,3.83978239871,3.59000929941,4.49709711051,4.49709711051,4.32838509402,4.49709711041,4.49709711041,4.49709711051,4.49709711051,2.55761615283,1.9383705006,1.5602006811,1.4971402971,0,0.486536329,0.9068780982,2.9473718281,4.4112540806,4.4112540806,4.4112540805,4.4112540805,4.4112540805,4.4112540806,6.68913809196,8.43929639433,8.43929639433,8.02514083908,8.18390279548,8.43929639385,8.43929639385,8.43929639383,7.04935564363,7.29649173483,8.43929639426,8.43929639376,8.43929639376,7.68542113236,6.78095630957,8.43929639386,8.43929639386,8.43929639385,8.43929639385,8.4392963944,8.4392963944,8.43929639386,8.43929639386,8.43929639386,8.43929639386,8.43929639379,8.43929639383,8.43929639383,8.43929639382,8.43929639372,8.43929639396,8.43929639396,7.30119473594,8.43929639384,8.43929639374,8.43929639374,8.43929639402,8.43929639432,8.43929639432,6.67774444467,6.49059455257,7.34072185828,8.35669737228,7.70913352357,8.43929639396,8.43929639396,8.43929639396,8.363543076015,8.43929639404,8.4392963941,8.4392963941,8.43929639414,8.43929639414,7.2510841300744,8.4392963942744,8.4392963937,8.4392963937,6.57091077712,8.43929639409,8.43929639409,8.03522019798,8.43929639369,8.43929639376,8.43929639375,8.43929639375,8.43929639379,8.43929639369,8.37076388309,8.43929639379,8.43929639379,8.43929639432,8.43929639432,8.43929639393,8.43929639393,8.43929639403,8.43929639403,8.43929639393,8.43929639391,8.43929639401,8.43929639401,8.43929639401,8.43929639391,8.43929639341,8.43929639341,8.43929639341,8.43929639342,8.43929639342
"t91",7.41313469121,7.41313469121,7.41313469131,7.41313469131,7.41313469111,7.41313469111,6.56980300221,7.41313469081,6.23835018341,7.41313469151,7.41313469101,7.41313469101,7.41313469101,7.413134691001,7.413134691001,6.25406996114,5.50407940771,3.63557665741,3.83978239871,3.59000929941,4.49709711051,4.49709711051,4.32838509402,4.49709711041,4.49709711041,4.49709711051,4.49709711051,2.55761615283,1.9383705006,1.5602006811,1.4971402971,0.486536329,0,0.9068780982,2.9473718281,4.4112540806,4.4112540806,4.4112540805,4.4112540805,4.4112540805,4.4112540806,6.68913809196,8.43929639433,8.43929639433,8.02514083908,8.18390279548,8.43929639385,8.43929639385,8.43929639383,7.04935564363,7.29649173483,8.43929639426,8.43929639376,8.43929639376,7.68542113236,6.78095630957,8.43929639386,8.43929639386,8.43929639385,8.43929639385,8.4392963944,8.4392963944,8.43929639386,8.43929639386,8.43929639386,8.43929639386,8.43929639379,8.43929639383,8.43929639383,8.43929639382,8.43929639372,8.43929639396,8.43929639396,7.30119473594,8.43929639384,8.43929639374,8.43929639374,8.43929639402,8.43929639432,8.43929639432,6.67774444467,6.49059455257,7.34072185828,8.35669737228,7.70913352357,8.43929639396,8.43929639396,8.43929639396,8.363543076015,8.43929639404,8.4392963941,8.4392963941,8.43929639414,8.43929639414,7.2510841300744,8.4392963942744,8.4392963937,8.4392963937,6.57091077712,8.43929639409,8.43929639409,8.03522019798,8.43929639369,8.43929639376,8.43929639375,8.43929639375,8.43929639379,8.43929639369,8.37076388309,8.43929639379,8.43929639379,8.43929639432,8.43929639432,8.43929639393,8.43929639393,8.43929639403,8.43929639403,8.43929639393,8.43929639391,8.43929639401,8.43929639401,8.43929639401,8.43929639391,8.43929639341,8.43929639341,8.43929639341,8.43929639342,8.43929639342
"t61",7.41313469121,7.41313469121,7.41313469131,7.41313469131,7.41313469111,7.41313469111,6.56980300221,7.41313469081,6.23835018341,7.41313469151,7.41313469101,7.41313469101,7.41313469101,7.413134691001,7.413134691001,6.25406996114,5.50407940771,3.63557665741,3.83978239871,3.59000929941,4.49709711051,4.49709711051,4.32838509402,4.49709711041,4.49709711041,4.49709711051,4.49709711051,2.55761615283,1.9383705006,1.5602006811,1.4971402971,0.9068780982,0.9068780982,0,2.9473718281,4.4112540806,4.4112540806,4.4112540805,4.4112540805,4.4112540805,4.4112540806,6.68913809196,8.43929639433,8.43929639433,8.02514083908,8.18390279548,8.43929639385,8.43929639385,8.43929639383,7.04935564363,7.29649173483,8.43929639426,8.43929639376,8.43929639376,7.68542113236,6.78095630957,8.43929639386,8.43929639386,8.43929639385,8.43929639385,8.4392963944,8.4392963944,8.43929639386,8.43929639386,8.43929639386,8.43929639386,8.43929639379,8.43929639383,8.43929639383,8.43929639382,8.43929639372,8.43929639396,8.43929639396,7.30119473594,8.43929639384,8.43929639374,8.43929639374,8.43929639402,8.43929639432,8.43929639432,6.67774444467,6.49059455257,7.34072185828,8.35669737228,7.70913352357,8.43929639396,8.43929639396,8.43929639396,8.363543076015,8.43929639404,8.4392963941,8.4392963941,8.43929639414,8.43929639414,7.2510841300744,8.4392963942744,8.4392963937,8.4392963937,6.57091077712,8.43929639409,8.43929639409,8.03522019798,8.43929639369,8.43929639376,8.43929639375,8.43929639375,8.43929639379,8.43929639369,8.37076388309,8.43929639379,8.43929639379,8.43929639432,8.43929639432,8.43929639393,8.43929639393,8.43929639403,8.43929639403,8.43929639393,8.43929639391,8.43929639401,8.43929639401,8.43929639401,8.43929639391,8.43929639341,8.43929639341,8.43929639341,8.43929639342,8.43929639342
"t18",7.41313469111,7.41313469111,7.41313469121,7.41313469121,7.41313469101,7.41313469101,6.56980300211,7.41313469071,6.23835018331,7.41313469141,7.41313469091,7.41313469091,7.41313469091,7.413134690901,7.413134690901,6.25406996104,5.50407940761,3.63557665731,3.83978239861,3.59000929931,4.49709711041,4.49709711041,4.32838509392,4.49709711031,4.49709711031,4.49709711041,4.49709711041,2.94737182773,2.3281261755,1.949956356,2.947371828,2.9473718281,2.9473718281,2.9473718281,0,4.4112540805,4.4112540805,4.4112540804,4.4112540804,4.4112540804,4.4112540805,6.68913809186,8.43929639423,8.43929639423,8.02514083898,8.18390279538,8.43929639375,8.43929639375,8.43929639373,7.04935564353,7.29649173473,8.43929639416,8.43929639366,8.43929639366,7.68542113226,6.78095630947,8.43929639376,8.43929639376,8.43929639375,8.43929639375,8.4392963943,8.4392963943,8.43929639376,8.43929639376,8.43929639376,8.43929639376,8.43929639369,8.43929639373,8.43929639373,8.43929639372,8.43929639362,8.43929639386,8.43929639386,7.30119473584,8.43929639374,8.43929639364,8.43929639364,8.43929639392,8.43929639422,8.43929639422,6.67774444457,6.49059455247,7.34072185818,8.35669737218,7.70913352347,8.43929639386,8.43929639386,8.43929639386,8.363543075915,8.43929639394,8.439296394,8.439296394,8.43929639404,8.43929639404,7.2510841299744,8.4392963941744,8.4392963936,8.4392963936,6.57091077702,8.43929639399,8.43929639399,8.03522019788,8.43929639359,8.43929639366,8.43929639365,8.43929639365,8.43929639369,8.43929639359,8.37076388299,8.43929639369,8.43929639369,8.43929639422,8.43929639422,8.43929639383,8.43929639383,8.43929639393,8.43929639393,8.43929639383,8.43929639381,8.43929639391,8.43929639391,8.43929639391,8.43929639381,8.43929639331,8.43929639331,8.43929639331,8.43929639332,8.43929639332
"t92",7.41313469161,7.41313469161,7.41313469171,7.41313469171,7.41313469151,7.41313469151,6.56980300261,7.41313469121,6.23835018381,7.41313469191,7.41313469141,7.41313469141,7.41313469141,7.413134691401,7.413134691401,6.25406996154,5.50407940811,3.63557665781,3.83978239911,3.59000929981,4.49709711091,4.49709711091,4.32838509442,4.49709711081,4.49709711081,4.49709711091,4.49709711091,4.41125408023,3.792008428,3.4138386085,4.4112540805,4.4112540806,4.4112540806,4.4112540806,4.4112540805,0,0.481621324,1.0115801765,3.9664801805,3.9664801805,3.9664801806,6.68913809236,8.43929639473,8.43929639473,8.02514083948,8.18390279588,8.43929639425,8.43929639425,8.43929639423,7.04935564403,7.29649173523,8.43929639466,8.43929639416,8.43929639416,7.68542113276,6.78095630997,8.43929639426,8.43929639426,8.43929639425,8.43929639425,8.4392963948,8.4392963948,8.43929639426,8.43929639426,8.43929639426,8.43929639426,8.43929639419,8.43929639423,8.43929639423,8.43929639422,8.43929639412,8.43929639436,8.43929639436,7.30119473634,8.43929639424,8.43929639414,8.43929639414,8.43929639442,8.43929639472,8.43929639472,6.67774444507,6.49059455297,7.34072185868,8.35669737268,7.70913352397,8.43929639436,8.43929639436,8.43929639436,8.363543076415,8.43929639444,8.4392963945,8.4392963945,8.43929639454,8.43929639454,7.2510841304744,8.4392963946744,8.4392963941,8.4392963941,6.57091077752,8.43929639449,8.43929639449,8.03522019838,8.43929639409,8.43929639416,8.43929639415,8.43929639415,8.43929639419,8.43929639409,8.37076388349,8.43929639419,8.43929639419,8.43929639472,8.43929639472,8.43929639433,8.43929639433,8.43929639443,8.43929639443,8.43929639433,8.43929639431,8.43929639441,8.43929639441,8.43929639441,8.43929639431,8.43929639381,8.43929639381,8.43929639381,8.43929639382,8.43929639382
"t93",7.41313469161,7.41313469161,7.41313469171,7.41313469171,7.41313469151,7.41313469151,6.56980300261,7.41313469121,6.23835018381,7.41313469191,7.41313469141,7.41313469141,7.41313469141,7.413134691401,7.413134691401,6.25406996154,5.50407940811,3.63557665781,3.83978239911,3.59000929981,4.49709711091,4.49709711091,4.32838509442,4.49709711081,4.49709711081,4.49709711091,4.49709711091,4.41125408023,3.792008428,3.4138386085,4.4112540805,4.4112540806,4.4112540806,4.4112540806,4.4112540805,0.481621324,0,1.0115801765,3.9664801805,3.9664801805,3.9664801806,6.68913809236,8.43929639473,8.43929639473,8.02514083948,8.18390279588,8.43929639425,8.43929639425,8.43929639423,7.04935564403,7.29649173523,8.43929639466,8.43929639416,8.43929639416,7.68542113276,6.78095630997,8.43929639426,8.43929639426,8.43929639425,8.43929639425,8.4392963948,8.4392963948,8.43929639426,8.43929639426,8.43929639426,8.43929639426,8.43929639419,8.43929639423,8.43929639423,8.43929639422,8.43929639412,8.43929639436,8.43929639436,7.30119473634,8.43929639424,8.43929639414,8.43929639414,8.43929639442,8.43929639472,8.43929639472,6.67774444507,6.49059455297,7.34072185868,8.35669737268,7.70913352397,8.43929639436,8.43929639436,8.43929639436,8.363543076415,8.43929639444,8.4392963945,8.4392963945,8.43929639454,8.43929639454,7.2510841304744,8.4392963946744,8.4392963941,8.4392963941,6.57091077752,8.43929639449,8.43929639449,8.03522019838,8.43929639409,8.43929639416,8.43929639415,8.43929639415,8.43929639419,8.43929639409,8.37076388349,8.43929639419,8.43929639419,8.43929639472,8.43929639472,8.43929639433,8.43929639433,8.43929639443,8.43929639443,8.43929639433,8.43929639431,8.43929639441,8.43929639441,8.43929639441,8.43929639431,8.43929639381,8.43929639381,8.43929639381,8.43929639382,8.43929639382
"t55",7.41313469151,7.41313469151,7.41313469161,7.41313469161,7.41313469141,7.41313469141,6.56980300251,7.41313469111,6.23835018371,7.41313469181,7.41313469131,7.41313469131,7.41313469131,7.413134691301,7.413134691301,6.25406996144,5.50407940801,3.63557665771,3.83978239901,3.59000929971,4.49709711081,4.49709711081,4.32838509432,4.49709711071,4.49709711071,4.49709711081,4.49709711081,4.41125408013,3.7920084279,3.4138386084,4.4112540804,4.4112540805,4.4112540805,4.4112540805,4.4112540804,1.0115801765,1.0115801765,0,3.9664801804,3.9664801804,3.9664801805,6.68913809226,8.43929639463,8.43929639463,8.02514083938,8.18390279578,8.43929639415,8.43929639415,8.43929639413,7.04935564393,7.29649173513,8.43929639456,8.43929639406,8.43929639406,7.68542113266,6.78095630987,8.43929639416,8.43929639416,8.43929639415,8.43929639415,8.4392963947,8.4392963947,8.43929639416,8.43929639416,8.43929639416,8.43929639416,8.43929639409,8.43929639413,8.43929639413,8.43929639412,8.43929639402,8.43929639426,8.43929639426,7.30119473624,8.43929639414,8.43929639404,8.43929639404,8.43929639432,8.43929639462,8.43929639462,6.67774444497,6.49059455287,7.34072185858,8.35669737258,7.70913352387,8.43929639426,8.43929639426,8.43929639426,8.363543076315,8.43929639434,8.4392963944,8.4392963944,8.43929639444,8.43929639444,7.2510841303744,8.4392963945744,8.439296394,8.439296394,6.57091077742,8.43929639439,8.43929639439,8.03522019828,8.43929639399,8.43929639406,8.43929639405,8.43929639405,8.43929639409,8.43929639399,8.37076388339,8.43929639409,8.43929639409,8.43929639462,8.43929639462,8.43929639423,8.43929639423,8.43929639433,8.43929639433,8.43929639423,8.43929639421,8.43929639431,8.43929639431,8.43929639431,8.43929639421,8.43929639371,8.43929639371,8.43929639371,8.43929639372,8.43929639372
"t72",7.41313469151,7.41313469151,7.41313469161,7.41313469161,7.41313469141,7.41313469141,6.56980300251,7.41313469111,6.23835018371,7.41313469181,7.41313469131,7.41313469131,7.41313469131,7.413134691301,7.413134691301,6.25406996144,5.50407940801,3.63557665771,3.83978239901,3.59000929971,4.49709711081,4.49709711081,4.32838509432,4.49709711071,4.49709711071,4.49709711081,4.49709711081,4.41125408013,3.7920084279,3.4138386084,4.4112540804,4.4112540805,4.4112540805,4.4112540805,4.4112540804,3.9664801805,3.9664801805,3.9664801804,0,0.6605460098,1.0932418885,6.68913809226,8.43929639463,8.43929639463,8.02514083938,8.18390279578,8.43929639415,8.43929639415,8.43929639413,7.04935564393,7.29649173513,8.43929639456,8.43929639406,8.43929639406,7.68542113266,6.78095630987,8.43929639416,8.43929639416,8.43929639415,8.43929639415,8.4392963947,8.4392963947,8.43929639416,8.43929639416,8.43929639416,8.43929639416,8.43929639409,8.43929639413,8.43929639413,8.43929639412,8.43929639402,8.43929639426,8.43929639426,7.30119473624,8.43929639414,8.43929639404,8.43929639404,8.43929639432,8.43929639462,8.43929639462,6.67774444497,6.49059455287,7.34072185858,8.35669737258,7.70913352387,8.43929639426,8.43929639426,8.43929639426,8.363543076315,8.43929639434,8.4392963944,8.4392963944,8.43929639444,8.43929639444,7.2510841303744,8.4392963945744,8.439296394,8.439296394,6.57091077742,8.43929639439,8.43929639439,8.03522019828,8.43929639399,8.43929639406,8.43929639405,8.43929639405,8.43929639409,8.43929639399,8.37076388339,8.43929639409,8.43929639409,8.43929639462,8.43929639462,8.43929639423,8.43929639423,8.43929639433,8.43929639433,8.43929639423,8.43929639421,8.43929639431,8.43929639431,8.43929639431,8.43929639421,8.43929639371,8.43929639371,8.43929639371,8.43929639372,8.43929639372
"t73",7.41313469151,7.41313469151,7.41313469161,7.41313469161,7.41313469141,7.41313469141,6.56980300251,7.41313469111,6.23835018371,7.41313469181,7.41313469131,7.41313469131,7.41313469131,7.413134691301,7.413134691301,6.25406996144,5.50407940801,3.63557665771,3.83978239901,3.59000929971,4.49709711081,4.49709711081,4.32838509432,4.49709711071,4.49709711071,4.49709711081,4.49709711081,4.41125408013,3.7920084279,3.4138386084,4.4112540804,4.4112540805,4.4112540805,4.4112540805,4.4112540804,3.9664801805,3.9664801805,3.9664801804,0.6605460098,0,1.0932418885,6.68913809226,8.43929639463,8.43929639463,8.02514083938,8.18390279578,8.43929639415,8.43929639415,8.43929639413,7.04935564393,7.29649173513,8.43929639456,8.43929639406,8.43929639406,7.68542113266,6.78095630987,8.43929639416,8.43929639416,8.43929639415,8.43929639415,8.4392963947,8.4392963947,8.43929639416,8.43929639416,8.43929639416,8.43929639416,8.43929639409,8.43929639413,8.43929639413,8.43929639412,8.43929639402,8.43929639426,8.43929639426,7.30119473624,8.43929639414,8.43929639404,8.43929639404,8.43929639432,8.43929639462,8.43929639462,6.67774444497,6.49059455287,7.34072185858,8.35669737258,7.70913352387,8.43929639426,8.43929639426,8.43929639426,8.363543076315,8.43929639434,8.4392963944,8.4392963944,8.43929639444,8.43929639444,7.2510841303744,8.4392963945744,8.439296394,8.439296394,6.57091077742,8.43929639439,8.43929639439,8.03522019828,8.43929639399,8.43929639406,8.43929639405,8.43929639405,8.43929639409,8.43929639399,8.37076388339,8.43929639409,8.43929639409,8.43929639462,8.43929639462,8.43929639423,8.43929639423,8.43929639433,8.43929639433,8.43929639423,8.43929639421,8.43929639431,8.43929639431,8.43929639431,8.43929639421,8.43929639371,8.43929639371,8.43929639371,8.43929639372,8.43929639372
"t53",7.41313469161,7.41313469161,7.41313469171,7.41313469171,7.41313469151,7.41313469151,6.56980300261,7.41313469121,6.23835018381,7.41313469191,7.41313469141,7.41313469141,7.41313469141,7.413134691401,7.413134691401,6.25406996154,5.50407940811,3.63557665781,3.83978239911,3.59000929981,4.49709711091,4.49709711091,4.32838509442,4.49709711081,4.49709711081,4.49709711091,4.49709711091,4.41125408023,3.792008428,3.4138386085,4.4112540805,4.4112540806,4.4112540806,4.4112540806,4.4112540805,3.9664801806,3.9664801806,3.9664801805,1.0932418885,1.0932418885,0,6.68913809236,8.43929639473,8.43929639473,8.02514083948,8.18390279588,8.43929639425,8.43929639425,8.43929639423,7.04935564403,7.29649173523,8.43929639466,8.43929639416,8.43929639416,7.68542113276,6.78095630997,8.43929639426,8.43929639426,8.43929639425,8.43929639425,8.4392963948,8.4392963948,8.43929639426,8.43929639426,8.43929639426,8.43929639426,8.43929639419,8.43929639423,8.43929639423,8.43929639422,8.43929639412,8.43929639436,8.43929639436,7.30119473634,8.43929639424,8.43929639414,8.43929639414,8.43929639442,8.43929639472,8.43929639472,6.67774444507,6.49059455297,7.34072185868,8.35669737268,7.70913352397,8.43929639436,8.43929639436,8.43929639436,8.363543076415,8.43929639444,8.4392963945,8.4392963945,8.43929639454,8.43929639454,7.2510841304744,8.4392963946744,8.4392963941,8.4392963941,6.57091077752,8.43929639449,8.43929639449,8.03522019838,8.43929639409,8.43929639416,8.43929639415,8.43929639415,8.43929639419,8.43929639409,8.37076388349,8.43929639419,8.43929639419,8.43929639472,8.43929639472,8.43929639433,8.43929639433,8.43929639443,8.43929639443,8.43929639433,8.43929639431,8.43929639441,8.43929639441,8.43929639441,8.43929639431,8.43929639381,8.43929639381,8.43929639381,8.43929639382,8.43929639382
