,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t21,-4.548533,-10.132697,-6.8816886,38.620323,-6.864589,14.039638,9.836551,4.0090933,-1.9089216,-3.8590996,-8.145689,2.6405306,24.748783,-6.1291385,-11.564097,-3.6010869
t26,-4.813415,-10.790274,-7.2267113,41.509403,-7.1975884,15.008635,11.557541,4.7675934,-2.0517633,-4.1591754,-8.814491,3.0954518,25.735163,-6.4958167,-12.357008,-3.9459324
t27,-5.7068014,-13.265619,-8.586581,52.907043,-8.37778,18.108503,17.135052,7.6433787,-2.495426,-5.2466855,-11.304918,3.7761316,29.04339,-7.703857,-15.523491,-5.3160663
t17,-4.470999,-10.033851,-6.8805895,38.529022,-6.8180184,14.065161,9.824439,4.316351,-1.8925517,-3.831889,-8.103637,2.4482708,24.795301,-6.0892706,-11.553832,-3.6524563
t16,-4.3726845,-9.944163,-7.1417007,36.965942,-7.3924623,14.802236,5.158965,2.564992,-1.9417937,-3.6387734,-7.726381,1.4632353,27.364443,-6.208639,-11.513135,-3.1045682
t55,-5.028755,-11.274991,-9.704627,40.244766,-9.654829,18.3601,-0.0045957384,-0.07749063,-2.3496196,-4.0891285,-8.669021,0.2745184,35.3371,-6.6590075,-13.272614,-2.7070768
t159,-5.359477,-12.241522,-10.598505,44.620056,-10.375389,20.00047,1.6033221,0.5441455,-2.6758468,-4.6410975,-9.711432,0.42116252,37.857044,-7.172673,-14.437213,-3.1755207
t160,-5.359318,-12.241694,-10.597649,44.62208,-10.37421,19.998253,1.6061984,0.54860204,-2.6758301,-4.6415896,-9.711888,0.42187348,37.85378,-7.173008,-14.436542,-3.1763391
t123,-5.361499,-12.2607565,-10.601209,44.659393,-10.375354,20.052355,1.6508743,0.4908237,-2.6778517,-4.6709933,-9.730071,0.38905326,37.767452,-7.2183504,-14.455744,-3.185706
t115,-5.383142,-12.261769,-10.56953,44.654175,-10.359219,19.959827,1.6582671,0.5736856,-2.6588678,-4.653224,-9.731015,0.5751604,37.55657,-7.249794,-14.473533,-3.1680388
t97,-5.3840256,-12.271325,-10.5503645,44.68348,-10.360241,19.76862,1.708522,0.71774954,-2.5581584,-4.654405,-9.739138,0.3777732,37.466846,-7.2379837,-14.526174,-3.1377404
t47,-4.94873,-11.041377,-9.396125,39.050392,-9.419021,17.70235,-0.09663752,-0.14110547,-2.2141485,-3.9623075,-8.384604,0.3029479,34.470764,-6.5485964,-12.874387,-2.5324373
t92,-5.498693,-12.499244,-10.289611,45.591927,-10.074141,19.437485,2.5713644,0.7757301,-2.3540943,-4.495263,-9.815814,0.90878904,36.840164,-7.287578,-14.664185,-3.2701879
