"accepted_species","trait_BM_trend_scaled"
"t21",0
"t26",0
"t27",1
"t17",0
"t16",0
"t55",0
"t159",0
"t160",0
"t123",0
"t115",0
"t97",0
"t47",0
"t92",0
"t93",0
"t65",0
"t48",0
"t88",0
"t147",0
"t148",0
"t86",NA
"t73",0
"t87",0
"t143",0
"t144",0
"t134",0
"t70",0
"t71",NA
"t72",0
"t119",0
"t120",0
"t38",0
"t44",0
"t45",0
"t82",NA
"t83",0
"t30",NA
"t36",0
"t151",0
"t152",0
"t133",0
"t157",0
"t158",0
"t135",0
"t79",0
"t29",0
"t31",0
"t113",0
"t114",0
"t89",0
"t63",0
"t141",1
"t142",NA
"t62",1
"t155",NA
"t156",1
"t41",1
"t42",1
"t6",0
"t7",0
"t2",0
"t19",0
"t25",1
"t98",1
"t145",1
"t146",1
"t54",1
"t124",NA
"t125",1
"t52",NA
"t20",1
"t10",0
"t34",1
"t66",1
"t67",1
"t49",0
"t50",0
"t51",NA
"t102",0
"t103",NA
"t13",0
"t12",0
"t3",0
"t4",0
"t5",0
"t108",0
"t153",0
"t154",0
"t64",0
"t68",0
"t69",0
"t15",NA
"t9",0
"t75",0
"t76",0
"t74",0
"t121",1
"t122",1
"t57",1
"t126",1
"t127",1
"t46",1
"t43",1
"t131",1
"t132",1
"t78",0
"t28",1
"t24",1
"t60",0
"t61",1
"t106",NA
"t107",1
"t85",0
"t80",1
"t81",1
"t95",0
"t96",0
"t40",1
"t18",1
"t8",1
"t109",1
"t110",1
"t116",NA
"t117",1
"t58",1
"t128",1
"t139",NA
"t140",NA
"t99",1
"t100",1
"t14",1
"t35",1
"t84",1
"t104",1
"t105",1
"t129",1
"t130",1
"t111",1
"t112",1
"t94",1
"t136",1
"t137",1
"t138",1
"t118",1
"t59",1
"t77",1
"t101",1
"t149",1
"t150",1
"t39",1
"t23",0
"t22",1
"t1",0
"t32",0
"t33",0
"t37",0
"t56",0
"t90",NA
"t91",0
"t53",0
"t11",0
