"","t21","t26","t27","t17","t16","t55","t159","t160","t123","t115","t97","t47","t92","t93","t65","t48","t88","t147","t148","t86","t73","t87","t143","t144","t134","t70","t71","t72","t119","t120","t38","t44","t45","t82","t83","t30","t36","t151","t152","t133","t157","t158","t135","t79","t29","t31","t113","t114","t89","t63","t141","t142","t62","t155","t156","t41","t42","t6","t7","t2","t19","t25","t98","t145","t146","t54","t124","t125","t52","t20","t10","t34","t66","t67","t49","t50","t51","t102","t103","t13","t12","t3","t4","t5","t108","t153","t154","t64","t68","t69","t15","t9","t75","t76","t74","t121","t122","t57","t126","t127","t46","t43","t131","t132","t78","t28","t24","t60","t61","t106","t107","t85","t80","t81","t95","t96","t40","t18","t8","t109","t110","t116","t117","t58","t128","t139","t140","t99","t100","t14","t35","t84","t104","t105","t129","t130","t111","t112","t94","t136","t137","t138","t118","t59","t77","t101","t149","t150","t39","t23","t22","t1","t32","t33","t37","t56","t90","t91","t53","t11"
"t134",4.36521499336,4.82397368541,6.63144568741,4.3360366233,3.3650425749,2.56153143503,3.362289861129,3.362289861129,3.36228986117,3.36228986109,3.36228986113,2.33904395733,3.3622898612,3.3622898612,3.2554809263,3.3622898614,1.79135647243,1.79135647243,1.79135647243,1.79135647239,1.21067309619,1.0033876489,0.36479866533,0.36479866533,0,1.4970871502,1.66515143638,1.40454458078,1.93295128088,1.80227914118,4.65822832508,5.43267953508,4.75705675208,5.43267953518,5.43267953518,5.43267953478,4.6567274342,6.1104563521,6.1104563521,6.1104563522,6.11045635214,6.11045635214,6.11045635221,6.1104563522,5.0576648161,6.4852764962,8.2230126223,7.97188003641,8.290120883,8.290120883,8.2901208833,8.2901208833,7.806592079,8.29012088294,8.29012088294,8.290120883,8.290120883,5.0011692296,5.359013184,6.0302586694,8.4162813487,10.6228981263,10.62289812607,10.62289812607,10.62289812607,9.84608956297,10.62289812614,10.62289812614,9.63455091634,8.8455394121,7.45704602127,9.00421557627,10.62289812617,9.98117560597,10.17047411267,10.62289812607,9.64246592857,10.62289812667,10.62289812667,7.51820784607,7.6308133416,5.94024203416,8.92030716903,7.804126274,10.4256914103,10.6228981271,10.6228981271,10.62289812711,10.62289812712,9.87867804679,8.1405989049,7.05091081783,10.02480234966,10.62289812564,10.62289812574,10.62289812574,10.62289812574,10.62289812627,10.62289812617,10.62289812617,9.42388518657,10.33816564323,10.62289812653,10.62289812653,10.62289812643,9.49486670943,9.75669672774,9.77451469635,10.62289812594,10.62289812624,10.62289812624,10.62289812624,10.62289812621,10.62289812621,10.62289812621,10.62289812621,10.62289812644,9.30645190214,9.5503311829,10.6228981261,10.6228981261,10.6228981261,10.6228981261,10.6228981262,10.622898126193,10.622898126173,10.622898126173,10.622898126093,10.622898126093,9.67207568739,9.36441988805,10.62289812625,10.62289812634,10.62289812634,10.62289812624,10.62289812624,10.62289812625,10.62289812625,10.62289812625,10.62289812625,10.622898126269,10.622898126269,10.62289812625,9.84487342145,10.62289812635,10.57063656895,10.62289812635,10.62289812635,9.59354746195,8.73213501985,10.62289812609,6.67764951043,9.8719529574,10.22620239039,10.66918596279,11.81578196797,11.81578196807,11.54600425747,10.79677356119,9.2930671019
"t70",4.36521499336,4.82397368541,6.63144568741,4.3360366233,3.3650425749,2.56153143503,3.362289861129,3.362289861129,3.36228986117,3.36228986109,3.36228986113,2.33904395733,3.3622898612,3.3622898612,3.2554809263,3.3622898614,1.79135647243,1.79135647243,1.79135647243,1.79135647239,1.21067309619,1.4970871501,1.49708715013,1.49708715013,1.4970871502,0,1.66515143638,1.40454458078,1.93295128088,1.80227914118,4.65822832508,5.43267953508,4.75705675208,5.43267953518,5.43267953518,5.43267953478,4.6567274342,6.1104563521,6.1104563521,6.1104563522,6.11045635214,6.11045635214,6.11045635221,6.1104563522,5.0576648161,6.4852764962,8.2230126223,7.97188003641,8.290120883,8.290120883,8.2901208833,8.2901208833,7.806592079,8.29012088294,8.29012088294,8.290120883,8.290120883,5.0011692296,5.359013184,6.0302586694,8.4162813487,10.6228981263,10.62289812607,10.62289812607,10.62289812607,9.84608956297,10.62289812614,10.62289812614,9.63455091634,8.8455394121,7.45704602127,9.00421557627,10.62289812617,9.98117560597,10.17047411267,10.62289812607,9.64246592857,10.62289812667,10.62289812667,7.51820784607,7.6308133416,5.94024203416,8.92030716903,7.804126274,10.4256914103,10.6228981271,10.6228981271,10.62289812711,10.62289812712,9.87867804679,8.1405989049,7.05091081783,10.02480234966,10.62289812564,10.62289812574,10.62289812574,10.62289812574,10.62289812627,10.62289812617,10.62289812617,9.42388518657,10.33816564323,10.62289812653,10.62289812653,10.62289812643,9.49486670943,9.75669672774,9.77451469635,10.62289812594,10.62289812624,10.62289812624,10.62289812624,10.62289812621,10.62289812621,10.62289812621,10.62289812621,10.62289812644,9.30645190214,9.5503311829,10.6228981261,10.6228981261,10.6228981261,10.6228981261,10.6228981262,10.622898126193,10.622898126173,10.622898126173,10.622898126093,10.622898126093,9.67207568739,9.36441988805,10.62289812625,10.62289812634,10.62289812634,10.62289812624,10.62289812624,10.62289812625,10.62289812625,10.62289812625,10.62289812625,10.622898126269,10.622898126269,10.62289812625,9.84487342145,10.62289812635,10.57063656895,10.62289812635,10.62289812635,9.59354746195,8.73213501985,10.62289812609,6.67764951043,9.8719529574,10.22620239039,10.66918596279,11.81578196797,11.81578196807,11.54600425747,10.79677356119,9.2930671019
"t71",4.36521499334,4.82397368539,6.63144568739,4.33603662328,3.36504257488,2.56153143501,3.362289861109,3.362289861109,3.36228986115,3.36228986107,3.36228986111,2.33904395731,3.36228986118,3.36228986118,3.25548092628,3.36228986138,1.79135647241,1.79135647241,1.79135647241,1.79135647237,1.21067309617,1.66515143628,1.66515143631,1.66515143631,1.66515143638,1.66515143638,0,1.2220736318,1.93295128086,1.80227914116,4.65822832506,5.43267953506,4.75705675206,5.43267953516,5.43267953516,5.43267953476,4.65672743418,6.11045635208,6.11045635208,6.11045635218,6.11045635212,6.11045635212,6.11045635219,6.11045635218,5.05766481608,6.48527649618,8.22301262228,7.97188003639,8.29012088298,8.29012088298,8.29012088328,8.29012088328,7.80659207898,8.29012088292,8.29012088292,8.29012088298,8.29012088298,5.00116922958,5.35901318398,6.03025866938,8.41628134868,10.62289812628,10.62289812605,10.62289812605,10.62289812605,9.84608956295,10.62289812612,10.62289812612,9.63455091632,8.84553941208,7.45704602125,9.00421557625,10.62289812615,9.98117560595,10.17047411265,10.62289812605,9.64246592855,10.62289812665,10.62289812665,7.51820784605,7.63081334158,5.94024203414,8.92030716901,7.80412627398,10.42569141028,10.62289812708,10.62289812708,10.62289812709,10.6228981271,9.87867804677,8.14059890488,7.05091081781,10.02480234964,10.62289812562,10.62289812572,10.62289812572,10.62289812572,10.62289812625,10.62289812615,10.62289812615,9.42388518655,10.33816564321,10.62289812651,10.62289812651,10.62289812641,9.49486670941,9.75669672772,9.77451469633,10.62289812592,10.62289812622,10.62289812622,10.62289812622,10.62289812619,10.62289812619,10.62289812619,10.62289812619,10.62289812642,9.30645190212,9.55033118288,10.62289812608,10.62289812608,10.62289812608,10.62289812608,10.62289812618,10.622898126173,10.622898126153,10.622898126153,10.622898126073,10.622898126073,9.67207568737,9.36441988803,10.62289812623,10.62289812632,10.62289812632,10.62289812622,10.62289812622,10.62289812623,10.62289812623,10.62289812623,10.62289812623,10.622898126249,10.622898126249,10.62289812623,9.84487342143,10.62289812633,10.57063656893,10.62289812633,10.62289812633,9.59354746193,8.73213501983,10.62289812607,6.67764951041,9.87195295738,10.22620239037,10.66918596277,11.81578196795,11.81578196805,11.54600425745,10.79677356117,9.29306710188
"t72",4.10460813774,4.56336682979,6.37083883179,4.07542976768,3.10443571928,2.30092457941,3.101683005509,3.101683005509,3.10168300555,3.10168300547,3.10168300551,2.07843710171,3.10168300558,3.10168300558,2.99487407068,3.10168300578,1.53074961681,1.53074961681,1.53074961681,1.53074961677,0.95006624057,1.40454458068,1.40454458071,1.40454458071,1.40454458078,1.40454458078,1.2220736318,0,1.67234442526,1.54167228556,4.39762146946,5.17207267946,4.49644989646,5.17207267956,5.17207267956,5.17207267916,4.39612057858,5.84984949648,5.84984949648,5.84984949658,5.84984949652,5.84984949652,5.84984949659,5.84984949658,4.79705796048,6.22466964058,7.96240576668,7.71127318079,8.02951402738,8.02951402738,8.02951402768,8.02951402768,7.54598522338,8.02951402732,8.02951402732,8.02951402738,8.02951402738,4.74056237398,5.09840632838,5.76965181378,8.15567449308,10.36229127068,10.36229127045,10.36229127045,10.36229127045,9.58548270735,10.36229127052,10.36229127052,9.37394406072,8.58493255648,7.19643916565,8.74360872065,10.36229127055,9.72056875035,9.90986725705,10.36229127045,9.38185907295,10.36229127105,10.36229127105,7.25760099045,7.37020648598,5.67963517854,8.65970031341,7.54351941838,10.16508455468,10.36229127148,10.36229127148,10.36229127149,10.3622912715,9.61807119117,7.87999204928,6.79030396221,9.76419549404,10.36229127002,10.36229127012,10.36229127012,10.36229127012,10.36229127065,10.36229127055,10.36229127055,9.16327833095,10.07755878761,10.36229127091,10.36229127091,10.36229127081,9.23425985381,9.49608987212,9.51390784073,10.36229127032,10.36229127062,10.36229127062,10.36229127062,10.36229127059,10.36229127059,10.36229127059,10.36229127059,10.36229127082,9.04584504652,9.28972432728,10.36229127048,10.36229127048,10.36229127048,10.36229127048,10.36229127058,10.362291270573,10.362291270553,10.362291270553,10.362291270473,10.362291270473,9.41146883177,9.10381303243,10.36229127063,10.36229127072,10.36229127072,10.36229127062,10.36229127062,10.36229127063,10.36229127063,10.36229127063,10.36229127063,10.362291270649,10.362291270649,10.36229127063,9.58426656583,10.36229127073,10.31002971333,10.36229127073,10.36229127073,9.33294060633,8.47152816423,10.36229127047,6.41704265481,9.61134610178,9.96559553477,10.40857910717,11.55517511235,11.55517511245,11.28539740185,10.53616670557,9.03246024628
"t119",4.36521499328,4.82397368533,6.63144568733,4.33603662322,3.36504257482,2.56153143495,3.362289861049,3.362289861049,3.36228986109,3.36228986101,3.36228986105,2.33904395725,3.36228986112,3.36228986112,3.25548092622,3.36228986132,1.93295128093,1.93295128093,1.93295128093,1.93295128089,1.35226790469,1.93295128078,1.93295128081,1.93295128081,1.93295128088,1.93295128088,1.93295128086,1.67234442526,0,0.4560608861,4.658228325,5.432679535,4.757056752,5.4326795351,5.4326795351,5.4326795347,4.65672743412,6.11045635202,6.11045635202,6.11045635212,6.11045635206,6.11045635206,6.11045635213,6.11045635212,5.05766481602,6.48527649612,8.22301262222,7.97188003633,8.29012088292,8.29012088292,8.29012088322,8.29012088322,7.80659207892,8.29012088286,8.29012088286,8.29012088292,8.29012088292,5.00116922952,5.35901318392,6.03025866932,8.41628134862,10.62289812622,10.62289812599,10.62289812599,10.62289812599,9.84608956289,10.62289812606,10.62289812606,9.63455091626,8.84553941202,7.45704602119,9.00421557619,10.62289812609,9.98117560589,10.17047411259,10.62289812599,9.64246592849,10.62289812659,10.62289812659,7.51820784599,7.63081334152,5.94024203408,8.92030716895,7.80412627392,10.42569141022,10.62289812702,10.62289812702,10.62289812703,10.62289812704,9.87867804671,8.14059890482,7.05091081775,10.02480234958,10.62289812556,10.62289812566,10.62289812566,10.62289812566,10.62289812619,10.62289812609,10.62289812609,9.42388518649,10.33816564315,10.62289812645,10.62289812645,10.62289812635,9.49486670935,9.75669672766,9.77451469627,10.62289812586,10.62289812616,10.62289812616,10.62289812616,10.62289812613,10.62289812613,10.62289812613,10.62289812613,10.62289812636,9.30645190206,9.55033118282,10.62289812602,10.62289812602,10.62289812602,10.62289812602,10.62289812612,10.622898126113,10.622898126093,10.622898126093,10.622898126013,10.622898126013,9.67207568731,9.36441988797,10.62289812617,10.62289812626,10.62289812626,10.62289812616,10.62289812616,10.62289812617,10.62289812617,10.62289812617,10.62289812617,10.622898126189,10.622898126189,10.62289812617,9.84487342137,10.62289812627,10.57063656887,10.62289812627,10.62289812627,9.59354746187,8.73213501977,10.62289812601,6.67764951035,9.87195295732,10.22620239031,10.66918596271,11.81578196789,11.81578196799,11.54600425739,10.79677356111,9.29306710182
"t120",4.23454285358,4.69330154563,6.50077354763,4.20536448352,3.23437043512,2.43085929525,3.231617721349,3.231617721349,3.23161772139,3.23161772131,3.23161772135,2.20837181755,3.23161772142,3.23161772142,3.12480878652,3.23161772162,1.80227914123,1.80227914123,1.80227914123,1.80227914119,1.22159576499,1.80227914108,1.80227914111,1.80227914111,1.80227914118,1.80227914118,1.80227914116,1.54167228556,0.4560608861,0,4.5275561853,5.3020073953,4.6263846123,5.3020073954,5.3020073954,5.302007395,4.52605529442,5.97978421232,5.97978421232,5.97978421242,5.97978421236,5.97978421236,5.97978421243,5.97978421242,4.92699267632,6.35460435642,8.09234048252,7.84120789663,8.15944874322,8.15944874322,8.15944874352,8.15944874352,7.67591993922,8.15944874316,8.15944874316,8.15944874322,8.15944874322,4.87049708982,5.22834104422,5.89958652962,8.28560920892,10.49222598652,10.49222598629,10.49222598629,10.49222598629,9.71541742319,10.49222598636,10.49222598636,9.50387877656,8.71486727232,7.32637388149,8.87354343649,10.49222598639,9.85050346619,10.03980197289,10.49222598629,9.51179378879,10.49222598689,10.49222598689,7.38753570629,7.50014120182,5.80956989438,8.78963502925,7.67345413422,10.29501927052,10.49222598732,10.49222598732,10.49222598733,10.49222598734,9.74800590701,8.00992676512,6.92023867805,9.89413020988,10.49222598586,10.49222598596,10.49222598596,10.49222598596,10.49222598649,10.49222598639,10.49222598639,9.29321304679,10.20749350345,10.49222598675,10.49222598675,10.49222598665,9.36419456965,9.62602458796,9.64384255657,10.49222598616,10.49222598646,10.49222598646,10.49222598646,10.49222598643,10.49222598643,10.49222598643,10.49222598643,10.49222598666,9.17577976236,9.41965904312,10.49222598632,10.49222598632,10.49222598632,10.49222598632,10.49222598642,10.492225986413,10.492225986393,10.492225986393,10.492225986313,10.492225986313,9.54140354761,9.23374774827,10.49222598647,10.49222598656,10.49222598656,10.49222598646,10.49222598646,10.49222598647,10.49222598647,10.49222598647,10.49222598647,10.492225986489,10.492225986489,10.49222598647,9.71420128167,10.49222598657,10.43996442917,10.49222598657,10.49222598657,9.46287532217,8.60146288007,10.49222598631,6.54697737065,9.74128081762,10.09553025061,10.53851382301,11.68510982819,11.68510982829,11.41533211769,10.66610142141,9.16239496212
"t38",3.59076378328,4.04952247533,5.85699447733,3.56158541322,2.59059136482,3.85746989895,4.658228325049,4.658228325049,4.65822832509,4.65822832501,4.65822832505,3.63498242125,4.65822832512,4.65822832512,4.55141939022,4.65822832532,4.65822832513,4.65822832513,4.65822832513,4.65822832509,4.07754494889,4.65822832498,4.65822832501,4.65822832501,4.65822832508,4.65822832508,4.65822832506,4.39762146946,4.658228325,4.5275561853,0,2.4150471238,1.7394243408,3.7694120141,3.7694120141,3.7694120137,3.88227622412,5.33600514202,5.33600514202,5.33600514212,5.33600514206,5.33600514206,5.33600514213,5.33600514212,4.28321360602,5.71082528612,7.44856141222,7.19742882633,7.51566967292,7.51566967292,7.51566967322,7.51566967322,7.03214086892,7.51566967286,7.51566967286,7.51566967292,7.51566967292,4.22671801952,4.58456197392,5.25580745932,7.64183013862,9.84844691622,9.84844691599,9.84844691599,9.84844691599,9.07163835289,9.84844691606,9.84844691606,8.86009970626,8.07108820202,6.68259481119,8.22976436619,9.84844691609,9.20672439589,9.39602290259,9.84844691599,8.86801471849,9.84844691659,9.84844691659,6.74375663599,6.85636213152,5.16579082408,8.14585595895,7.02967506392,9.65124020022,9.84844691702,9.84844691702,9.84844691703,9.84844691704,9.10422683671,7.36614769482,6.27645960775,9.25035113958,9.84844691556,9.84844691566,9.84844691566,9.84844691566,9.84844691619,9.84844691609,9.84844691609,8.64943397649,9.56371443315,9.84844691645,9.84844691645,9.84844691635,8.72041549935,8.98224551766,9.00006348627,9.84844691586,9.84844691616,9.84844691616,9.84844691616,9.84844691613,9.84844691613,9.84844691613,9.84844691613,9.84844691636,8.53200069206,8.77587997282,9.84844691602,9.84844691602,9.84844691602,9.84844691602,9.84844691612,9.848446916113,9.848446916093,9.848446916093,9.848446916013,9.848446916013,8.89762447731,8.58996867797,9.84844691617,9.84844691626,9.84844691626,9.84844691616,9.84844691616,9.84844691617,9.84844691617,9.84844691617,9.84844691617,9.848446916189,9.848446916189,9.84844691617,9.07042221137,9.84844691627,9.79618535887,9.84844691627,9.84844691627,8.81909625187,7.95768380977,9.84844691601,5.90319830035,9.09750174732,9.45175118031,9.89473475271,11.04133075789,11.04133075799,10.77155304739,10.02232235111,8.51861589182
"t44",4.36521499328,4.82397368533,6.63144568733,4.33603662322,3.36504257482,4.63192110895,5.432679535049,5.432679535049,5.43267953509,5.43267953501,5.43267953505,4.40943363125,5.43267953512,5.43267953512,5.32587060022,5.43267953532,5.43267953513,5.43267953513,5.43267953513,5.43267953509,4.85199615889,5.43267953498,5.43267953501,5.43267953501,5.43267953508,5.43267953508,5.43267953506,5.17207267946,5.432679535,5.3020073953,2.4150471238,0,2.102367979,4.5438632241,4.5438632241,4.5438632237,4.65672743412,6.11045635202,6.11045635202,6.11045635212,6.11045635206,6.11045635206,6.11045635213,6.11045635212,5.05766481602,6.48527649612,8.22301262222,7.97188003633,8.29012088292,8.29012088292,8.29012088322,8.29012088322,7.80659207892,8.29012088286,8.29012088286,8.29012088292,8.29012088292,5.00116922952,5.35901318392,6.03025866932,8.41628134862,10.62289812622,10.62289812599,10.62289812599,10.62289812599,9.84608956289,10.62289812606,10.62289812606,9.63455091626,8.84553941202,7.45704602119,9.00421557619,10.62289812609,9.98117560589,10.17047411259,10.62289812599,9.64246592849,10.62289812659,10.62289812659,7.51820784599,7.63081334152,5.94024203408,8.92030716895,7.80412627392,10.42569141022,10.62289812702,10.62289812702,10.62289812703,10.62289812704,9.87867804671,8.14059890482,7.05091081775,10.02480234958,10.62289812556,10.62289812566,10.62289812566,10.62289812566,10.62289812619,10.62289812609,10.62289812609,9.42388518649,10.33816564315,10.62289812645,10.62289812645,10.62289812635,9.49486670935,9.75669672766,9.77451469627,10.62289812586,10.62289812616,10.62289812616,10.62289812616,10.62289812613,10.62289812613,10.62289812613,10.62289812613,10.62289812636,9.30645190206,9.55033118282,10.62289812602,10.62289812602,10.62289812602,10.62289812602,10.62289812612,10.622898126113,10.622898126093,10.622898126093,10.622898126013,10.622898126013,9.67207568731,9.36441988797,10.62289812617,10.62289812626,10.62289812626,10.62289812616,10.62289812616,10.62289812617,10.62289812617,10.62289812617,10.62289812617,10.622898126189,10.622898126189,10.62289812617,9.84487342137,10.62289812627,10.57063656887,10.62289812627,10.62289812627,9.59354746187,8.73213501977,10.62289812601,6.67764951035,9.87195295732,10.22620239031,10.66918596271,11.81578196789,11.81578196799,11.54600425739,10.79677356111,9.29306710182
"t45",3.68959221028,4.14835090233,5.95582290433,3.66041384022,2.68941979182,3.95629832595,4.757056752049,4.757056752049,4.75705675209,4.75705675201,4.75705675205,3.73381084825,4.75705675212,4.75705675212,4.65024781722,4.75705675232,4.75705675213,4.75705675213,4.75705675213,4.75705675209,4.17637337589,4.75705675198,4.75705675201,4.75705675201,4.75705675208,4.75705675208,4.75705675206,4.49644989646,4.757056752,4.6263846123,1.7394243408,2.102367979,0,3.8682404411,3.8682404411,3.8682404407,3.98110465112,5.43483356902,5.43483356902,5.43483356912,5.43483356906,5.43483356906,5.43483356913,5.43483356912,4.38204203302,5.80965371312,7.54738983922,7.29625725333,7.61449809992,7.61449809992,7.61449810022,7.61449810022,7.13096929592,7.61449809986,7.61449809986,7.61449809992,7.61449809992,4.32554644652,4.68339040092,5.35463588632,7.74065856562,9.94727534322,9.94727534299,9.94727534299,9.94727534299,9.17046677989,9.94727534306,9.94727534306,8.95892813326,8.16991662902,6.78142323819,8.32859279319,9.94727534309,9.30555282289,9.49485132959,9.94727534299,8.96684314549,9.94727534359,9.94727534359,6.84258506299,6.95519055852,5.26461925108,8.24468438595,7.12850349092,9.75006862722,9.94727534402,9.94727534402,9.94727534403,9.94727534404,9.20305526371,7.46497612182,6.37528803475,9.34917956658,9.94727534256,9.94727534266,9.94727534266,9.94727534266,9.94727534319,9.94727534309,9.94727534309,8.74826240349,9.66254286015,9.94727534345,9.94727534345,9.94727534335,8.81924392635,9.08107394466,9.09889191327,9.94727534286,9.94727534316,9.94727534316,9.94727534316,9.94727534313,9.94727534313,9.94727534313,9.94727534313,9.94727534336,8.63082911906,8.87470839982,9.94727534302,9.94727534302,9.94727534302,9.94727534302,9.94727534312,9.947275343113,9.947275343093,9.947275343093,9.947275343013,9.947275343013,8.99645290431,8.68879710497,9.94727534317,9.94727534326,9.94727534326,9.94727534316,9.94727534316,9.94727534317,9.94727534317,9.94727534317,9.94727534317,9.947275343189,9.947275343189,9.94727534317,9.16925063837,9.94727534327,9.89501378587,9.94727534327,9.94727534327,8.91792467887,8.05651223677,9.94727534301,6.00202672735,9.19633017432,9.55057960731,9.99356317971,11.14015918489,11.14015918499,10.87038147439,10.12115077811,8.61744431882
"t82",4.36521499338,4.82397368543,6.63144568743,4.33603662332,3.36504257492,4.63192110905,5.432679535149,5.432679535149,5.43267953519,5.43267953511,5.43267953515,4.40943363135,5.43267953522,5.43267953522,5.32587060032,5.43267953542,5.43267953523,5.43267953523,5.43267953523,5.43267953519,4.85199615899,5.43267953508,5.43267953511,5.43267953511,5.43267953518,5.43267953518,5.43267953516,5.17207267956,5.4326795351,5.3020073954,3.7694120141,4.5438632241,3.8682404411,0,1.1495124748,4.0539144984,4.65672743422,6.11045635212,6.11045635212,6.11045635222,6.11045635216,6.11045635216,6.11045635223,6.11045635222,5.05766481612,6.48527649622,8.22301262232,7.97188003643,8.29012088302,8.29012088302,8.29012088332,8.29012088332,7.80659207902,8.29012088296,8.29012088296,8.29012088302,8.29012088302,5.00116922962,5.35901318402,6.03025866942,8.41628134872,10.62289812632,10.62289812609,10.62289812609,10.62289812609,9.84608956299,10.62289812616,10.62289812616,9.63455091636,8.84553941212,7.45704602129,9.00421557629,10.62289812619,9.98117560599,10.17047411269,10.62289812609,9.64246592859,10.62289812669,10.62289812669,7.51820784609,7.63081334162,5.94024203418,8.92030716905,7.80412627402,10.42569141032,10.62289812712,10.62289812712,10.62289812713,10.62289812714,9.87867804681,8.14059890492,7.05091081785,10.02480234968,10.62289812566,10.62289812576,10.62289812576,10.62289812576,10.62289812629,10.62289812619,10.62289812619,9.42388518659,10.33816564325,10.62289812655,10.62289812655,10.62289812645,9.49486670945,9.75669672776,9.77451469637,10.62289812596,10.62289812626,10.62289812626,10.62289812626,10.62289812623,10.62289812623,10.62289812623,10.62289812623,10.62289812646,9.30645190216,9.55033118292,10.62289812612,10.62289812612,10.62289812612,10.62289812612,10.62289812622,10.622898126213,10.622898126193,10.622898126193,10.622898126113,10.622898126113,9.67207568741,9.36441988807,10.62289812627,10.62289812636,10.62289812636,10.62289812626,10.62289812626,10.62289812627,10.62289812627,10.62289812627,10.62289812627,10.622898126289,10.622898126289,10.62289812627,9.84487342147,10.62289812637,10.57063656897,10.62289812637,10.62289812637,9.59354746197,8.73213501987,10.62289812611,6.67764951045,9.87195295742,10.22620239041,10.66918596281,11.81578196799,11.81578196809,11.54600425749,10.79677356121,9.29306710192
"t83",4.36521499338,4.82397368543,6.63144568743,4.33603662332,3.36504257492,4.63192110905,5.432679535149,5.432679535149,5.43267953519,5.43267953511,5.43267953515,4.40943363135,5.43267953522,5.43267953522,5.32587060032,5.43267953542,5.43267953523,5.43267953523,5.43267953523,5.43267953519,4.85199615899,5.43267953508,5.43267953511,5.43267953511,5.43267953518,5.43267953518,5.43267953516,5.17207267956,5.4326795351,5.3020073954,3.7694120141,4.5438632241,3.8682404411,1.1495124748,0,4.0539144984,4.65672743422,6.11045635212,6.11045635212,6.11045635222,6.11045635216,6.11045635216,6.11045635223,6.11045635222,5.05766481612,6.48527649622,8.22301262232,7.97188003643,8.29012088302,8.29012088302,8.29012088332,8.29012088332,7.80659207902,8.29012088296,8.29012088296,8.29012088302,8.29012088302,5.00116922962,5.35901318402,6.03025866942,8.41628134872,10.62289812632,10.62289812609,10.62289812609,10.62289812609,9.84608956299,10.62289812616,10.62289812616,9.63455091636,8.84553941212,7.45704602129,9.00421557629,10.62289812619,9.98117560599,10.17047411269,10.62289812609,9.64246592859,10.62289812669,10.62289812669,7.51820784609,7.63081334162,5.94024203418,8.92030716905,7.80412627402,10.42569141032,10.62289812712,10.62289812712,10.62289812713,10.62289812714,9.87867804681,8.14059890492,7.05091081785,10.02480234968,10.62289812566,10.62289812576,10.62289812576,10.62289812576,10.62289812629,10.62289812619,10.62289812619,9.42388518659,10.33816564325,10.62289812655,10.62289812655,10.62289812645,9.49486670945,9.75669672776,9.77451469637,10.62289812596,10.62289812626,10.62289812626,10.62289812626,10.62289812623,10.62289812623,10.62289812623,10.62289812623,10.62289812646,9.30645190216,9.55033118292,10.62289812612,10.62289812612,10.62289812612,10.62289812612,10.62289812622,10.622898126213,10.622898126193,10.622898126193,10.622898126113,10.622898126113,9.67207568741,9.36441988807,10.62289812627,10.62289812636,10.62289812636,10.62289812626,10.62289812626,10.62289812627,10.62289812627,10.62289812627,10.62289812627,10.622898126289,10.622898126289,10.62289812627,9.84487342147,10.62289812637,10.57063656897,10.62289812637,10.62289812637,9.59354746197,8.73213501987,10.62289812611,6.67764951045,9.87195295742,10.22620239041,10.66918596281,11.81578196799,11.81578196809,11.54600425749,10.79677356121,9.29306710192
"t30",4.36521499298,4.82397368503,6.63144568703,4.33603662292,3.36504257452,4.63192110865,5.432679534749,5.432679534749,5.43267953479,5.43267953471,5.43267953475,4.40943363095,5.43267953482,5.43267953482,5.32587059992,5.43267953502,5.43267953483,5.43267953483,5.43267953483,5.43267953479,4.85199615859,5.43267953468,5.43267953471,5.43267953471,5.43267953478,5.43267953478,5.43267953476,5.17207267916,5.4326795347,5.302007395,3.7694120137,4.5438632237,3.8682404407,4.0539144984,4.0539144984,0,4.65672743382,6.11045635172,6.11045635172,6.11045635182,6.11045635176,6.11045635176,6.11045635183,6.11045635182,5.05766481572,6.48527649582,8.22301262192,7.97188003603,8.29012088262,8.29012088262,8.29012088292,8.29012088292,7.80659207862,8.29012088256,8.29012088256,8.29012088262,8.29012088262,5.00116922922,5.35901318362,6.03025866902,8.41628134832,10.62289812592,10.62289812569,10.62289812569,10.62289812569,9.84608956259,10.62289812576,10.62289812576,9.63455091596,8.84553941172,7.45704602089,9.00421557589,10.62289812579,9.98117560559,10.17047411229,10.62289812569,9.64246592819,10.62289812629,10.62289812629,7.51820784569,7.63081334122,5.94024203378,8.92030716865,7.80412627362,10.42569140992,10.62289812672,10.62289812672,10.62289812673,10.62289812674,9.87867804641,8.14059890452,7.05091081745,10.02480234928,10.62289812526,10.62289812536,10.62289812536,10.62289812536,10.62289812589,10.62289812579,10.62289812579,9.42388518619,10.33816564285,10.62289812615,10.62289812615,10.62289812605,9.49486670905,9.75669672736,9.77451469597,10.62289812556,10.62289812586,10.62289812586,10.62289812586,10.62289812583,10.62289812583,10.62289812583,10.62289812583,10.62289812606,9.30645190176,9.55033118252,10.62289812572,10.62289812572,10.62289812572,10.62289812572,10.62289812582,10.622898125813,10.622898125793,10.622898125793,10.622898125713,10.622898125713,9.67207568701,9.36441988767,10.62289812587,10.62289812596,10.62289812596,10.62289812586,10.62289812586,10.62289812587,10.62289812587,10.62289812587,10.62289812587,10.622898125889,10.622898125889,10.62289812587,9.84487342107,10.62289812597,10.57063656857,10.62289812597,10.62289812597,9.59354746157,8.73213501947,10.62289812571,6.67764951005,9.87195295702,10.22620239001,10.66918596241,11.81578196759,11.81578196769,11.54600425709,10.79677356081,9.29306710152
