,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t21,11.401273,-1.137521,4.7450547,9.832402,5.0447674,4.4385543,10.01589,5.7195096,5.72833,5.2387276,3.9377277,1.8456821,7.8285804,6.5279894,6.678245,5.467866
t26,11.402555,-1.1287628,4.799978,9.864376,5.0676765,4.439344,10.047953,5.7437887,5.7254224,5.2009873,3.8850074,1.9006239,7.822576,6.561021,6.664051,5.4450607
t27,11.130345,-1.222247,4.997963,9.74139,4.7610745,5.1547294,10.283051,5.532404,6.0393424,5.0941954,3.795009,2.1291337,7.1883535,6.9972343,7.020233,5.630445
t17,11.408719,-1.0892956,4.7167535,9.801166,5.046884,4.394936,9.951445,5.7133956,5.6896563,5.274929,3.9687836,1.8130417,7.8915977,6.5018883,6.6514726,5.459085
t16,11.368178,-1.0802026,4.7772956,9.872616,5.0908265,4.403367,10.04333,5.763103,5.6812115,5.200904,3.8946278,1.8884782,7.879231,6.567049,6.6254168,5.418167
t55,11.171964,-1.1695698,4.8178067,10.063809,5.1526265,4.689398,10.539935,5.8558626,5.622536,4.9826107,3.8838782,1.9680673,7.5522013,6.720134,6.774434,5.5280323
t159,10.740134,-1.3550123,4.663026,10.123348,5.2714844,5.3942633,10.389999,5.6734176,5.4581676,4.645014,3.6335664,2.3160586,6.870553,7.1706877,6.94827,5.5710115
t160,10.827803,-1.3121474,4.689085,10.012783,5.1547933,5.343705,10.385411,5.5902467,5.528557,4.730617,3.6333492,2.3327694,6.8881803,7.1069937,6.90526,5.507957
t123,10.720396,-1.3410157,4.5913124,9.996197,5.1801715,5.404713,10.270169,5.5030594,5.4269505,4.653404,3.5608673,2.4223807,6.7999825,7.220253,6.8825645,5.4586387
t115,10.743332,-1.2995851,4.635145,9.994555,5.1553984,5.344302,10.277815,5.554537,5.445253,4.703792,3.6146617,2.3647873,6.8615856,7.197482,6.881074,5.4613194
t97,10.74721,-1.3096483,4.629714,10.0806,5.2436285,5.3430233,10.3135605,5.6016607,5.436416,4.6631403,3.6254513,2.3402462,6.8693495,7.178645,6.8924155,5.5004306
t47,11.214091,-1.1533073,4.823469,10.048897,5.1381636,4.627775,10.50722,5.8536854,5.6538644,5.021509,3.9010806,1.9415976,7.6121697,6.6802125,6.760494,5.524957
t92,10.913093,-1.300508,4.720044,10.101375,5.215871,5.2337575,10.449338,5.741049,5.562287,4.7641563,3.6960995,2.1266673,7.110899,6.98283,6.906323,5.5800204
t93,10.961675,-1.2780172,4.714381,10.129493,5.2320457,5.1789646,10.500883,5.75688,5.5609007,4.774036,3.7117183,2.070876,7.1778626,6.9229836,6.880845,5.582148
t65,10.979331,-1.28641,4.6536713,10.052889,5.1721816,5.1907954,10.436265,5.6508374,5.505159,4.7809253,3.6787734,2.1592267,7.1144943,6.940323,6.8362174,5.5043106
t48,11.066772,-1.1870315,4.672248,10.008125,5.1299005,5.12011,10.473556,5.595047,5.602274,4.82258,3.673404,2.2379718,7.0614176,6.8457384,6.77381,5.4378695
t88,11.324297,-0.9841184,5.1618786,10.343085,5.377577,4.048066,11.771327,6.5164723,5.4897203,5.147612,4.210535,1.7442518,8.054952,6.479068,6.629,5.483185
t147,11.294095,-1.051744,5.150028,10.3804455,5.390647,4.1432557,11.642647,6.486243,5.4250035,5.1487994,4.255464,1.8009099,8.049141,6.499506,6.608928,5.4557962
t148,11.393474,-1.002614,5.155735,10.227024,5.33117,4.048889,11.743027,6.408427,5.61121,5.140228,4.099591,1.7398987,7.918161,6.481611,6.649581,5.4901567
t86,11.282171,-1.058418,5.1466556,10.335617,5.3523445,4.1385236,11.651437,6.4312344,5.488356,5.114155,4.2010393,1.7797738,7.9967914,6.5481424,6.6663837,5.498553
t73,11.237431,-1.0744182,4.9630632,10.187057,5.228091,4.3655915,11.066871,6.145945,5.572086,5.037919,4.045973,1.859826,7.814196,6.593862,6.716976,5.5253577
t87,11.160769,-0.9429513,5.1281266,10.46223,5.271429,4.099235,11.6505785,6.537531,5.3724184,4.939507,4.3124714,1.6624722,8.165194,6.4606843,6.7115126,5.6088786
t143,11.22267,-0.83014643,5.0377026,10.360404,5.3047476,3.9194548,11.779415,6.5619683,5.458973,4.9644537,4.2430544,1.7052575,8.114609,6.4058695,6.671529,5.5917306
