"accepted_species","Medicinal"
"Alafia_erythrophthalma",1
"Cynanchum_floriferum",0
"Leichhardtia_ambuntiensis",0
"Ferdinandusa_speciosa",0
"Paranotis_pterospora",0
"Gentianella_albidocoerulea",0
"Peruviasclepias_aliciae",0
"Palicourea_tinctoria",0
"Asclepias_schumanniana",0
"Tricalysia_fangana",0
"Matelea_dictyopetala",0
"Prestonia_megagros",0
"Eumachia_boliviana",0
"Chomelia_modesta",0
"Stenostelma_periglossoides",0
"Anthospermopsis_catechosperma",0
"Schmidtottia_uliginosa",0
"Ruehssia_elliptica",0
"Mycetia_fasciculata",0
"Gentianella_longibarbata",0
"Leichhardtia_venusta",0
"Ruehssia_ekmanii",0
"Bremeria_arachnocarpa",0
"Hedyotis_ponapensis",0
"Empogona_welwitschii",1
"Hexaphylla_hirta",0
"Notopleura_perpapillifera",0
"Neanotis_monosperma",0
"Eumachia_sclerocarpa",0
"Guettarda_camagueyensis",0
"Voyria_rosea",0
"Micrechites_rhombifolius",0
"Neonauclea_reticulata",0
"Gentianella_multicaulis",1
"Voyria_crucitasensis",0
"Oxypetalum_crispum",0
"Pentagonia_nuciformis",0
"Saldinia_myrtilloides",0
"Strychnos_angustiflora",1
"Asclepias_vestita",0
"Strychnos_froesii",0
"Notopleura_montana",0
"Ceropegia_fimbriata",0
"Swertia_subuniflora",0
"Ceropegia_armandii",NA
"Galium_fosbergii",0
"Psychotria_breteleri",0
"Psychotria_pumila",0
"Psychotria_taxifolia",0
"Psychotria_cuneata",0
"Galium_rubrum",NA
"Psychotria_tenuis",NA
"Psychotria_bullulata",NA
"Galium_niewerthii",0
"Psychotria_oaxacensis",0
"Quaqua_pallens",0
"Asperula_fidanii",0
"Ixora_aegialodes",NA
"Porterandia_catappifolia",0
"Huernia_namaquensis",0
"Ixora_keyensis",0
"Ixora_himantophylla",0
"Hoya_jianfenglingensis",NA
"Hoya_lacunosa",1
"Toxocarpus_patens",0
"Hoya_thomsonii",NA
"Hoya_mcgregorii",0
"Mussaenda_anisophylla",1
"Mussaenda_tomentosa",NA
"Tabernaemontana_solanifolia",1
"Eumachia_lepiniana",0
"Leptopetalum_mexicanum",0
"Exacum_loheri",0
"Rutidea_vanderystii",0
"Latouchea_fokienensis",1
"Ochrosia_miana",0
"Palicourea_alagoana",0
"Palicourea_torresiana",0
"Palicourea_tunquiensis",0
"Coussarea_verticillata",0
"Palicourea_toroi",0
"Fadogia_olivacea",NA
"Simira_hirsuta",0
"Pentopetia_longipetala",0
"Pavetta_linearifolia",0
"Halenia_elata",0
"Elaeagia_magniflora",0
"Gentianella_polyantha",0
"Myrmecodia_beccarii",NA
"Myrmecodia_brassii",0
"Diplospora_mollissima",0
"Gonzalagunia_exigua",0
"Ophiorrhiza_axillaris",0
"Ophiorrhiza_sichuanensis",0
"Oldenlandia_taborensis",0
"Faramea_cardonae",0
"Pentanisia_renifolia",0
"Ophiorrhiza_infundibularis",0
"Gentiana_duclouxii",0
"Exacum_lokohense",0
