"accepted_species","trait_EB_scaled"
"t47",0.0413767586536967
"t48",0.259327959258119
"t66",0.153473163385782
"t67",0.159308768033067
"t85",0.35319906311916
"t86",0.510088124814075
"t31",-0.77443370372126
"t32",0.353483456726171
"t81",-0.781624412336853
"t82",-0.745031125182299
"t36",-0.00498052992742905
"t30",-0.388716206521722
"t72",-0.377931924409832
"t73",-0.0975643492598677
"t99",-0.526887039210021
"t100",-0.523317602474801
"t71",-0.672008898541618
"t54",0.61874357059457
"t55",0.554352961683297
"t19",0.622020830318466
"t10",NA
"t24",-0.354795062065982
"t25",-0.45729292831227
"t58",NA
"t59",0.320082074689205
"t29",NA
"t60",0.267475153051137
"t61",NA
"t4",-0.706621557138756
"t33",NA
"t97",0.083259234646521
"t98",0.0388778718828317
"t70",0.15357217665969
"t20",0.336683214758048
"t21",NA
"t13",-0.124902350584264
"t14",1.53885108814904
"t79",NA
"t80",0.960235556212906
"t38",0.328139492381029
"t44",NA
"t45",NA
"t34",0.116102892251704
"t35",NA
"t28",0.796286973847042
"t1",0.917026963023593
"t5",1.71292348480738
"t89",1.37419819597175
"t90",1.07725203551528
"t11",1.87405974499896
"t7",0.936817789468359
"t83",0.550581092358777
"t84",0.680033063211997
"t74",0.692681743967232
"t75",0.711667321387316
"t95",0.430255648823086
"t96",0.2889176495352
"t78",0.397943601712787
"t39",0.562792899664226
"t2",1.45191401719187
"t6",2.40558237001225
"t22",1.90586114162098
"t23",1.48280362676145
"t9",2.22821866390435
"t87",1.53449742807717
"t88",1.58718707348682
"t26",1.29263137137331
"t27",2.39488763291127
"t3",-0.65806379005014
"t40",-1.09127433158988
"t41",-0.971552282532427
"t12",-0.763508614242768
"t17",-0.916706071315019
"t53",-0.466115499625282
"t93",-0.678259889125899
"t94",-0.686442931670642
"t68",-0.793893955833863
"t62",-0.951351502224444
"t63",-0.792341396720676
"t8",-0.376964037380404
"t18",-0.592115580352568
"t37",-0.251811614535466
"t49",-0.665769092122505
"t50",-0.706212050732464
"t76",-1.10218841429192
"t77",-1.23099439326097
"t42",-1.84920715624918
"t43",-1.89390780664496
"t69",-1.30074987472574
"t91",-1.08212853249423
"t92",-1.14297096514299
"t16",-0.37817595036413
"t15",-0.331394848658542
"t56",-1.42365090041302
"t57",-1.70345711764663
"t51",-0.458068293793412
"t52",-1.0329674932039
"t46",-1.42395001933156
"t64",-2.25393682467519
"t65",-2.52647414997794
