"","t4","t5","t2","t1","t46","t47","t45","t12","t34","t60","t61","t56","t54","t48","t19","t22","t23","t15","t36","t62","t63","t37","t29","t92","t93","t24","t97","t98","t51","t57","t119","t120","t35","t32","t58","t59","t20","t31","t68","t69","t30","t11","t101","t102","t7","t85","t104","t114","t131","t132","t25","t55","t70","t71","t77","t78","t64","t65","t127","t128","t81","t99","t100","t84","t90","t91","t42","t43","t18","t103","t109","t110","t8","t40","t41","t94","t113","t115","t123","t124","t9","t13","t14","t75","t76","t44","t125","t126","t82","t83","t72","t38","t49","t50","t73","t74","t16","t17","t66","t95","t96","t39","t86","t87","t21","t28","t33","t53","t67","t105","t106","t107","t108","t89","t79","t80","t52","t118","t121","t122","t116","t117","t26","t27","t10","t88","t129","t130","t111","t112","t6","t3"
"t4",0,3.7644126477,6.019136797,4.69653029147,10.72839039297,10.72089313997,10.04822002751,10.72839039303,9.410171795953,10.72839039346,10.72839039346,10.72839039353,10.72839039353,10.72839039353,10.72839039266,10.7283903933,10.7283903933,10.72839039266,9.54066401266,10.728390392994,10.728390392994,10.728390393394,10.72839039306,10.72839039272,10.72839039272,9.77409075372,10.72839039282,10.72839039282,10.72839039282,10.72839039282,10.72839039281,10.72839039281,9.60729894862,10.21270900492,10.10314512542,10.01828029928,9.25614155302,10.728390393,10.728390393,10.728390393,10.02232763578,10.72839039278,10.72839039318,10.72839039318,8.22923226857,10.72839039284,10.72839039284,10.72839039283,10.728390392808,10.728390392808,10.72839039344,10.62389633804,10.72839039302,10.72839039302,10.72839039304,10.72839039304,10.728390393008,10.728390393008,10.728390393041,10.728390393041,10.72839039306,10.72839039294,10.72839039294,10.72839039294,10.72839039304,10.72839039304,10.72839039274,9.572473112368,9.20666231744,10.72839039346,10.72839039339,10.72839039339,8.41322051889,9.75881691801,10.72839039271,10.72839039341,10.72839039331,10.72839039335,10.72839039335,10.72839039335,8.52396716179,10.728390392876,10.728390392876,10.309785186266,10.728390393066,10.728390392666,10.728390393046,10.728390393046,10.72839039293,10.72839039293,10.72839039291,10.21806010381,10.72839039311,10.09636880921,10.72839039271,10.72839039271,9.17279517432,9.12109737782,10.72839039292,10.72839039282,10.72839039282,10.72839039272,10.72839039292,10.72839039292,10.72839039292,10.72839039281,10.22299856751,10.72839039301,10.72839039311,10.72839039311,10.72839039311,10.72839039311,10.72839039311,10.72839039311,10.72839039309,10.30228523409,10.72839039301,10.72839039309,10.72839039309,10.72839039309,10.72839039273,10.72839039273,10.72839039271,9.93676621301,10.7283903933,10.7283903935,10.728390393563,10.728390393563,10.65318981539,10.728390393,8.4722066265,7.5780339159
"t5",3.7644126477,0,3.9526899027,2.63008339717,8.66194349867,8.65444624567,7.98177313321,8.66194349873,7.343724901653,8.66194349916,8.66194349916,8.66194349923,8.66194349923,8.66194349923,8.66194349836,8.661943499,8.661943499,8.66194349836,7.47421711836,8.661943498694,8.661943498694,8.661943499094,8.66194349876,8.66194349842,8.66194349842,7.70764385942,8.66194349852,8.66194349852,8.66194349852,8.66194349852,8.66194349851,8.66194349851,7.54085205432,8.14626211062,8.03669823112,7.95183340498,7.18969465872,8.6619434987,8.6619434987,8.6619434987,7.95588074148,8.66194349848,8.66194349888,8.66194349888,6.16278537427,8.66194349854,8.66194349854,8.66194349853,8.661943498508,8.661943498508,8.66194349914,8.55744944374,8.66194349872,8.66194349872,8.66194349874,8.66194349874,8.661943498708,8.661943498708,8.661943498741,8.661943498741,8.66194349876,8.66194349864,8.66194349864,8.66194349864,8.66194349874,8.66194349874,8.66194349844,7.506026218068,7.14021542314,8.66194349916,8.66194349909,8.66194349909,6.34677362459,7.69237002371,8.66194349841,8.66194349911,8.66194349901,8.66194349905,8.66194349905,8.66194349905,6.45752026749,8.661943498576,8.661943498576,8.243338291966,8.661943498766,8.661943498366,8.661943498746,8.661943498746,8.66194349863,8.66194349863,8.66194349861,8.15161320951,8.66194349881,8.02992191491,8.66194349841,8.66194349841,7.10634828002,7.05465048352,8.66194349862,8.66194349852,8.66194349852,8.66194349842,8.66194349862,8.66194349862,8.66194349862,8.66194349851,8.15655167321,8.66194349871,8.66194349881,8.66194349881,8.66194349881,8.66194349881,8.66194349881,8.66194349881,8.66194349879,8.23583833979,8.66194349871,8.66194349879,8.66194349879,8.66194349879,8.66194349843,8.66194349843,8.66194349841,7.87031931871,8.661943499,8.6619434992,8.661943499263,8.661943499263,8.58674292109,8.6619434987,6.4057597322,5.5115870216
"t2",6.019136797,3.9526899027,0,1.68527257047,7.71713267197,7.70963541897,7.03696230651,7.71713267203,6.398914074953,7.71713267246,7.71713267246,7.71713267253,7.71713267253,7.71713267253,7.71713267166,7.7171326723,7.7171326723,7.71713267166,6.52940629166,7.717132671994,7.717132671994,7.717132672394,7.71713267206,7.71713267172,7.71713267172,6.76283303272,7.71713267182,7.71713267182,7.71713267182,7.71713267182,7.71713267181,7.71713267181,6.59604122762,7.20145128392,7.09188740442,7.00702257828,6.24488383202,7.717132672,7.717132672,7.717132672,7.01106991478,7.71713267178,7.71713267218,7.71713267218,5.21797454757,7.71713267184,7.71713267184,7.71713267183,7.717132671808,7.717132671808,7.71713267244,7.61263861704,7.71713267202,7.71713267202,7.71713267204,7.71713267204,7.717132672008,7.717132672008,7.717132672041,7.717132672041,7.71713267206,7.71713267194,7.71713267194,7.71713267194,7.71713267204,7.71713267204,7.71713267174,6.561215391368,6.19540459644,7.71713267246,7.71713267239,7.71713267239,5.40196279789,6.74755919701,7.71713267171,7.71713267241,7.71713267231,7.71713267235,7.71713267235,7.71713267235,5.51270944079,7.717132671876,7.717132671876,7.298527465266,7.717132672066,7.717132671666,7.717132672046,7.717132672046,7.71713267193,7.71713267193,7.71713267191,7.20680238281,7.71713267211,7.08511108821,7.71713267171,7.71713267171,6.16153745332,6.10983965682,7.71713267192,7.71713267182,7.71713267182,7.71713267172,7.71713267192,7.71713267192,7.71713267192,7.71713267181,7.21174084651,7.71713267201,7.71713267211,7.71713267211,7.71713267211,7.71713267211,7.71713267211,7.71713267211,7.71713267209,7.29102751309,7.71713267201,7.71713267209,7.71713267209,7.71713267209,7.71713267173,7.71713267173,7.71713267171,6.92550849201,7.7171326723,7.7171326725,7.717132672563,7.717132672563,7.64193209439,7.717132672,5.4609489055,4.5667761949
"t1",4.69653029147,2.63008339717,1.68527257047,0,6.05494696944,6.04744971644,5.37477660398,6.0549469695,4.736728372423,6.05494696993,6.05494696993,6.05494697,6.05494697,6.05494697,6.05494696913,6.05494696977,6.05494696977,6.05494696913,4.86722058913,6.054946969464,6.054946969464,6.054946969864,6.05494696953,6.05494696919,6.05494696919,5.10064733019,6.05494696929,6.05494696929,6.05494696929,6.05494696929,6.05494696928,6.05494696928,4.93385552509,5.53926558139,5.42970170189,5.34483687575,4.58269812949,6.05494696947,6.05494696947,6.05494696947,5.34888421225,6.05494696925,6.05494696965,6.05494696965,3.55578884504,6.05494696931,6.05494696931,6.0549469693,6.054946969278,6.054946969278,6.05494696991,5.95045291451,6.05494696949,6.05494696949,6.05494696951,6.05494696951,6.054946969478,6.054946969478,6.054946969511,6.054946969511,6.05494696953,6.05494696941,6.05494696941,6.05494696941,6.05494696951,6.05494696951,6.05494696921,4.899029688838,4.53321889391,6.05494696993,6.05494696986,6.05494696986,3.73977709536,5.08537349448,6.05494696918,6.05494696988,6.05494696978,6.05494696982,6.05494696982,6.05494696982,3.85052373826,6.054946969346,6.054946969346,5.636341762736,6.054946969536,6.054946969136,6.054946969516,6.054946969516,6.0549469694,6.0549469694,6.05494696938,5.54461668028,6.05494696958,5.42292538568,6.05494696918,6.05494696918,4.49935175079,4.44765395429,6.05494696939,6.05494696929,6.05494696929,6.05494696919,6.05494696939,6.05494696939,6.05494696939,6.05494696928,5.54955514398,6.05494696948,6.05494696958,6.05494696958,6.05494696958,6.05494696958,6.05494696958,6.05494696958,6.05494696956,5.62884181056,6.05494696948,6.05494696956,6.05494696956,6.05494696956,6.0549469692,6.0549469692,6.05494696918,5.26332278948,6.05494696977,6.05494696997,6.054946970033,6.054946970033,5.97974639186,6.05494696947,3.79876320297,2.90459049237
"t46",10.72839039297,8.66194349867,7.71713267197,6.05494696944,0,2.046084297,1.43179066906,4.29972079658,2.981502199503,4.29972079701,4.29972079701,4.29972079708,4.29972079708,4.29972079708,7.42627183621,7.42627183685,7.42627183685,7.42627183621,6.23854545621,7.426271836544,7.426271836544,7.426271836944,7.42627183661,7.42627183627,7.42627183627,6.47197219727,7.42627183637,7.42627183637,7.42627183637,7.42627183637,7.42627183636,7.42627183636,6.30518039217,6.91059044847,6.80102656897,6.71616174283,5.95402299657,7.42627183655,7.42627183655,7.42627183655,6.72020907933,7.42627183633,7.42627183673,7.42627183673,4.92711371212,7.42627183639,7.42627183639,7.42627183638,7.426271836358,7.426271836358,7.42627183699,7.32177778159,7.42627183657,7.42627183657,7.42627183659,7.42627183659,7.426271836558,7.426271836558,7.426271836591,7.426271836591,7.42627183661,7.42627183649,7.42627183649,7.42627183649,7.42627183659,7.42627183659,7.42627183629,6.270354555918,5.90454376099,7.42627183701,7.42627183694,7.42627183694,5.11110196244,6.45669836156,7.42627183626,7.42627183696,7.42627183686,7.4262718369,7.4262718369,7.4262718369,5.22184860534,7.426271836426,7.426271836426,7.007666629816,7.426271836616,7.426271836216,7.426271836596,7.426271836596,7.42627183648,7.42627183648,7.42627183646,6.91594154736,7.42627183666,6.79425025276,7.42627183626,7.42627183626,5.87067661787,5.81897882137,7.42627183647,7.42627183637,7.42627183637,7.42627183627,7.42627183647,7.42627183647,7.42627183647,7.42627183636,6.92088001106,7.42627183656,7.42627183666,7.42627183666,7.42627183666,7.42627183666,7.42627183666,7.42627183666,7.42627183664,7.00016667764,7.42627183656,7.42627183664,7.42627183664,7.42627183664,7.42627183628,7.42627183628,7.42627183626,6.63464765656,7.61700861347,7.61700861367,7.617008613733,7.617008613733,7.54180803556,7.61700861317,5.36082484667,4.46665213607
"t47",10.72089313997,8.65444624567,7.70963541897,6.04744971644,2.046084297,0,1.42429341606,4.29222354358,2.974004946503,4.29222354401,4.29222354401,4.29222354408,4.29222354408,4.29222354408,7.41877458321,7.41877458385,7.41877458385,7.41877458321,6.23104820321,7.418774583544,7.418774583544,7.418774583944,7.41877458361,7.41877458327,7.41877458327,6.46447494427,7.41877458337,7.41877458337,7.41877458337,7.41877458337,7.41877458336,7.41877458336,6.29768313917,6.90309319547,6.79352931597,6.70866448983,5.94652574357,7.41877458355,7.41877458355,7.41877458355,6.71271182633,7.41877458333,7.41877458373,7.41877458373,4.91961645912,7.41877458339,7.41877458339,7.41877458338,7.418774583358,7.418774583358,7.41877458399,7.31428052859,7.41877458357,7.41877458357,7.41877458359,7.41877458359,7.418774583558,7.418774583558,7.418774583591,7.418774583591,7.41877458361,7.41877458349,7.41877458349,7.41877458349,7.41877458359,7.41877458359,7.41877458329,6.262857302918,5.89704650799,7.41877458401,7.41877458394,7.41877458394,5.10360470944,6.44920110856,7.41877458326,7.41877458396,7.41877458386,7.4187745839,7.4187745839,7.4187745839,5.21435135234,7.418774583426,7.418774583426,7.000169376816,7.418774583616,7.418774583216,7.418774583596,7.418774583596,7.41877458348,7.41877458348,7.41877458346,6.90844429436,7.41877458366,6.78675299976,7.41877458326,7.41877458326,5.86317936487,5.81148156837,7.41877458347,7.41877458337,7.41877458337,7.41877458327,7.41877458347,7.41877458347,7.41877458347,7.41877458336,6.91338275806,7.41877458356,7.41877458366,7.41877458366,7.41877458366,7.41877458366,7.41877458366,7.41877458366,7.41877458364,6.99266942464,7.41877458356,7.41877458364,7.41877458364,7.41877458364,7.41877458328,7.41877458328,7.41877458326,6.62715040356,7.60951136047,7.60951136067,7.609511360733,7.609511360733,7.53431078256,7.60951136017,5.35332759367,4.45915488307
"t45",10.04822002751,7.98177313321,7.03696230651,5.37477660398,1.43179066906,1.42429341606,0,3.61955043112,2.301331834043,3.61955043155,3.61955043155,3.61955043162,3.61955043162,3.61955043162,6.74610147075,6.74610147139,6.74610147139,6.74610147075,5.55837509075,6.746101471084,6.746101471084,6.746101471484,6.74610147115,6.74610147081,6.74610147081,5.79180183181,6.74610147091,6.74610147091,6.74610147091,6.74610147091,6.7461014709,6.7461014709,5.62501002671,6.23042008301,6.12085620351,6.03599137737,5.27385263111,6.74610147109,6.74610147109,6.74610147109,6.04003871387,6.74610147087,6.74610147127,6.74610147127,4.24694334666,6.74610147093,6.74610147093,6.74610147092,6.746101470898,6.746101470898,6.74610147153,6.64160741613,6.74610147111,6.74610147111,6.74610147113,6.74610147113,6.746101471098,6.746101471098,6.746101471131,6.746101471131,6.74610147115,6.74610147103,6.74610147103,6.74610147103,6.74610147113,6.74610147113,6.74610147083,5.590184190458,5.22437339553,6.74610147155,6.74610147148,6.74610147148,4.43093159698,5.7765279961,6.7461014708,6.7461014715,6.7461014714,6.74610147144,6.74610147144,6.74610147144,4.54167823988,6.746101470966,6.746101470966,6.327496264356,6.746101471156,6.746101470756,6.746101471136,6.746101471136,6.74610147102,6.74610147102,6.746101471,6.2357711819,6.7461014712,6.1140798873,6.7461014708,6.7461014708,5.19050625241,5.13880845591,6.74610147101,6.74610147091,6.74610147091,6.74610147081,6.74610147101,6.74610147101,6.74610147101,6.7461014709,6.2407096456,6.7461014711,6.7461014712,6.7461014712,6.7461014712,6.7461014712,6.7461014712,6.7461014712,6.74610147118,6.31999631218,6.7461014711,6.74610147118,6.74610147118,6.74610147118,6.74610147082,6.74610147082,6.7461014708,5.9544772911,6.93683824801,6.93683824821,6.936838248273,6.936838248273,6.8616376701,6.93683824771,4.68065448121,3.78648177061
"t12",10.72839039303,8.66194349873,7.71713267203,6.0549469695,4.29972079658,4.29222354358,3.61955043112,0,2.957775146923,4.27599374443,4.27599374443,4.2759937445,4.2759937445,4.2759937445,7.42627183627,7.42627183691,7.42627183691,7.42627183627,6.23854545627,7.426271836604,7.426271836604,7.426271837004,7.42627183667,7.42627183633,7.42627183633,6.47197219733,7.42627183643,7.42627183643,7.42627183643,7.42627183643,7.42627183642,7.42627183642,6.30518039223,6.91059044853,6.80102656903,6.71616174289,5.95402299663,7.42627183661,7.42627183661,7.42627183661,6.72020907939,7.42627183639,7.42627183679,7.42627183679,4.92711371218,7.42627183645,7.42627183645,7.42627183644,7.426271836418,7.426271836418,7.42627183705,7.32177778165,7.42627183663,7.42627183663,7.42627183665,7.42627183665,7.426271836618,7.426271836618,7.426271836651,7.426271836651,7.42627183667,7.42627183655,7.42627183655,7.42627183655,7.42627183665,7.42627183665,7.42627183635,6.270354555978,5.90454376105,7.42627183707,7.426271837,7.426271837,5.1111019625,6.45669836162,7.42627183632,7.42627183702,7.42627183692,7.42627183696,7.42627183696,7.42627183696,5.2218486054,7.426271836486,7.426271836486,7.007666629876,7.426271836676,7.426271836276,7.426271836656,7.426271836656,7.42627183654,7.42627183654,7.42627183652,6.91594154742,7.42627183672,6.79425025282,7.42627183632,7.42627183632,5.87067661793,5.81897882143,7.42627183653,7.42627183643,7.42627183643,7.42627183633,7.42627183653,7.42627183653,7.42627183653,7.42627183642,6.92088001112,7.42627183662,7.42627183672,7.42627183672,7.42627183672,7.42627183672,7.42627183672,7.42627183672,7.4262718367,7.0001666777,7.42627183662,7.4262718367,7.4262718367,7.4262718367,7.42627183634,7.42627183634,7.42627183632,6.63464765662,7.61700861353,7.61700861373,7.617008613793,7.617008613793,7.54180803562,7.61700861323,5.36082484673,4.46665213613
"t34",9.410171795953,7.343724901653,6.398914074953,4.736728372423,2.981502199503,2.974004946503,2.301331834043,2.957775146923,0,1.328588492353,1.328588492353,1.328588492423,1.328588492423,1.328588492423,6.108053239193,6.108053239833,6.108053239833,6.108053239193,4.920326859193,6.108053239527,6.108053239527,6.108053239927,6.108053239593,6.108053239253,6.108053239253,5.153753600253,6.108053239353,6.108053239353,6.108053239353,6.108053239353,6.108053239343,6.108053239343,4.986961795153,5.592371851453,5.482807971953,5.397943145813,4.635804399553,6.108053239533,6.108053239533,6.108053239533,5.401990482313,6.108053239313,6.108053239713,6.108053239713,3.608895115103,6.108053239373,6.108053239373,6.108053239363,6.108053239341,6.108053239341,6.108053239973,6.003559184573,6.108053239553,6.108053239553,6.108053239573,6.108053239573,6.108053239541,6.108053239541,6.108053239574,6.108053239574,6.108053239593,6.108053239473,6.108053239473,6.108053239473,6.108053239573,6.108053239573,6.108053239273,4.952135958901,4.586325163973,6.108053239993,6.108053239923,6.108053239923,3.792883365423,5.138479764543,6.108053239243,6.108053239943,6.108053239843,6.108053239883,6.108053239883,6.108053239883,3.903630008323,6.108053239409,6.108053239409,5.689448032799,6.108053239599,6.108053239199,6.108053239579,6.108053239579,6.108053239463,6.108053239463,6.108053239443,5.597722950343,6.108053239643,5.476031655743,6.108053239243,6.108053239243,4.552458020853,4.500760224353,6.108053239453,6.108053239353,6.108053239353,6.108053239253,6.108053239453,6.108053239453,6.108053239453,6.108053239343,5.602661414043,6.108053239543,6.108053239643,6.108053239643,6.108053239643,6.108053239643,6.108053239643,6.108053239643,6.108053239623,5.681948080623,6.108053239543,6.108053239623,6.108053239623,6.108053239623,6.108053239263,6.108053239263,6.108053239243,5.316429059543,6.298790016453,6.298790016653,6.298790016716,6.298790016716,6.223589438543,6.298790016153,4.042606249653,3.148433539053
"t60",10.72839039346,8.66194349916,7.71713267246,6.05494696993,4.29972079701,4.29222354401,3.61955043155,4.27599374443,1.328588492353,0,1.490595828,1.56222904973,1.73986739173,1.96064356613,7.4262718367,7.42627183734,7.42627183734,7.4262718367,6.2385454567,7.426271837034,7.426271837034,7.426271837434,7.4262718371,7.42627183676,7.42627183676,6.47197219776,7.42627183686,7.42627183686,7.42627183686,7.42627183686,7.42627183685,7.42627183685,6.30518039266,6.91059044896,6.80102656946,6.71616174332,5.95402299706,7.42627183704,7.42627183704,7.42627183704,6.72020907982,7.42627183682,7.42627183722,7.42627183722,4.92711371261,7.42627183688,7.42627183688,7.42627183687,7.426271836848,7.426271836848,7.42627183748,7.32177778208,7.42627183706,7.42627183706,7.42627183708,7.42627183708,7.426271837048,7.426271837048,7.426271837081,7.426271837081,7.4262718371,7.42627183698,7.42627183698,7.42627183698,7.42627183708,7.42627183708,7.42627183678,6.270354556408,5.90454376148,7.4262718375,7.42627183743,7.42627183743,5.11110196293,6.45669836205,7.42627183675,7.42627183745,7.42627183735,7.42627183739,7.42627183739,7.42627183739,5.22184860583,7.426271836916,7.426271836916,7.007666630306,7.426271837106,7.426271836706,7.426271837086,7.426271837086,7.42627183697,7.42627183697,7.42627183695,6.91594154785,7.42627183715,6.79425025325,7.42627183675,7.42627183675,5.87067661836,5.81897882186,7.42627183696,7.42627183686,7.42627183686,7.42627183676,7.42627183696,7.42627183696,7.42627183696,7.42627183685,6.92088001155,7.42627183705,7.42627183715,7.42627183715,7.42627183715,7.42627183715,7.42627183715,7.42627183715,7.42627183713,7.00016667813,7.42627183705,7.42627183713,7.42627183713,7.42627183713,7.42627183677,7.42627183677,7.42627183675,6.63464765705,7.61700861396,7.61700861416,7.617008614223,7.617008614223,7.54180803605,7.61700861366,5.36082484716,4.46665213656
