"accepted_species","trait_BM_trend_scaled"
"t4",0
"t5",1
"t2",1
"t1",1
"t46",0
"t47",0
"t45",0
"t12",0
"t34",0
"t60",0
"t61",0
"t56",0
"t54",0
"t48",0
"t19",0
"t22",1
"t23",1
"t15",NA
"t36",1
"t62",1
"t63",1
"t37",NA
"t29",1
"t92",1
"t93",1
"t24",1
"t97",1
"t98",1
"t51",1
"t57",1
"t119",0
"t120",0
"t35",1
"t32",1
"t58",0
"t59",0
"t20",NA
"t31",1
"t68",1
"t69",1
"t30",1
"t11",NA
"t101",1
"t102",0
"t7",1
"t85",0
"t104",1
"t114",0
"t131",1
"t132",1
"t25",0
"t55",1
"t70",1
"t71",1
"t77",1
"t78",1
"t64",NA
"t65",0
"t127",1
"t128",0
"t81",1
"t99",0
"t100",0
"t84",1
"t90",1
"t91",1
"t42",1
"t43",NA
"t18",1
"t103",1
"t109",1
"t110",1
"t8",1
"t40",1
"t41",1
"t94",1
"t113",NA
"t115",1
"t123",1
"t124",1
"t9",1
"t13",1
"t14",1
"t75",0
"t76",1
"t44",NA
"t125",1
"t126",1
"t82",NA
"t83",0
"t72",0
"t38",1
"t49",1
"t50",1
"t73",1
"t74",0
"t16",NA
"t17",1
"t66",1
"t95",1
"t96",NA
"t39",1
"t86",1
"t87",1
"t21",1
"t28",1
"t33",NA
"t53",0
"t67",0
"t105",1
"t106",0
"t107",0
"t108",0
"t89",0
"t79",1
"t80",NA
"t52",0
"t118",0
"t121",0
"t122",0
"t116",1
"t117",0
"t26",0
"t27",1
"t10",0
"t88",0
"t129",0
"t130",0
"t111",0
"t112",0
"t6",0
"t3",1
