"accepted_species","trait_EB_scaled"
"t1",0.21706854971846
"t2",0.979563570488711
"t81",2.12424195661831
"t82",2.31457558587318
"t38",-0.852470361545703
"t39",0.076381191209256
"t95",0.177875228802555
"t96",0.158259715592109
"t65",-0.808932883515273
"t66",-0.946843448971767
"t45",-0.574298403706885
"t97",-0.136178473637516
"t98",-0.18818988870911
"t15",0.709983065312324
"t99",0.842746436138807
"t100",0.873365473123339
"t4",0.269388151259245
"t7",-1.15292189507703
"t57",-0.384467955158449
"t78",0.929046318397743
"t79",-0.141622664560416
"t29",-0.578538650489498
"t51",0.187030672076285
"t52",0.902609113256062
"t93",1.27097015090114
"t94",1.43867183363529
"t40",0.264649340348775
"t41",0.260179120658315
"t28",-0.39067135347794
"t17",-0.219712522511555
"t49",-0.104992318633382
"t50",-0.563239452708167
"t31",-0.0525518734315932
"t91",-1.22421061723467
"t92",-1.34727677599026
"t48",-0.357321711407476
"t53",0.0308156134237718
"t54",0.558325141062806
"t9",0.648531326946942
"t34",0.212307125169198
"t35",-0.0948844051916734
"t46",0.164934955544959
"t47",0.0172802764579493
"t11",1.57576244431892
"t12",2.83060905584311
"t10",-1.64584107894869
"t18",0.56118458124577
"t25",0.369590120408745
"t26",1.11578418383855
"t3",1.64321658698411
"t89",0.30789138303472
"t90",0.221999912382918
"t71",1.18819063237615
"t83",-0.58145405236557
"t84",-0.178939293052516
"t19",0.13228527342311
"t58",1.03764697315807
"t59",1.33167529154964
"t13",-0.0579178820800912
"t55",0.510614062183597
"t56",-0.0204336342014837
"t68",-2.45286839484363
"t74",-1.87160186010856
"t75",-0.61540583850603
"t85",0.742302652442295
"t86",0.407756241477094
"t80",0.769194347398688
"t23",-0.0199361371471014
"t24",0.462294505594849
"t14",0.711694308553368
"t60",0.113135670971842
"t61",-0.890668140676924
"t32",-0.91069622361786
"t20",1.44827378130914
"t36",0.977754486641947
"t37",-0.302973876855171
"t27",0.0841248338082389
"t42",-1.04037656125118
"t43",0.126083395557075
"t6",1.65922822458054
"t8",-1.31761715961542
"t76",-0.175472048721981
"t77",-0.490166299865792
"t87",-0.0311583389705754
"t88",0.352377736139142
"t67",0.728684736603918
"t30",-0.686164651548232
"t69",0.683743646241018
"t70",0.624885617341971
"t16",-0.528474814674716
"t44",-1.63670790443422
"t62",-1.19370819351637
"t72",-0.80741111248701
"t73",-1.07860936239081
"t63",-1.69538097664558
"t64",-1.96517700195047
"t33",-2.69800687604817
"t5",-1.1658329349085
"t21",-0.922381535916116
"t22",-1.24607675611694
