"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"t28",-0.0770135053907993,0.0620696372464808,-0.318287737842597,-0.0974089478722402,0.0143181898171651,0.00461972461779608,-0.0147392706175958,0.00441751864333969,-0.00312504487778771,0.0110425088006903,-0.00864745810460085,0.0067250577230917,0.00553364873407885,0.110875830047231,-0.000530415436239264,0.00164163623862656,-2.45310870866517e-05,1.99507272222816e-05,-9.77378557764325e-05,-6.37805995860923e-06,0.58237439868684,0.00227972193570913,0.000416956852266299,-0.00292766038810447,0.000958120634136277,0.000488030559133499,0.00170224753432032,0.00156984828390611,0.000452378678812825,0.000291671723505806,0.129851251602693,0.000411931724533125,-0.000215991163027334,-3.28292309412461e-16,-1.44260791570369e-15,-1.08231980541206e-05,2.72792522514319e-05,-9.57310333265431e-16,3.79304619987126e-06,-2.02627050596095e-07,-0.0183374625926572,-0.00013729027866168,0.000127897357673683,-8.38970412612665e-05,-4.56906380767849e-16,-1.84798958480794e-05,1.17962629492141e-06,-6.57158441989402e-16,3.36498900132956e-05,-3.37210438249851e-16,0.000278534132335081,-1.20568489679653e-06,0.000345834729106431,-7.46065822751642e-06,-9.05755536462599e-06,0.707106781186548,3.09248326873415e-05,6.69437876039161e-05,-4.59493841434518e-05,7.6216651037787e-06,1.93354493112627e-15,1.17618979427961e-05,0.000208491160125945,1.54297857048057e-05,8.44274576867181e-07,1.05304887810508e-05,9.27731496748693e-10,-8.04233199937095e-16,9.64922113511111e-17,5.76216321245554e-05,-4.08932691001829e-16,8.49694547727079e-06,8.20024775914271e-17,-8.27236996371997e-06,-2.37729964481356e-16,6.7872569623446e-07,3.85990900926061e-15,3.51908869466289e-16,-3.0170882856964e-16,-7.41769283246194e-17,1.91036866536596e-05,-4.10318610291494e-17,3.73544505069872e-16,-4.79243183337173e-16,4.07928146461568e-16,1.18056659091864e-05,3.16268430676837e-16,-1.49566042446717e-16,-1.17638564933366e-16,4.62533669660373e-16,9.92432623934115e-16,7.93225916311308e-16,6.77469848858098e-16,1.51329769165414e-16,-9.83935680069824e-16,-2.71608689983969e-17,-4.96933563581645e-16,7.46419552620053e-16,-1.10590380779192e-15
"t29",-0.0770135053907987,0.0620696372464807,-0.318287737842597,-0.0974089478722402,0.0143181898171646,0.00461972461779598,-0.014739270617596,0.00441751864333975,-0.00312504487778795,0.0110425088006902,-0.00864745810460113,0.00672505772309194,0.00553364873407899,0.110875830047231,-0.000530415436239094,0.00164163623862637,-2.45310870863668e-05,1.99507272216206e-05,-9.77378557762271e-05,-6.37805995906422e-06,0.582374398686841,0.00227972193570965,0.000416956852265725,-0.00292766038810301,0.000958120634137808,0.00048803055913357,0.00170224753431944,0.00156984828390571,0.000452378678811685,0.000291671723506267,0.129851251602689,0.000411931724532322,-0.000215991163029416,-4.50468056959562e-16,-2.49546442921513e-15,-1.08231980524261e-05,2.72792522498775e-05,-8.66320144882834e-16,3.79304619830391e-06,-2.02627047587841e-07,-0.0183374625926564,-0.000137290278660789,0.000127897357672038,-8.38970412590567e-05,1.25328355451825e-16,-1.84798958415522e-05,1.17962630208472e-06,3.12713880298435e-16,3.36498900125201e-05,1.79665260029921e-16,0.00027853413233751,-1.20568489789791e-06,0.000345834729109075,-7.46065822426159e-06,-9.05755534374921e-06,-0.707106781186547,3.0924832681306e-05,6.69437876033419e-05,-4.59493841425157e-05,7.6216651069087e-06,-2.05032014239951e-15,1.17618979241155e-05,0.000208491160127721,1.54297857026232e-05,8.44274569671179e-07,1.05304887752063e-05,9.27728902022314e-10,1.56584612543883e-15,-2.01597209351894e-16,5.76216321291427e-05,2.29062338408784e-16,8.49694548023842e-06,-3.72995437962654e-16,-8.27236995939926e-06,5.20239746170163e-16,6.78725702066403e-07,-5.97772020676292e-15,-5.45961285857548e-16,-1.72199887744074e-16,-1.72782850454952e-16,1.9103686657986e-05,3.82934908773314e-16,7.34155742245519e-16,7.97151894823406e-16,-7.50625328071853e-16,1.18056659092413e-05,2.3672013168285e-16,-6.90174188989675e-16,-1.51346176625467e-17,-9.8632174216481e-16,2.25207239206823e-16,7.74053994717047e-17,5.6738450687079e-16,2.58549431759894e-16,9.9172490413794e-16,-5.17687504642263e-17,-1.19018893119248e-16,1.35527913860276e-15,-9.5757151553294e-16
"t14",-0.0779994775208808,0.0630813912200812,-0.326394030101317,-0.100932625569243,0.0149765111691571,0.00483963622859962,-0.0159075215093683,0.00479217256716796,-0.00349124341089853,0.0125503959816569,-0.00984296046151302,0.0095652529254638,0.00807022738594928,0.182951171414384,-0.00111320239543425,0.00367975824479938,-6.15204719727133e-05,-3.33720186922243e-05,0.000119465325038298,7.58742070470858e-06,-0.209459846892191,-0.000596090087333784,5.15358620546868e-05,-0.000338973066576002,6.97251518283319e-05,1.58052095566547e-05,-0.000196486183368825,-0.000330779329192008,-0.00011033198839148,-8.50262796582934e-05,-0.128684555727137,-0.000783430043193123,0.000435798143009812,6.65705668182499e-16,1.38810781646423e-15,-7.17914364756137e-06,-4.10306690012909e-05,2.30948307297376e-14,-7.14923296221978e-06,9.39782660993443e-07,0.876554825370295,-0.000283072740599987,0.000252400546755902,-0.000164037478666691,-2.51345142469899e-15,-3.07172667757838e-05,1.96039805389048e-06,-1.06212738067406e-15,5.4485171512594e-05,-6.59235353505633e-16,0.000370436720370949,-1.42417748600223e-06,0.000404706585252193,-8.55738612431552e-06,-1.01104044657188e-05,3.33066907387547e-16,3.36862666132388e-05,7.206836073578e-05,-4.93213291737252e-05,8.06469755289766e-06,5.29716395245368e-16,1.23849324478566e-05,0.00021785774250169,1.59423710703484e-05,8.68508861412754e-07,1.08029734974773e-05,9.37336809933886e-10,-1.44511395157749e-15,9.26223646580224e-16,5.80691085129855e-05,1.62145402735746e-15,8.41129227697861e-06,9.25971353156687e-16,-8.16859931677418e-06,-1.30762696876769e-15,6.66182725570487e-07,-8.77827620879665e-16,-2.64433651643378e-16,6.92253915869293e-16,-4.65837117348847e-16,1.86370436539814e-05,-1.79421233012165e-16,4.49923764894246e-16,4.15800373861249e-16,-5.00574448849133e-16,1.14054710529635e-05,4.34872125557936e-16,-1.671446839243e-16,4.33822633910552e-16,-3.75505780721512e-16,1.91156854431067e-15,1.04034614344163e-17,7.04587095513491e-16,-1.33703000848204e-16,-8.94336066921204e-16,2.63417962362507e-16,-1.77302043295717e-16,1.8980833607919e-16,-1.01184942358784e-15
"t56",-0.079321450149812,0.0644225914930186,-0.336841390541648,-0.105338543997451,0.0157788597363637,0.00510657238091478,-0.017228415646246,0.00521111729389683,-0.00387758210116988,0.0140933993055071,-0.0110631986146506,0.0117895853897082,0.0100160362872133,0.233635703397696,-0.00147660836509997,0.00491896452018127,-8.3179864989807e-05,-5.18241638680695e-05,0.000188829731657806,1.20128195871444e-05,-0.362595206487142,-0.00105876445924074,0.000142281879732924,-0.00181289040206518,0.000716746330796605,0.000408811885073644,0.00188039521798933,0.0019795087400247,0.000594601251586684,0.000405586108210437,0.324666040552994,0.00163230362589231,-0.000896258762293285,-1.69356790629243e-15,-3.74513264953699e-15,6.27687105649847e-06,1.67819958153717e-05,-7.41751771672519e-15,2.79339188135168e-06,-3.13795114175786e-07,-0.249626033037464,1.90233152906006e-05,-1.35210667330491e-05,8.29076264428221e-06,-1.94297056671848e-16,-3.61012904480947e-07,2.32077758764665e-08,-5.6327445582078e-16,1.29467093245936e-06,-4.97476938299389e-16,5.1257351912205e-05,-3.38703215190773e-07,0.00010000408230349,-2.2925783254864e-06,-3.01586113398831e-06,-6.10622663543836e-15,1.10525537979696e-05,2.47513071478495e-05,-1.71338425377139e-05,2.96196577979951e-06,-6.63450530946659e-16,4.63620042303058e-06,8.40382140208888e-05,6.42890444246383e-06,3.56379314412654e-07,4.48176690005466e-06,4.13566743340705e-10,2.04620914058692e-16,1.39757616376975e-15,2.58920578336366e-05,-6.10213547020063e-16,4.04297280972183e-06,6.40283506138123e-15,-3.9689016956593e-06,-8.29664477434522e-15,3.3237446011655e-07,0.707106781186548,-2.1479029386119e-14,5.5959617004658e-15,8.46021146121965e-15,9.5567425302422e-06,1.23775540526847e-14,-1.25410568095411e-14,-1.78689205593257e-14,1.8488626255974e-15,6.12272302785107e-06,4.45613900909499e-16,-5.44686578702943e-15,-1.44315099002012e-16,5.53636591534363e-15,1.0506723839988e-15,-3.49742690245495e-17,-6.63444045889834e-16,-6.67061030796657e-16,9.95246103813168e-16,-8.73222631780032e-15,4.73636349373858e-15,2.55885896447796e-15,1.29348097046959e-15
"t57",-0.079321450149812,0.0644225914930181,-0.336841390541648,-0.105338543997451,0.0157788597363638,0.00510657238091488,-0.0172284156462462,0.00521111729389668,-0.00387758210116989,0.0140933993055073,-0.0110631986146505,0.0117895853897077,0.0100160362872132,0.233635703397698,-0.00147660836510196,0.00491896452018188,-8.31798649904093e-05,-5.18241638683497e-05,0.000188829731657094,1.20128195876632e-05,-0.362595206487144,-0.00105876445924234,0.00014228187973322,-0.00181289040206635,0.000716746330797201,0.00040881188507287,0.00188039521798864,0.00197950874002434,0.000594601251587266,0.000405586108210546,0.324666040552989,0.00163230362589137,-0.000896258762293853,-1.9830718297748e-15,-5.86593756575654e-16,6.27687105576246e-06,1.67819958163179e-05,-7.40400580317159e-15,2.79339188206435e-06,-3.13795115902863e-07,-0.249626033037467,1.90233152885224e-05,-1.35210667342834e-05,8.29076264357959e-06,8.8347796420153e-16,-3.61012905740885e-07,2.32077760411884e-08,5.99455075289828e-16,1.29467093134773e-06,1.13614255308084e-15,5.12573519122323e-05,-3.38703215639359e-07,0.000100004082303523,-2.29257832928104e-06,-3.01586113459051e-06,3.44169137633799e-15,1.1052553800039e-05,2.47513071412299e-05,-1.71338425284416e-05,2.96196577955249e-06,4.92957975176473e-16,4.63620042352157e-06,8.4038214027458e-05,6.4289044475083e-06,3.56379301575964e-07,4.48176690274072e-06,4.13568428759377e-10,8.52935553617085e-16,-1.89415882508537e-15,2.58920578423052e-05,-3.3935293845693e-16,4.04297281634074e-06,-6.62940835284569e-15,-3.96890158494095e-06,9.04155252663585e-15,3.32374785005892e-07,-0.707106781186548,2.16505369243133e-14,-6.52421447293596e-15,-8.53418842211841e-15,9.55674248466128e-06,-1.19570049925173e-14,1.44368843223023e-14,1.81767285966535e-14,-1.49120557854545e-15,6.12272298958975e-06,-2.16291328577442e-16,5.25672614239203e-15,-2.76886044933554e-16,-5.51943120542894e-15,-5.57055911329647e-16,1.50078645973354e-15,1.86284212622613e-15,1.18695326993588e-15,-1.49131093710328e-15,8.87827124883437e-15,-5.65133203044218e-15,-3.11956582750557e-16,-3.89427300995388e-15
"t8",-0.0769910645792113,0.0620566882410318,-0.31838083055707,-0.0975391860135608,0.014356387229846,0.00463321147345407,-0.0148763318484117,0.00446463646424211,-0.00318691026497163,0.0113301816694897,-0.00887768009356898,0.00774938550788079,0.00647809750658432,0.141091067287367,-0.000809407757025496,0.00264130096138458,-4.33052283919281e-05,-1.7203658881126e-05,5.83840067382177e-05,3.68867217524595e-06,-0.0712648852808122,-0.000175774847277731,-3.91755455383317e-05,0.00127580735034765,-0.000675762417949939,-0.000452836818809916,-0.00290417602381702,-0.00347092722409374,-0.00108064801016013,-0.000771718263070477,-0.858603874414745,-0.00495352147199597,0.00274777067166002,4.61884690346054e-15,7.27564079167918e-15,-6.15679887859056e-05,0.000102359533260576,-6.4719087405003e-15,1.44467618320382e-05,-9.08689895428382e-07,-0.326039787682204,-0.000237444932201912,0.000221168291972078,-0.000145045020337406,2.05078050678593e-15,-3.14173253279958e-05,2.00539135112801e-06,1.43035708014453e-15,5.69182532485002e-05,2.25390948512713e-17,0.000442441131724452,-1.79570224576931e-06,0.00051189327418331,-1.0890126276233e-05,-1.29533595933748e-05,1.94289029309402e-15,4.33456253080267e-05,9.28659106400062e-05,-6.35725823161574e-05,1.04046996646414e-05,-1.64224623562029e-17,1.59807089529421e-05,0.000281115648253039,2.05624096543473e-05,1.11982449496623e-06,1.39253427277673e-05,1.20558992418807e-09,5.76412444331932e-16,-2.4803470240355e-18,7.46496970293987e-05,-1.20908123522304e-15,1.07604664450518e-05,-8.44086575844342e-16,-1.04407298377501e-05,8.68585389911665e-16,8.49449460588847e-07,3.59461957366407e-15,4.2590482155413e-16,-5.29215127370352e-16,1.4013799602399e-16,2.3697540381286e-05,-1.99926479359769e-16,-1.70083469859374e-15,-1.23499405502644e-15,4.57732721395861e-16,1.44230084834072e-05,5.20945264255298e-16,-1.21021643796306e-16,-3.37519120792363e-16,-2.93705002121959e-17,3.59645251750879e-16,1.05966931005773e-15,9.60958174632333e-16,2.39556258829089e-16,4.23812596481296e-16,-4.44959096347445e-16,-8.29596767771043e-17,1.09466445810769e-15,-9.84498104685902e-16
"t4",-0.0695376949339991,0.0544027340949328,-0.256912131424514,-0.070729670626639,0.00932977999377357,0.0029530250324726,-0.00582593868780206,0.00155439547309002,-0.000294409524128142,-0.000707455614729405,0.000675197424276879,-0.0191186619750662,-0.0180317975285868,-0.635489174067286,0.00709370304589509,-0.0269041851509319,0.000559790634892162,-0.000309635206593326,0.000862640950263308,5.35401583278496e-05,-0.0698385754624601,0.00112183460042308,0.000837101561017644,-0.00572298707295833,0.00179421597236959,0.000880510440214909,0.00267708484332629,0.00224110033666411,0.000622986835646827,0.000380533095708553,0.0282283636718278,-0.000510686200302764,0.00030813390134027,-1.58336437597424e-14,-0.70710678118655,-3.68575905724511e-05,7.14316604005893e-05,7.13003712688922e-16,9.79673362447798e-06,-4.86000304785385e-07,-0.00500540138370889,-0.000345508335518178,0.000320118140952473,-0.000209739604372315,-7.67363410826056e-17,-4.51561200020252e-05,2.8823625931167e-06,1.67194962617181e-17,8.18838893990162e-05,4.80168514685217e-16,0.000652755923840518,-2.7368456703334e-06,0.000782660982805293,-1.67694663506791e-05,-2.01537224085344e-05,5.55111512312578e-17,6.81137511552268e-05,0.000146661822584065,-0.000100527065691701,1.65567643444005e-05,1.07660765907339e-16,2.54854347980693e-05,0.000449871549004066,3.30767757474513e-05,1.80501493289453e-06,2.24746442169191e-05,1.95966621411135e-09,-3.08899561560516e-16,6.67286720822872e-17,0.00012148760602111,1.86453953070288e-15,1.76575953789688e-05,-2.91757191273563e-16,-1.71523095809045e-05,-2.15817747338501e-16,1.3992619824269e-06,-2.5321436635829e-15,1.93937829788848e-16,6.99066762586362e-16,1.88915301371641e-17,3.91387429471896e-05,5.7853840878261e-16,-2.0745142147294e-16,-8.00081480884671e-16,-2.91425838585572e-16,2.39151530833226e-05,3.43074237273314e-16,-8.6168495432992e-17,7.26680726255204e-17,3.98742670232386e-16,7.69181855417651e-16,3.53757099140293e-16,6.0488393461843e-16,2.23625872527787e-16,-1.93372519707616e-16,8.42107424385892e-16,-1.25148018251409e-16,1.12860895022286e-15,-1.10337523943382e-15
"t5",-0.0695376949339991,0.0544027340949328,-0.256912131424514,-0.0707296706266391,0.00932977999377356,0.00295302503247287,-0.00582593868780333,0.00155439547309048,-0.000294409524128732,-0.000707455614729377,0.00067519742427647,-0.0191186619750663,-0.0180317975285869,-0.63548917406729,0.0070937030458954,-0.0269041851509311,0.000559790634892112,-0.000309635206593187,0.000862640950263339,5.354015832787e-05,-0.0698385754624584,0.00112183460042561,0.000837101561018839,-0.00572298707295743,0.00179421597236758,0.000880510440217284,0.00267708484333221,0.00224110033666226,0.000622986835643253,0.000380533095705672,0.0282283636718398,-0.000510686200304499,0.000308133901340735,1.51199295052091e-14,0.707106781186545,-3.68575905503319e-05,7.14316603997307e-05,-1.77536196649491e-15,9.79673362630114e-06,-4.86000301253797e-07,-0.00500540138370885,-0.000345508335518861,0.000320118140958204,-0.000209739604372249,4.437900266165e-17,-4.51561200020255e-05,2.88236259674667e-06,-7.3557546774129e-17,8.18838893985804e-05,-4.99725179529745e-16,0.000652755923837969,-2.7368456707253e-06,0.000782660982807664,-1.67694663510347e-05,-2.01537224056021e-05,-1.02695629777827e-15,6.81137511540654e-05,0.000146661822584092,-0.000100527065685643,1.65567643465572e-05,-1.94135173042992e-16,2.54854347988656e-05,0.000449871549004337,3.30767757470831e-05,1.80501493396021e-06,2.24746442179094e-05,1.95966699315766e-09,5.88961397561362e-16,1.25770736131171e-16,0.000121487606021915,-2.14957116214406e-15,1.76575953795761e-05,4.79034433197825e-17,-1.71523095795573e-05,3.59010918254034e-16,1.39926198248657e-06,1.87902746748738e-16,-9.94149234429577e-17,-1.16608594820975e-15,-2.11130314229224e-16,3.91387429473164e-05,-5.27527906611443e-16,5.29365402539419e-16,5.30589507260082e-16,2.12687338343454e-16,2.3915153083051e-05,2.08679143698652e-16,-1.93586266513675e-16,-2.39628073857381e-16,-4.34565964752375e-16,7.70484307074687e-16,6.82826676610264e-16,5.78335089355034e-16,2.84385605603018e-16,-2.51591441505456e-16,-7.8573338363941e-16,-3.78815926478482e-16,8.87430228418026e-16,-1.0716436084842e-15
"t23",-0.0270718376950631,-0.00804596747828262,-0.0369380460652315,0.213910681252831,-0.232721570649667,-0.165161968156847,-0.0582897006664986,0.0017068143247658,-0.00842394993779287,0.0140525887051288,-0.00334466724902608,0.00839472105835931,0.00594811259857367,0.00548529858931837,0.00162417974259761,-0.00265973441758561,0.00020058143534428,-0.000233565506662892,0.000698090383383716,4.36262266469574e-05,-0.00119297384297882,0.240195548339737,0.000507462086616981,-0.00178675134535353,0.00163913237944417,0.000369623257898482,0.0422205234340331,-0.0021813313361861,-0.000391094628449603,-0.000141510164911767,5.10161198232075e-05,-0.000111881569018864,6.71364142047708e-05,1.76750006083304e-15,2.35920967321928e-15,-5.25990305307196e-06,-1.83815854367147e-05,6.68073550112942e-15,-2.92602566935456e-06,2.24236587679839e-07,5.90447417633547e-05,0.00714095060904886,-0.892860970799683,-0.00843076106690905,1.35468991552507e-15,-0.000231005820644449,1.47284502764659e-05,-1.83196504484945e-17,0.000361943793129695,5.55035763101867e-16,0.00142272305454175,-4.60071454908732e-06,0.00129312810936819,-2.67343139126645e-05,-3.06966005837706e-05,1.24639881748934e-15,9.98322701240458e-05,8.78375523188807e-05,-0.000144241058198964,2.32536835790317e-05,1.19141506866122e-15,3.5529118914802e-05,0.000259247781975862,4.50883647780273e-05,2.44590800451718e-06,1.26798056393344e-05,1.08794139655776e-09,6.87581064906886e-16,2.64684981598473e-16,6.72726498919255e-05,-1.13743261601526e-15,2.2853769777987e-05,-5.70382314424941e-16,-2.21400225471821e-05,5.46108594893748e-16,1.79469415218766e-06,5.64925490826141e-16,-4.40979672496497e-16,-1.35333175111752e-16,-1.96079121736363e-16,4.98902731105994e-05,-2.54627798547334e-16,-3.66013919919827e-15,-5.78242434372394e-17,1.91578731508208e-16,3.02007118713395e-05,2.96211297978798e-16,-1.01901698430155e-16,-4.9620189071585e-16,-1.08611170809806e-16,2.61541431216121e-16,-2.45170776288682e-16,3.04802548456778e-16,-2.31591979994811e-16,-8.26297214753192e-16,-6.06977138593112e-16,-1.90288073950713e-16,9.20645186101954e-16,-1.64248593403503e-15
"t68",-0.0275042106149387,-0.00820701154730909,-0.0380483148742801,0.222655595304355,-0.244371179984221,-0.173670769700625,-0.0627816591998088,0.00184515577947882,-0.00928363644531801,0.0156414574519769,-0.00372590227269464,0.0101463780057382,0.00723253866884138,0.00683555707035409,0.00209024068596608,-0.00344529874976531,0.000262311762045892,-0.00034176169158875,0.00103573682646043,6.48111317123804e-05,-0.00189769198532489,0.389491118623112,0.00110634125014629,-0.00543198865327179,0.0061799548087425,0.00164603502191726,0.329291882004651,-0.0249664983563262,-0.00518174237624438,-0.00235649307453861,-0.000912304743166257,0.00105702084566612,-0.000612817955607517,-8.85508901551028e-17,-4.20223518786697e-15,1.13400083092449e-05,1.81553329393179e-05,-4.00371355544203e-15,2.7781812780359e-06,-1.8695273104623e-07,-4.35288988154266e-05,-0.00246532530017031,0.287892272645242,0.00267592455623178,-3.05478088174633e-16,4.98545337841139e-05,-3.17660597984294e-06,-7.15085598149224e-16,-7.11842980373374e-05,-9.20693427544151e-16,-2.95285039083843e-05,-5.64078981036944e-07,0.000175309099619938,-4.39476362750186e-06,-6.31965739314351e-06,-1.90819582357449e-16,2.45483912302145e-05,2.33853167465376e-05,-3.91532173142017e-05,6.91780933738971e-06,-4.91342686862704e-16,1.08961735426982e-05,8.3333007946659e-05,1.55068488604367e-05,8.6326912619235e-07,4.54827327765113e-06,4.26389980736358e-10,2.30891283812769e-16,1.61003387135131e-16,2.67581882097731e-05,-5.63802405900101e-15,1.00734092810103e-05,1.04310903854568e-15,-9.90005702463347e-06,6.28354034256209e-15,8.31037338718946e-07,1.2856839682143e-14,1.91903591413577e-15,-3.93744157625785e-15,8.13762353227703e-16,2.39379032407032e-05,8.96196711671188e-15,0.707106781186549,1.24086958136557e-15,-9.18055746428032e-15,1.53599492625523e-05,2.81772638117638e-15,3.21820688412288e-16,7.73513533562925e-17,-8.27846119212019e-15,8.3199859678084e-16,-2.2581448050284e-15,1.22290153006127e-15,-4.46390134659734e-16,-1.88226591241805e-16,-4.75913795854578e-15,-1.75710548563934e-15,1.70879778698164e-15,-1.49959629113501e-15
