"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"t36",-0.10985866158117,-0.0885128320033491,0.0111576809321736,0.000662375887529645,0.00721811443864437,0.0114919772079444,0.000484113390332446,0.000768506099233917,-0.00478122643445514,-0.00892290996696979,0.371921146685551,-0.353245112434134,-0.0750962752185585,0.0970777969304205,-0.0109540821902198,0.200402050051562,0.000635190885530233,0.00434168496541617,-0.000666428550792033,0.00168951354338731,-0.163069810144382,-0.000805186136904647,-0.00253744594212406,-0.338115191057756,0.000312659800684613,0.000170310256591801,0.000289863339381585,0.0917315780167254,0.000830703756428439,2.61227899513773e-05,-3.15496385546908e-05,-0.0430098148329258,-1.00802620829481e-05,-1.84339744027953e-15,4.7387852937086e-05,-5.10459809638145e-16,0.00373215133058434,-2.05909408511621e-15,-0.000219121678926494,0.000819082216339457,0.000243677653469286,1.00546543014167e-05,2.47648038007918e-05,9.61409532588797e-05,0.000517449293449161,-4.68107322683317e-05,-0.000139532295125761,-1.44583430556478e-15,-1.95398507665435e-05,-0.00240178595483919,8.25818220624678e-15,-2.7510131364645e-15,-4.79327908347317e-05,6.06459853108784e-05,1.252401534072e-15,2.35695736008851e-15,-4.89909308685148e-05,-6.14183133096748e-05,-0.00155620914130321,-9.13367409316561e-13,0.707106781186543,-2.81961069915076e-13,5.72788297257282e-05,-6.45162245099895e-05,-9.00336186398216e-06,-1.95137071687115e-06,-3.07801911200047e-07,0.000282117199871243,1.13546189384688e-05,8.95151746274869e-15,0.000313556927629807,-2.86461514853116e-16,-7.30973703191991e-06,3.27085498598579e-05,-2.49264361215343e-07,0.000257212324767703,2.4541477525617e-15,1.94513869877045e-06,-1.83647689901182e-15,3.46144959274584e-15,1.27976450511938e-06,-1.25848291118854e-06,-7.61984689567288e-16,-6.27022567787696e-16,-9.38704426171533e-06,-6.48906538430315e-06,1.87353944637996e-16,-6.45053118607142e-16,9.76201785807983e-06,-4.59147361577603e-15,-1.21716009038283e-15,-1.74056195689045e-15,6.99227386015386e-06,-4.26118427305549e-16,-3.71698459189604e-15,7.44957611802654e-16,1.30590054010054e-15,-9.95403581016523e-16,-2.51921247444591e-15
"t37",-0.10985866158117,-0.0885128320033484,0.0111576809321736,0.000662375887529948,0.00721811443864447,0.0114919772079445,0.000484113390333067,0.000768506099233118,-0.00478122643445555,-0.00892290996696921,0.371921146685546,-0.353245112434129,-0.075096275218558,0.0970777969304191,-0.0109540821902193,0.200402050051558,0.000635190885530946,0.00434168496541623,-0.000666428550791447,0.00168951354338758,-0.163069810144383,-0.000805186136906448,-0.0025374459421234,-0.338115191057747,0.000312659800685086,0.000170310256592345,0.000289863339382186,0.0917315780167227,0.000830703756426013,2.61227899518269e-05,-3.15496385601365e-05,-0.0430098148329226,-1.00802620864855e-05,1.12274216508852e-15,4.73878529378526e-05,1.76747067691041e-16,0.00373215133058665,1.60889147440725e-15,-0.000219121678922635,0.000819082216372325,0.000243677653459375,1.00546543109875e-05,2.47648037953632e-05,9.61409532588124e-05,0.000517449293441892,-4.68107322691833e-05,-0.000139532295119261,6.79088882687778e-16,-1.95398507603557e-05,-0.00240178595482151,-7.13278390165115e-15,1.37225489481802e-15,-4.79327908234267e-05,6.06459853258178e-05,-1.07914857820283e-15,-1.80897195912796e-15,-4.89909308785851e-05,-6.14183133264721e-05,-0.00155620914185197,9.12708460504332e-13,-0.707106781186553,2.82277666650979e-13,5.72788291406624e-05,-6.45162245036662e-05,-9.00336184013881e-06,-1.95137080604604e-06,-3.07801886133973e-07,0.000282117199889313,1.13546189549565e-05,-9.18158394079078e-15,0.00031355692765791,4.42821217880189e-16,-7.30973703827601e-06,3.27085498595281e-05,-2.49264385822385e-07,0.000257212324764681,-2.60424257229902e-15,1.94513870476267e-06,2.05717442923435e-15,-3.81808815879172e-15,1.27976453164477e-06,-1.25848292902297e-06,-8.81654346441402e-16,2.27288330354458e-15,-9.38704426108341e-06,-6.48906537632051e-06,1.22680438662863e-17,1.162783083728e-15,9.76201784319986e-06,2.36469657227611e-15,2.39559645506275e-15,1.41227399700801e-15,6.99227385655063e-06,1.29249012955003e-15,-2.83605448930391e-15,-2.37022140166661e-15,1.33620083215949e-15,3.5024986129338e-15,-4.5568471753999e-15
"t24",-0.126164975133816,-0.105475054070448,0.0159509638212853,0.00104022937357015,0.0175251754698854,-0.0474401117737169,-9.80386875740522e-05,8.16483238069253e-05,-0.00063160490328768,-0.00217781425254422,0.0948667968905691,-0.0902234801015032,-0.0191816049536382,0.0246468841696611,-0.00277913332994832,0.0485409805942034,0.000148831661864666,0.000950780931557899,-0.000115545659277701,0.000181771812641738,0.131331620148616,4.46454603771972e-05,0.00076895018272896,0.417843421591255,-0.000560187893688932,-0.0164403929801814,0.00143107396416443,0.386616177279941,0.00287555721719176,5.41398015654119e-05,-9.26294094052949e-05,-0.312167229904612,4.31611609185763e-05,2.24461011440814e-15,1.19748181408178e-05,1.06845590441848e-15,0.00159625178554002,-2.54018475395073e-16,-0.000109946122460049,0.0123912490298989,0.000128323525447431,5.64882346235835e-06,1.41786035770393e-05,5.65394075110223e-05,0.000312774350983612,-2.89411617098103e-05,-9.06540671841197e-05,-1.19858946102345e-14,-1.4032176278991e-05,-0.0191246031264342,1.40403191843251e-13,-0.707106781186545,-2.72849314251537e-05,3.50641584212151e-05,9.9252000974468e-15,-1.68940857798016e-14,-2.90155912877173e-05,-3.69420411302131e-05,-0.00943013456349362,2.7737274692864e-15,2.48412401759879e-15,-1.04664919469721e-14,3.23913120630162e-05,-3.79594310829704e-05,-5.30103785307404e-06,-1.16150536284675e-06,-1.83404045467011e-07,0.000168859534134067,6.80050845318869e-06,-2.29829564844491e-16,0.00171522901135454,2.61740523897038e-16,-4.38666216604714e-06,1.96476504519059e-05,-1.2941954772784e-06,0.00132292347735373,9.78868040972955e-16,1.17054093489742e-06,-2.1876702277756e-16,2.13285050575781e-15,6.25673219450279e-06,-7.58785521951121e-07,7.43626299196837e-15,2.44589779525856e-15,-4.55808099047912e-05,-3.91551707171491e-06,1.28374552848951e-16,1.10979921365705e-15,4.54373738812631e-05,-9.6999756755126e-15,-1.76263266894084e-15,-1.24300190628592e-15,4.22369383617241e-06,-6.08943358882341e-16,-3.34627400220863e-15,5.24123449012281e-16,4.30833727183518e-15,1.72921753300366e-15,-3.89800352257932e-15
"t25",-0.126164975133816,-0.105475054070448,0.015950963821286,0.00104022937357022,0.0175251754698855,-0.0474401117737167,-9.80386875741395e-05,8.16483238062452e-05,-0.000631604903287475,-0.0021778142525435,0.0948667968905704,-0.0902234801015043,-0.0191816049536385,0.0246468841696606,-0.00277913332994859,0.0485409805942015,0.000148831661864928,0.000950780931559827,-0.000115545659278377,0.000181771812642914,0.131331620148614,4.46454603786781e-05,0.000768950182730148,0.417843421591256,-0.000560187893691931,-0.0164403929801832,0.00143107396416365,0.386616177279936,0.00287555721719101,5.41398015650438e-05,-9.26294094064601e-05,-0.312167229904607,4.31611609203923e-05,4.94352869373028e-15,1.19748181457029e-05,-6.81748036545104e-16,0.00159625178553535,-9.18116278062187e-16,-0.000109946122463029,0.0123912490299189,0.000128323525449126,5.64882347513059e-06,1.41786035555406e-05,5.65394075567172e-05,0.000312774350974872,-2.89411616951309e-05,-9.0654067192907e-05,1.18941866029198e-14,-1.40321762141223e-05,-0.0191246031263772,-1.44734242959891e-13,0.707106781186549,-2.72849315127105e-05,3.50641583250432e-05,-9.95174909411447e-15,1.52712827073679e-14,-2.90155912657923e-05,-3.6942041154857e-05,-0.00943013456350409,-2.21795842502535e-15,6.50868248186498e-15,7.93743117404265e-15,3.23913120595734e-05,-3.79594310876087e-05,-5.30103784870093e-06,-1.16150536415008e-06,-1.83404042169685e-07,0.000168859534129301,6.80050844827821e-06,1.28498886360902e-16,0.00171522901137529,-2.25956444561804e-16,-4.38666216570697e-06,1.96476504422079e-05,-1.29419549516225e-06,0.00132292347728475,-3.80777310281787e-17,1.17054093454832e-06,-7.16323666043943e-16,-1.18082416669822e-15,6.25673219657238e-06,-7.5878553055353e-07,-6.84896854402137e-15,-1.615455353842e-15,-4.55808099059708e-05,-3.91551706939923e-06,-5.53347060015629e-16,-3.82117361529146e-16,4.54373738692681e-05,8.67538049720924e-15,1.71674637422053e-15,-2.14648514535794e-16,4.22369383411818e-06,7.11548560719632e-16,-3.22431080621675e-15,-1.15552446824198e-15,-2.08022063490969e-15,5.12861114131544e-16,-2.02111829322078e-15
"t58",-0.138807896996701,-0.118583857549989,0.0196085352936528,0.00132712589858967,0.0252346660812497,-0.090285699321802,-0.000498632730530955,-0.000359386537849285,0.00199528232253058,0.00140543310701435,-0.0363029741116187,0.03193669427016,0.00609416412693112,-0.00615820030833538,0.000682324673328281,-0.0055592066270941,-9.65468625974661e-06,8.27121176514938e-06,-2.1161296036733e-05,8.72336637156401e-05,0.275544870413289,-0.000126546259480836,-0.000492030754630551,-0.122686066841926,0.00014350098843708,0.00275449124967024,-0.000182496493451813,-0.0465314147183015,-0.000313904384549103,-1.74289516148353e-06,6.77198034818725e-07,-0.000745061931192412,4.21337322242032e-07,5.03884779068443e-16,3.01841716322178e-07,1.45674895564401e-15,2.65370899389819e-05,1.4214450525516e-15,4.77707132690631e-06,-0.401966446541845,0.00012997865271245,1.32145826181476e-06,2.86332431233176e-06,1.07416977170785e-05,6.60872762623359e-05,-7.0348513958673e-06,-2.89674587658314e-05,-1.61086510007648e-15,-6.57047043821413e-06,-0.033790891846753,-2.54255932409895e-15,-3.41818158644241e-14,-2.35471683939219e-06,3.9095814241193e-06,-2.25405682346509e-15,-1.0051850634099e-15,-4.16317594243091e-06,-5.81507301486695e-06,-0.0127660693461431,-8.42062242274955e-16,-3.28903571045203e-15,-7.45587523654351e-15,2.06836803854713e-06,-4.38959669253442e-06,-6.17009195411872e-07,-1.43314219719626e-07,-2.25472945439842e-08,1.91212759793201e-05,7.51434493555588e-07,2.40531070734268e-15,0.00138535011477465,-4.72291083856538e-15,-1.89881428250456e-07,-1.4661928524392e-07,4.57237788935436e-06,-0.83006658256463,1.07245550575021e-14,6.59667991156948e-07,-8.82813594856235e-16,2.22562233875994e-15,1.56612433477134e-05,-2.37895316101616e-07,-9.05892865645564e-14,-1.23618040738878e-14,-0.000108778884336422,-1.12098038485361e-06,-3.02896091892382e-15,4.08708940906417e-15,0.00041459458794072,-9.83747750556289e-15,6.57142362297993e-16,5.73799873019082e-15,1.12898997844219e-06,1.18341446833873e-15,-3.40090313328092e-15,-3.20830484952822e-15,-2.40074168216125e-15,1.59651366396381e-15,-7.38394008992729e-15
"t69",-0.138911870423983,-0.118691046804875,0.0196377870792421,0.00132940079386529,0.02529425328018,-0.0906015196719995,-0.000501334402734011,-0.000362054250754318,0.00201082299178918,0.0014214238471656,-0.0367777536788572,0.0323622637854829,0.00617740616553345,-0.00624658727771549,0.000692150292426881,-0.00564813837595602,-9.81555867747363e-06,8.41720055235742e-06,-2.15765964819628e-05,8.91022677201628e-05,0.281946712368214,-0.000129644969791559,-0.000505086667233434,-0.126313722151007,0.000147849992680097,0.00284521200948208,-0.000188847599066599,-0.0481695227488885,-0.000325169083597388,-1.81841779020516e-06,7.09549589484042e-07,-0.000782415182488633,4.43398158839234e-07,-7.4741935415406e-17,3.20615753017866e-07,1.55515349256579e-15,2.8367129064786e-05,3.50603339137493e-15,5.1416169005113e-06,-0.435751139150033,0.000141077974363641,1.44764501082812e-06,3.15715941619956e-06,1.20141740058778e-05,7.50308868724719e-05,-8.03266773636558e-06,-3.3220826547728e-05,-1.14230165163228e-15,-7.552593546728e-06,-0.0389199655995181,-4.13329170887342e-15,3.32363823871919e-14,-2.74261238045688e-06,4.5796832964476e-06,-1.15581694039802e-16,7.67839411491574e-16,-5.03358100521811e-06,-7.49368036179466e-06,-0.0176700523508388,1.92270424374128e-17,-4.8017145815038e-15,-8.05102261450595e-15,2.90713032156535e-06,-6.39210196796835e-06,-9.0038456625054e-07,-2.26598341767378e-07,-3.63468847854979e-08,3.64253643689837e-05,1.48842998313304e-06,-7.55652571142853e-16,0.00350863782559042,5.75209542351169e-15,-1.13593412678798e-06,5.62441798658951e-06,-5.24475496964533e-06,0.394166367340881,-1.05257369632075e-14,3.16777775198661e-08,-2.58256726003055e-14,-3.8229923689161e-14,7.31608777144761e-06,-1.17473497846676e-07,0.707106781186595,-1.19174387915277e-12,-5.56060518585001e-05,-6.76747564192434e-07,-3.95930408922251e-15,-8.6056363513444e-15,0.000282483995931487,-7.84956578905846e-16,3.76514713935754e-15,-1.15916758709327e-14,8.04018063099197e-07,-2.12623272811322e-15,-5.27722134987706e-15,1.71747336640174e-15,4.17046224247275e-15,8.66637976485846e-17,-1.03007136098124e-15
"t70",-0.138911870423983,-0.118691046804875,0.0196377870792426,0.00132940079386537,0.0252942532801798,-0.0906015196719999,-0.000501334402734149,-0.000362054250754083,0.00201082299178936,0.00142142384716587,-0.0367777536788573,0.0323622637854833,0.00617740616553341,-0.0062465872777161,0.000692150292426574,-0.00564813837595498,-9.81555867798399e-06,8.4172005525142e-06,-2.15765964815984e-05,8.91022677197007e-05,0.281946712368215,-0.000129644969791934,-0.000505086667232402,-0.126313722151006,0.000147849992680688,0.00284521200948125,-0.0001888475990666,-0.0481695227488872,-0.000325169083597378,-1.81841778929128e-06,7.09549590127136e-07,-0.000782415182490049,4.43398159421298e-07,-2.36441580978719e-17,3.206157511934e-07,1.49303765356563e-15,2.83671290689874e-05,2.38336255080862e-15,5.14161690019754e-06,-0.435751139150048,0.000141077974362897,1.44764500872647e-06,3.15715941443039e-06,1.201417399477e-05,7.5030886872292e-05,-8.03266773367701e-06,-3.32208265511375e-05,-1.42340645057847e-15,-7.55259355001166e-06,-0.0389199655995197,-4.04863491784791e-15,1.90532832476055e-14,-2.74261238291434e-06,4.57968329892453e-06,-1.13653965782758e-15,-2.56944452879384e-15,-5.0335810007927e-06,-7.49368036433622e-06,-0.0176700523508345,3.85611540963272e-16,-4.91273688396632e-15,3.96067845119883e-15,2.90713031817141e-06,-6.39210195962671e-06,-9.0038455378026e-07,-2.2659833789448e-07,-3.63468815002982e-08,3.64253643686359e-05,1.48842995487635e-06,-1.6976244887871e-15,0.00350863782559649,-6.12093540480376e-16,-1.13593413716151e-06,5.62441798261603e-06,-5.24475497692618e-06,0.39416636734104,-7.36886632359995e-16,3.16777928833463e-08,2.68578378645145e-14,3.60211306723902e-14,7.31608787084174e-06,-1.17473554809579e-07,-0.707106781186499,1.2036846818179e-12,-5.56060510294884e-05,-6.76747557040207e-07,7.42406353683647e-15,2.8357523355961e-15,0.000282483995889424,3.75660951717373e-15,-4.54301028531593e-15,5.17963149023341e-15,8.04018065780962e-07,1.87828299780004e-15,-2.16104185118648e-15,-8.83258021509238e-16,-3.6848306184338e-16,1.83367465106187e-15,-1.67029633020237e-15
"t82",-0.139264976530451,-0.119055973612159,0.0197383165005277,0.00133724692283331,0.025501931833274,-0.0917228910421396,-0.000511239096582413,-0.000372175497495694,0.00207015971759006,0.001486518935434,-0.0387723810830407,0.0341584811405257,0.00653097182092945,-0.00662699407511473,0.000734477023134586,-0.00604328590824308,-1.05398072788923e-05,9.08755408485717e-06,-2.35623616670113e-05,9.83830001657287e-05,0.315027163781632,-0.000146114475457265,-0.000577853901839974,-0.148086649418508,0.000174446101530686,0.00343983428216857,-0.000232690052786125,-0.0596085153879051,-0.000405398267553279,-2.50316566788412e-06,1.05847166435634e-06,-0.00122982800560653,7.3807912383194e-07,-7.92836716961022e-16,8.20773964763044e-07,-1.59917083304874e-15,0.000173342310739872,-1.09381787810982e-15,-2.1293022304525e-05,0.390709377331158,-0.000102785525486109,-1.36606010412601e-07,3.06228280109571e-07,3.70597378597154e-06,3.1136191695892e-05,-3.54929540496372e-06,-1.52537813737289e-05,4.70320107800253e-16,-3.52986167026573e-06,-0.0184513034847082,7.08861376755033e-16,-1.06038678490732e-14,-1.38525949676471e-06,2.37085122543572e-06,8.02604927071683e-16,4.08237372416274e-16,-2.83864330208029e-06,-4.51717108752974e-06,-0.01090301549535,-2.18744841432744e-15,1.18238752122579e-14,6.33340118619996e-16,1.79763853222885e-06,-3.96347442921573e-06,-5.58338611744515e-07,-1.40369332549253e-07,-2.24897942390194e-08,2.21734903608736e-05,9.01871400120739e-07,-1.98941072821036e-15,0.00206293954339056,6.47870702950394e-16,-6.17345815709537e-07,2.82470071201744e-06,-1.62708724879561e-06,0.00845951123763096,6.30057714021488e-15,1.7331440306011e-07,5.02614151211171e-15,-1.06076240176673e-14,7.70961375580684e-06,-1.2085127284621e-07,-1.39086070633968e-14,-3.06551797583167e-14,-5.63959897733259e-05,-6.49550069352463e-07,-2.56410693715101e-15,3.79256281234912e-14,0.407734687643409,0.707106781186239,8.88909664642003e-16,1.49403177377018e-13,6.80382708096497e-07,-1.03142143974476e-14,-2.20877639802777e-15,-2.55149745605063e-15,-3.26042933101614e-15,4.4117376441231e-15,-2.28124410912298e-15
"t83",-0.139264976530451,-0.119055973612159,0.0197383165005278,0.00133724692283309,0.0255019318332739,-0.0917228910421396,-0.000511239096581859,-0.000372175497495316,0.00207015971758999,0.00148651893543428,-0.0387723810830404,0.0341584811405255,0.00653097182092884,-0.00662699407511412,0.000734477023135108,-0.00604328590824404,-1.05398072786409e-05,9.08755408413487e-06,-2.35623616669055e-05,9.83830001659763e-05,0.315027163781632,-0.000146114475457165,-0.000577853901839184,-0.148086649418509,0.000174446101530143,0.0034398342821685,-0.000232690052786669,-0.0596085153879022,-0.000405398267553278,-2.50316566609028e-06,1.05847166356316e-06,-0.00122982800560831,7.38079124176796e-07,-1.32260451502639e-16,8.20773964395978e-07,-1.09737477692592e-15,0.000173342310740663,-1.32096423618884e-15,-2.12930223040535e-05,0.39070937733116,-0.000102785525487475,-1.36606010257705e-07,3.06228283109774e-07,3.70597378149057e-06,3.11361916966951e-05,-3.54929540736066e-06,-1.5253781375824e-05,8.24312099610085e-16,-3.52986167411437e-06,-0.0184513034847184,-4.48029365855248e-16,7.54827860354813e-15,-1.38525949333745e-06,2.37085122280013e-06,1.51224040874449e-16,1.55015476922474e-15,-2.83864330366122e-06,-4.51717109164079e-06,-0.0109030154953485,-9.74131832514009e-16,4.8017145815038e-15,-4.59096963486571e-15,1.79763853633149e-06,-3.96347442507731e-06,-5.58338607390156e-07,-1.40369333886346e-07,-2.24897874668305e-08,2.21734903559072e-05,9.01871396110117e-07,7.09130642632041e-16,0.00206293954341323,2.6611734978896e-15,-6.17345815578172e-07,2.82470071320923e-06,-1.62708726555091e-06,0.00845951123764385,-3.53498181322559e-15,1.73314398365237e-07,4.5550105490688e-15,5.01641505773577e-15,7.70961372961176e-06,-1.20851288362829e-07,-1.84258269948404e-14,6.82869225813824e-15,-5.63959897425423e-05,-6.49550043767906e-07,7.73507476694522e-15,3.60019049058641e-14,0.407734687642341,-0.707106781186856,4.01260405882691e-14,-1.32780871597165e-13,6.80382683894072e-07,-2.79407915221003e-15,-2.70117800498768e-15,-9.17135169423587e-16,1.9593287819811e-14,-3.51878474833528e-16,-3.37359946723884e-15
"t80",-0.139260005823821,-0.119050848146617,0.0197369166826805,0.00133713802681081,0.0254990768815947,-0.0917077335851845,-0.000511109016863005,-0.000372046563632749,0.00206940805682756,0.00148573908869371,-0.0387491210733871,0.0341376174235927,0.00652688693207663,-0.00662264782010297,0.000733993798540816,-0.00603889017229836,-1.05318379134349e-05,9.08029701106859e-06,-2.35415624203201e-05,9.82887130677692e-05,0.314701447161942,-0.000145955837374761,-0.000577178100371578,-0.147895349530253,0.000174215617554428,0.00343493229149302,-0.000232341528281807,-0.0595183026209609,-0.000404774061191576,-2.49860789852773e-06,1.05637274130505e-06,-0.00122728518559825,7.36494936155946e-07,-7.22157888593733e-17,8.18735529487621e-07,-2.0665121418422e-15,0.000172873356525748,-3.75975916265217e-15,-2.12304683901497e-05,0.389469577007032,-0.000102455254567605,-1.36127178388575e-07,3.05094344136386e-07,3.69070874519322e-06,3.09951411181145e-05,-3.5326824051859e-06,-1.51806658089791e-05,-9.27340394631149e-16,-3.51273512378804e-06,-0.0183608426135481,-8.97269364526612e-16,-1.17973530669276e-14,-1.37808692459353e-06,2.35825291023683e-06,5.99748476332087e-16,1.93926457125693e-15,-2.82156133832942e-06,-4.48457175275714e-06,-0.0108125636708192,1.17167717399571e-15,2.11081152556858e-14,1.32063329013682e-15,1.78236112226289e-06,-3.92806455452092e-06,-5.53336632482565e-07,-1.38994045704222e-07,-2.22654422947793e-08,2.1924831743855e-05,8.91550606195495e-07,2.15764971116095e-15,0.00203705486878407,-3.41680287274206e-15,-6.08556630298287e-07,2.78157893401142e-06,-1.59817965652283e-06,0.00829633074468882,-1.67959740203336e-15,1.69379397424379e-07,-9.6771778338448e-15,5.32656852884406e-15,7.42135621380276e-06,-1.15953818872454e-07,2.01623064161891e-14,3.24204870269439e-14,-5.39657298742572e-05,-6.00361919033051e-07,-5.41948956275073e-15,-7.03667179040939e-14,-0.817009476272908,6.16338552823245e-13,-3.91848922798529e-14,-1.66378434007367e-14,7.81944210245261e-07,1.53407244630364e-14,-4.01736337120965e-15,2.2706959833215e-15,-1.15519592604e-14,-3.71543164482647e-16,-4.76005159526952e-15
