,0,1,2,3,4,5,6,7,8,9,10,11,12
t112,-2.3298886,10.241546,5.399273,3.0082502,5.257833,2.3366826,1.5057681,6.490613,5.7141337,7.6302395,0.24729264,5.607872,6.3299966
t113,-2.267869,10.278833,5.471832,2.9674182,5.2875056,2.4092913,1.6259927,6.4557014,5.7410307,7.569149,0.32439476,5.6653066,6.4086986
t89,-2.2952607,10.30926,5.4312377,3.0464,5.2262383,2.2842245,1.5092764,6.586143,5.810511,7.603782,0.23162937,5.628378,6.410781
t30,-2.299008,10.262588,5.444874,2.981019,5.2799797,2.40857,1.5986645,6.4796224,5.7420254,7.5983634,0.3019849,5.6205945,6.386185
t111,-2.4617233,10.238389,5.493711,2.963379,5.305125,2.3832698,1.6816664,6.6031847,5.8548384,7.786392,0.1513245,5.40955,6.3549886
t127,-2.513919,10.179176,5.3682356,3.0947497,5.164559,2.2907906,1.4964627,6.641553,5.810136,7.7856193,0.12414357,5.433859,6.2270136
t128,-2.4460487,10.257331,5.460445,2.9664128,5.282086,2.4586275,1.6752223,6.584948,5.7517014,7.746755,0.22821988,5.423102,6.2715898
t77,-2.4628842,10.219578,5.400634,3.0951848,5.187106,2.295641,1.5826306,6.776481,5.8671474,7.720459,0.20592497,5.420842,6.2833567
t83,-2.263555,10.57933,5.657272,2.2611084,5.957742,2.034662,1.6972107,6.2317677,6.03215,7.660853,0.22464988,6.187027,6.617181
t118,-2.1856136,10.621331,5.616022,2.2456563,5.981854,1.9016306,1.6238627,6.221116,5.9405622,7.542616,0.18716136,6.230771,6.7067246
t119,-2.1818073,10.650044,5.6754303,2.346296,5.8804517,1.9737753,1.6037363,6.2147255,6.034355,7.6273227,0.1285754,6.158489,6.5733953
t114,-2.1863413,10.5772295,5.681936,2.3913624,5.8297415,2.0438612,1.6504235,6.229902,5.9991817,7.637757,0.12640908,6.0749035,6.5687227
t115,-2.2234702,10.571725,5.618274,2.4548945,5.7599683,1.9850552,1.6208905,6.3565593,6.045627,7.734054,0.09409345,6.030435,6.6303444
t19,-2.289182,10.388518,5.7549987,2.4941075,5.772005,2.0110369,1.8047653,6.170765,5.8289895,7.5512595,0.24432467,6.1575456,6.658777
t109,-2.0243204,10.64757,5.726574,2.3591413,5.8730755,1.9660945,1.569514,6.0924606,5.885184,7.407317,0.07146152,6.096096,6.5860868
t110,-2.0775476,10.652267,5.6803403,2.3040764,5.9357567,2.0592725,1.5703384,6.0962653,5.8422194,7.424029,0.1653166,6.101111,6.5310836
t88,-2.087193,10.589435,5.698851,2.290963,5.9532967,2.1031184,1.6211069,6.1162186,5.7138777,7.4225106,0.16129991,6.072938,6.5550857
t64,-2.139953,10.531839,5.734762,2.3441763,5.934178,2.006994,1.7078943,6.2389393,5.6623077,7.5771494,0.10902012,6.1552525,6.6767926
t49,-2.0957866,10.519744,5.753259,2.4260314,5.8276806,1.92263,1.670738,6.1595993,5.778897,7.4809747,0.0512981,6.1203547,6.6879964
t28,-2.2370684,10.435751,5.6840396,2.4438922,5.8074,2.0359087,1.7217792,6.1309104,5.848629,7.4038568,0.28775084,6.1354203,6.645651
t29,-2.2588696,10.441723,5.617072,2.5067081,5.7175126,2.151611,1.6824152,6.2155023,5.9157176,7.494188,0.2130898,6.003604,6.6083417
t4,11.746325,9.95501,2.5306337,4.465051,5.915119,6.607802,7.456354,4.566712,4.4627414,5.665695,1.9401497,5.059038,3.242312
t5,10.475728,-1.4485431,5.4619427,3.6615708,6.838539,0.3057353,6.73311,3.560895,4.1592374,6.079625,6.785161,10.401398,4.464783
t45,10.528611,-1.3999355,5.3902555,3.7339203,6.7793775,0.2695335,6.7224545,3.5019279,4.14555,6.031107,6.742304,10.469901,4.5042267
t46,10.477161,-1.4159694,5.4447823,3.6720502,6.839852,0.24960077,6.7577624,3.5234551,4.191648,6.0357666,6.768314,10.464068,4.475461
