"","t112","t113","t89","t30","t111","t127","t128","t77","t83","t118","t119","t114","t115","t19","t109","t110","t88","t64","t49","t28","t29","t4","t5","t45","t46","t25","t10","t54","t96","t104","t105","t95","t133","t134","t93","t94","t67","t68","t55","t65","t66","t3","t14","t59","t60","t70","t71","t12","t9","t86","t87","t39","t40","t24","t43","t69","t75","t76","t56","t17","t116","t117","t101","t98","t58","t57","t37","t38","t18","t52","t53","t47","t48","t106","t122","t123","t15","t16","t44","t81","t82","t13","t20","t50","t51","t6","t107","t108","t73","t74","t21","t41","t42","t35","t91","t92","t22","t90","t99","t100","t31","t32","t124","t131","t132","t125","t126","t84","t85","t78","t72","t33","t61","t129","t130","t34","t11","t62","t63","t36","t26","t27","t8","t2","t1","t7","t97","t102","t103","t120","t121","t23","t79","t80"
"t112",0,0.19040260446,0.52409738863,1.98853932443,5.45189370683,5.45189370683,5.45189370683,5.45189370683,6.182587996445,6.182587996445,6.182587996445,6.182587996595,6.182587996595,6.182587995945,6.182587996445,6.182587996445,6.182587996445,6.158421434545,6.182587996345,6.18258799633,6.18258799633,5.95064616759,7.45462373579,7.45462373633,7.45462373633,7.45462373663,6.85687773655,7.45462373632,7.454623736318,7.454623736278,7.454623736278,7.45462373632,7.454623736223,7.454623736223,7.45462373631,7.45462373631,7.45462373625,7.45462373625,7.31386766555,7.45462373625,7.45462373625,4.67947884635,5.96921639788,7.45462373621,7.45462373621,7.45462373621,7.10355654921,6.19205828661,6.35071542061,7.45462373671,7.45462373671,7.45462373617,7.07352180237,7.45462373627,7.45462373617,7.45462373627,7.45462373628,7.45462373628,6.88139313056,7.45462373627,7.454623736153,7.454623736153,7.454623736113,7.454623736143,7.454623736143,7.09053286791,7.00159302724,7.45462373614,7.45462373611,7.45462373621,7.45462373621,6.80436914334,7.45462373584,7.45462373584,7.45462373586,7.45462373586,7.45462373664,6.35240952314,6.78641563924,7.45462373614,7.45462373614,7.23521752263,6.44388347503,7.45462373643,7.12852598343,5.80799780283,7.45462373627,7.45462373627,7.45462373633,7.45462373633,6.52236186367,7.45462373618,6.85434057538,6.58161443774,7.45462373618,7.45462373618,6.77769220533,7.45462373623,7.45462373627,7.45462373627,7.1646609499,7.4546237362,7.45462373623,7.454623736225,7.454623736225,7.45462373618,7.45462373618,7.45462373626,7.45462373626,7.18238392639,7.45462373617,7.0601174178,7.4546237363,7.45462373623,7.45462373623,7.4546237363,5.92920000643,7.45462373583,7.45462373583,7.45462373583,7.35927234473,6.71523674923,5.51062914132,5.00831947143,4.1256381714,5.55784801649,7.59149089499,7.59149089498,7.59149089498,7.59149089557,7.59149089557,7.59149089459,7.59149089509,7.59149089509
"t113",0.19040260446,0,0.52409738863,1.98853932443,5.45189370683,5.45189370683,5.45189370683,5.45189370683,6.182587996445,6.182587996445,6.182587996445,6.182587996595,6.182587996595,6.182587995945,6.182587996445,6.182587996445,6.182587996445,6.158421434545,6.182587996345,6.18258799633,6.18258799633,5.95064616759,7.45462373579,7.45462373633,7.45462373633,7.45462373663,6.85687773655,7.45462373632,7.454623736318,7.454623736278,7.454623736278,7.45462373632,7.454623736223,7.454623736223,7.45462373631,7.45462373631,7.45462373625,7.45462373625,7.31386766555,7.45462373625,7.45462373625,4.67947884635,5.96921639788,7.45462373621,7.45462373621,7.45462373621,7.10355654921,6.19205828661,6.35071542061,7.45462373671,7.45462373671,7.45462373617,7.07352180237,7.45462373627,7.45462373617,7.45462373627,7.45462373628,7.45462373628,6.88139313056,7.45462373627,7.454623736153,7.454623736153,7.454623736113,7.454623736143,7.454623736143,7.09053286791,7.00159302724,7.45462373614,7.45462373611,7.45462373621,7.45462373621,6.80436914334,7.45462373584,7.45462373584,7.45462373586,7.45462373586,7.45462373664,6.35240952314,6.78641563924,7.45462373614,7.45462373614,7.23521752263,6.44388347503,7.45462373643,7.12852598343,5.80799780283,7.45462373627,7.45462373627,7.45462373633,7.45462373633,6.52236186367,7.45462373618,6.85434057538,6.58161443774,7.45462373618,7.45462373618,6.77769220533,7.45462373623,7.45462373627,7.45462373627,7.1646609499,7.4546237362,7.45462373623,7.454623736225,7.454623736225,7.45462373618,7.45462373618,7.45462373626,7.45462373626,7.18238392639,7.45462373617,7.0601174178,7.4546237363,7.45462373623,7.45462373623,7.4546237363,5.92920000643,7.45462373583,7.45462373583,7.45462373583,7.35927234473,6.71523674923,5.51062914132,5.00831947143,4.1256381714,5.55784801649,7.59149089499,7.59149089498,7.59149089498,7.59149089557,7.59149089557,7.59149089459,7.59149089509,7.59149089509
"t89",0.52409738863,0.52409738863,0,1.9885393244,5.4518937068,5.4518937068,5.4518937068,5.4518937068,6.182587996415,6.182587996415,6.182587996415,6.182587996565,6.182587996565,6.182587995915,6.182587996415,6.182587996415,6.182587996415,6.158421434515,6.182587996315,6.1825879963,6.1825879963,5.95064616756,7.45462373576,7.4546237363,7.4546237363,7.4546237366,6.85687773652,7.45462373629,7.454623736288,7.454623736248,7.454623736248,7.45462373629,7.454623736193,7.454623736193,7.45462373628,7.45462373628,7.45462373622,7.45462373622,7.31386766552,7.45462373622,7.45462373622,4.67947884632,5.96921639785,7.45462373618,7.45462373618,7.45462373618,7.10355654918,6.19205828658,6.35071542058,7.45462373668,7.45462373668,7.45462373614,7.07352180234,7.45462373624,7.45462373614,7.45462373624,7.45462373625,7.45462373625,6.88139313053,7.45462373624,7.454623736123,7.454623736123,7.454623736083,7.454623736113,7.454623736113,7.09053286788,7.00159302721,7.45462373611,7.45462373608,7.45462373618,7.45462373618,6.80436914331,7.45462373581,7.45462373581,7.45462373583,7.45462373583,7.45462373661,6.35240952311,6.78641563921,7.45462373611,7.45462373611,7.2352175226,6.443883475,7.4546237364,7.1285259834,5.8079978028,7.45462373624,7.45462373624,7.4546237363,7.4546237363,6.52236186364,7.45462373615,6.85434057535,6.58161443771,7.45462373615,7.45462373615,6.7776922053,7.4546237362,7.45462373624,7.45462373624,7.16466094987,7.45462373617,7.4546237362,7.454623736195,7.454623736195,7.45462373615,7.45462373615,7.45462373623,7.45462373623,7.18238392636,7.45462373614,7.06011741777,7.45462373627,7.4546237362,7.4546237362,7.45462373627,5.9292000064,7.4546237358,7.4546237358,7.4546237358,7.3592723447,6.7152367492,5.51062914129,5.0083194714,4.12563817137,5.55784801646,7.59149089496,7.59149089495,7.59149089495,7.59149089554,7.59149089554,7.59149089456,7.59149089506,7.59149089506
"t30",1.98853932443,1.98853932443,1.9885393244,0,5.4518937068,5.4518937068,5.4518937068,5.4518937068,6.182587996415,6.182587996415,6.182587996415,6.182587996565,6.182587996565,6.182587995915,6.182587996415,6.182587996415,6.182587996415,6.158421434515,6.182587996315,6.1825879963,6.1825879963,5.95064616756,7.45462373576,7.4546237363,7.4546237363,7.4546237366,6.85687773652,7.45462373629,7.454623736288,7.454623736248,7.454623736248,7.45462373629,7.454623736193,7.454623736193,7.45462373628,7.45462373628,7.45462373622,7.45462373622,7.31386766552,7.45462373622,7.45462373622,4.67947884632,5.96921639785,7.45462373618,7.45462373618,7.45462373618,7.10355654918,6.19205828658,6.35071542058,7.45462373668,7.45462373668,7.45462373614,7.07352180234,7.45462373624,7.45462373614,7.45462373624,7.45462373625,7.45462373625,6.88139313053,7.45462373624,7.454623736123,7.454623736123,7.454623736083,7.454623736113,7.454623736113,7.09053286788,7.00159302721,7.45462373611,7.45462373608,7.45462373618,7.45462373618,6.80436914331,7.45462373581,7.45462373581,7.45462373583,7.45462373583,7.45462373661,6.35240952311,6.78641563921,7.45462373611,7.45462373611,7.2352175226,6.443883475,7.4546237364,7.1285259834,5.8079978028,7.45462373624,7.45462373624,7.4546237363,7.4546237363,6.52236186364,7.45462373615,6.85434057535,6.58161443771,7.45462373615,7.45462373615,6.7776922053,7.4546237362,7.45462373624,7.45462373624,7.16466094987,7.45462373617,7.4546237362,7.454623736195,7.454623736195,7.45462373615,7.45462373615,7.45462373623,7.45462373623,7.18238392636,7.45462373614,7.06011741777,7.45462373627,7.4546237362,7.4546237362,7.45462373627,5.9292000064,7.4546237358,7.4546237358,7.4546237358,7.3592723447,6.7152367492,5.51062914129,5.0083194714,4.12563817137,5.55784801646,7.59149089496,7.59149089495,7.59149089495,7.59149089554,7.59149089554,7.59149089456,7.59149089506,7.59149089506
"t111",5.45189370683,5.45189370683,5.4518937068,5.4518937068,0,0.2148882056,0.2148882056,0.7245989352,6.182587996815,6.182587996815,6.182587996815,6.182587996965,6.182587996965,6.182587996315,6.182587996815,6.182587996815,6.182587996815,6.158421434915,6.182587996715,6.1825879967,6.1825879967,5.95064616796,7.45462373616,7.4546237367,7.4546237367,7.454623737,6.85687773692,7.45462373669,7.454623736688,7.454623736648,7.454623736648,7.45462373669,7.454623736593,7.454623736593,7.45462373668,7.45462373668,7.45462373662,7.45462373662,7.31386766592,7.45462373662,7.45462373662,4.67947884672,5.96921639825,7.45462373658,7.45462373658,7.45462373658,7.10355654958,6.19205828698,6.35071542098,7.45462373708,7.45462373708,7.45462373654,7.07352180274,7.45462373664,7.45462373654,7.45462373664,7.45462373665,7.45462373665,6.88139313093,7.45462373664,7.454623736523,7.454623736523,7.454623736483,7.454623736513,7.454623736513,7.09053286828,7.00159302761,7.45462373651,7.45462373648,7.45462373658,7.45462373658,6.80436914371,7.45462373621,7.45462373621,7.45462373623,7.45462373623,7.45462373701,6.35240952351,6.78641563961,7.45462373651,7.45462373651,7.235217523,6.4438834754,7.4546237368,7.1285259838,5.8079978032,7.45462373664,7.45462373664,7.4546237367,7.4546237367,6.52236186404,7.45462373655,6.85434057575,6.58161443811,7.45462373655,7.45462373655,6.7776922057,7.4546237366,7.45462373664,7.45462373664,7.16466095027,7.45462373657,7.4546237366,7.454623736595,7.454623736595,7.45462373655,7.45462373655,7.45462373663,7.45462373663,7.18238392676,7.45462373654,7.06011741817,7.45462373667,7.4546237366,7.4546237366,7.45462373667,5.9292000068,7.4546237362,7.4546237362,7.4546237362,7.3592723451,6.7152367496,5.51062914169,5.0083194718,4.12563817177,5.55784801686,7.59149089536,7.59149089535,7.59149089535,7.59149089594,7.59149089594,7.59149089496,7.59149089546,7.59149089546
"t127",5.45189370683,5.45189370683,5.4518937068,5.4518937068,0.2148882056,0,0.06546839188,0.7245989352,6.182587996815,6.182587996815,6.182587996815,6.182587996965,6.182587996965,6.182587996315,6.182587996815,6.182587996815,6.182587996815,6.158421434915,6.182587996715,6.1825879967,6.1825879967,5.95064616796,7.45462373616,7.4546237367,7.4546237367,7.454623737,6.85687773692,7.45462373669,7.454623736688,7.454623736648,7.454623736648,7.45462373669,7.454623736593,7.454623736593,7.45462373668,7.45462373668,7.45462373662,7.45462373662,7.31386766592,7.45462373662,7.45462373662,4.67947884672,5.96921639825,7.45462373658,7.45462373658,7.45462373658,7.10355654958,6.19205828698,6.35071542098,7.45462373708,7.45462373708,7.45462373654,7.07352180274,7.45462373664,7.45462373654,7.45462373664,7.45462373665,7.45462373665,6.88139313093,7.45462373664,7.454623736523,7.454623736523,7.454623736483,7.454623736513,7.454623736513,7.09053286828,7.00159302761,7.45462373651,7.45462373648,7.45462373658,7.45462373658,6.80436914371,7.45462373621,7.45462373621,7.45462373623,7.45462373623,7.45462373701,6.35240952351,6.78641563961,7.45462373651,7.45462373651,7.235217523,6.4438834754,7.4546237368,7.1285259838,5.8079978032,7.45462373664,7.45462373664,7.4546237367,7.4546237367,6.52236186404,7.45462373655,6.85434057575,6.58161443811,7.45462373655,7.45462373655,6.7776922057,7.4546237366,7.45462373664,7.45462373664,7.16466095027,7.45462373657,7.4546237366,7.454623736595,7.454623736595,7.45462373655,7.45462373655,7.45462373663,7.45462373663,7.18238392676,7.45462373654,7.06011741817,7.45462373667,7.4546237366,7.4546237366,7.45462373667,5.9292000068,7.4546237362,7.4546237362,7.4546237362,7.3592723451,6.7152367496,5.51062914169,5.0083194718,4.12563817177,5.55784801686,7.59149089536,7.59149089535,7.59149089535,7.59149089594,7.59149089594,7.59149089496,7.59149089546,7.59149089546
"t128",5.45189370683,5.45189370683,5.4518937068,5.4518937068,0.2148882056,0.06546839188,0,0.7245989352,6.182587996815,6.182587996815,6.182587996815,6.182587996965,6.182587996965,6.182587996315,6.182587996815,6.182587996815,6.182587996815,6.158421434915,6.182587996715,6.1825879967,6.1825879967,5.95064616796,7.45462373616,7.4546237367,7.4546237367,7.454623737,6.85687773692,7.45462373669,7.454623736688,7.454623736648,7.454623736648,7.45462373669,7.454623736593,7.454623736593,7.45462373668,7.45462373668,7.45462373662,7.45462373662,7.31386766592,7.45462373662,7.45462373662,4.67947884672,5.96921639825,7.45462373658,7.45462373658,7.45462373658,7.10355654958,6.19205828698,6.35071542098,7.45462373708,7.45462373708,7.45462373654,7.07352180274,7.45462373664,7.45462373654,7.45462373664,7.45462373665,7.45462373665,6.88139313093,7.45462373664,7.454623736523,7.454623736523,7.454623736483,7.454623736513,7.454623736513,7.09053286828,7.00159302761,7.45462373651,7.45462373648,7.45462373658,7.45462373658,6.80436914371,7.45462373621,7.45462373621,7.45462373623,7.45462373623,7.45462373701,6.35240952351,6.78641563961,7.45462373651,7.45462373651,7.235217523,6.4438834754,7.4546237368,7.1285259838,5.8079978032,7.45462373664,7.45462373664,7.4546237367,7.4546237367,6.52236186404,7.45462373655,6.85434057575,6.58161443811,7.45462373655,7.45462373655,6.7776922057,7.4546237366,7.45462373664,7.45462373664,7.16466095027,7.45462373657,7.4546237366,7.454623736595,7.454623736595,7.45462373655,7.45462373655,7.45462373663,7.45462373663,7.18238392676,7.45462373654,7.06011741817,7.45462373667,7.4546237366,7.4546237366,7.45462373667,5.9292000068,7.4546237362,7.4546237362,7.4546237362,7.3592723451,6.7152367496,5.51062914169,5.0083194718,4.12563817177,5.55784801686,7.59149089536,7.59149089535,7.59149089535,7.59149089594,7.59149089594,7.59149089496,7.59149089546,7.59149089546
"t77",5.45189370683,5.45189370683,5.4518937068,5.4518937068,0.7245989352,0.7245989352,0.7245989352,0,6.182587996815,6.182587996815,6.182587996815,6.182587996965,6.182587996965,6.182587996315,6.182587996815,6.182587996815,6.182587996815,6.158421434915,6.182587996715,6.1825879967,6.1825879967,5.95064616796,7.45462373616,7.4546237367,7.4546237367,7.454623737,6.85687773692,7.45462373669,7.454623736688,7.454623736648,7.454623736648,7.45462373669,7.454623736593,7.454623736593,7.45462373668,7.45462373668,7.45462373662,7.45462373662,7.31386766592,7.45462373662,7.45462373662,4.67947884672,5.96921639825,7.45462373658,7.45462373658,7.45462373658,7.10355654958,6.19205828698,6.35071542098,7.45462373708,7.45462373708,7.45462373654,7.07352180274,7.45462373664,7.45462373654,7.45462373664,7.45462373665,7.45462373665,6.88139313093,7.45462373664,7.454623736523,7.454623736523,7.454623736483,7.454623736513,7.454623736513,7.09053286828,7.00159302761,7.45462373651,7.45462373648,7.45462373658,7.45462373658,6.80436914371,7.45462373621,7.45462373621,7.45462373623,7.45462373623,7.45462373701,6.35240952351,6.78641563961,7.45462373651,7.45462373651,7.235217523,6.4438834754,7.4546237368,7.1285259838,5.8079978032,7.45462373664,7.45462373664,7.4546237367,7.4546237367,6.52236186404,7.45462373655,6.85434057575,6.58161443811,7.45462373655,7.45462373655,6.7776922057,7.4546237366,7.45462373664,7.45462373664,7.16466095027,7.45462373657,7.4546237366,7.454623736595,7.454623736595,7.45462373655,7.45462373655,7.45462373663,7.45462373663,7.18238392676,7.45462373654,7.06011741817,7.45462373667,7.4546237366,7.4546237366,7.45462373667,5.9292000068,7.4546237362,7.4546237362,7.4546237362,7.3592723451,6.7152367496,5.51062914169,5.0083194718,4.12563817177,5.55784801686,7.59149089536,7.59149089535,7.59149089535,7.59149089594,7.59149089594,7.59149089496,7.59149089546,7.59149089546
"t83",6.182587996445,6.182587996445,6.182587996415,6.182587996415,6.182587996815,6.182587996815,6.182587996815,6.182587996815,0,0.5592811608,0.5592811608,2.52738410275,2.52738410275,2.7284405433,2.7284405438,2.7284405438,2.7284405438,2.7042739819,2.7284405437,2.738195178315,2.738195178315,5.950646167575,7.454623735775,7.454623736315,7.454623736315,7.454623736615,6.856877736535,7.454623736305,7.454623736303,7.454623736263,7.454623736263,7.454623736305,7.454623736208,7.454623736208,7.454623736295,7.454623736295,7.454623736235,7.454623736235,7.313867665535,7.454623736235,7.454623736235,4.679478846335,5.969216397865,7.454623736195,7.454623736195,7.454623736195,7.103556549195,6.192058286595,6.350715420595,7.454623736695,7.454623736695,7.454623736155,7.073521802355,7.454623736255,7.454623736155,7.454623736255,7.454623736265,7.454623736265,6.881393130545,7.454623736255,7.454623736138,7.454623736138,7.454623736098,7.454623736128,7.454623736128,7.090532867895,7.001593027225,7.454623736125,7.454623736095,7.454623736195,7.454623736195,6.804369143325,7.454623735825,7.454623735825,7.454623735845,7.454623735845,7.454623736625,6.352409523125,6.786415639225,7.454623736125,7.454623736125,7.235217522615,6.443883475015,7.454623736415,7.128525983415,5.807997802815,7.454623736255,7.454623736255,7.454623736315,7.454623736315,6.522361863655,7.454623736165,6.854340575365,6.581614437725,7.454623736165,7.454623736165,6.777692205315,7.454623736215,7.454623736255,7.454623736255,7.164660949885,7.454623736185,7.454623736215,7.45462373621,7.45462373621,7.454623736165,7.454623736165,7.454623736245,7.454623736245,7.182383926375,7.454623736155,7.060117417785,7.454623736285,7.454623736215,7.454623736215,7.454623736285,5.929200006415,7.454623735815,7.454623735815,7.454623735815,7.359272344715,6.715236749215,5.510629141305,5.008319471415,4.125638171385,5.557848016475,7.591490894975,7.591490894965,7.591490894965,7.591490895555,7.591490895555,7.591490894575,7.591490895075,7.591490895075
"t118",6.182587996445,6.182587996445,6.182587996415,6.182587996415,6.182587996815,6.182587996815,6.182587996815,6.182587996815,0.5592811608,0,0.1225306108,2.52738410275,2.52738410275,2.7284405433,2.7284405438,2.7284405438,2.7284405438,2.7042739819,2.7284405437,2.738195178315,2.738195178315,5.950646167575,7.454623735775,7.454623736315,7.454623736315,7.454623736615,6.856877736535,7.454623736305,7.454623736303,7.454623736263,7.454623736263,7.454623736305,7.454623736208,7.454623736208,7.454623736295,7.454623736295,7.454623736235,7.454623736235,7.313867665535,7.454623736235,7.454623736235,4.679478846335,5.969216397865,7.454623736195,7.454623736195,7.454623736195,7.103556549195,6.192058286595,6.350715420595,7.454623736695,7.454623736695,7.454623736155,7.073521802355,7.454623736255,7.454623736155,7.454623736255,7.454623736265,7.454623736265,6.881393130545,7.454623736255,7.454623736138,7.454623736138,7.454623736098,7.454623736128,7.454623736128,7.090532867895,7.001593027225,7.454623736125,7.454623736095,7.454623736195,7.454623736195,6.804369143325,7.454623735825,7.454623735825,7.454623735845,7.454623735845,7.454623736625,6.352409523125,6.786415639225,7.454623736125,7.454623736125,7.235217522615,6.443883475015,7.454623736415,7.128525983415,5.807997802815,7.454623736255,7.454623736255,7.454623736315,7.454623736315,6.522361863655,7.454623736165,6.854340575365,6.581614437725,7.454623736165,7.454623736165,6.777692205315,7.454623736215,7.454623736255,7.454623736255,7.164660949885,7.454623736185,7.454623736215,7.45462373621,7.45462373621,7.454623736165,7.454623736165,7.454623736245,7.454623736245,7.182383926375,7.454623736155,7.060117417785,7.454623736285,7.454623736215,7.454623736215,7.454623736285,5.929200006415,7.454623735815,7.454623735815,7.454623735815,7.359272344715,6.715236749215,5.510629141305,5.008319471415,4.125638171385,5.557848016475,7.591490894975,7.591490894965,7.591490894965,7.591490895555,7.591490895555,7.591490894575,7.591490895075,7.591490895075
