accepted_species,estimate
t22,-1.2648441
t25,-1.1709825
t46,-1.3243209
t72,-1.3431982
t59,-0.6731637
t64,-0.57573265
t65,-1.2314669
t61,-0.85219353
t96,-1.4202353
t42,-1.5969775
